ID	ax_condition	day	prepost	language	pair	second_dim_step	first_dim_step	norm_response	pred
102	lowLD	1	pre-training	English	indent-intent	3	1	0	0.0254671761533236
102	lowLD	1	pre-training	English	indent-intent	3	1	1	0.0254671761533236
102	lowLD	1	pre-training	English	indent-intent	3	1	1	0.0254671761533236
102	lowLD	1	pre-training	English	indent-intent	3	1	0	0.0254671761533236
102	lowLD	1	pre-training	English	indent-intent	3	2	0	1.57219861220958
102	lowLD	1	pre-training	English	indent-intent	3	2	0	1.57219861220958
102	lowLD	1	pre-training	English	indent-intent	3	2	0	1.57219861220958
102	lowLD	1	pre-training	English	indent-intent	3	2	0	1.57219861220958
102	lowLD	1	pre-training	English	indent-intent	3	3	100	49.9822917338796
102	lowLD	1	pre-training	English	indent-intent	3	3	1	49.9822917338796
102	lowLD	1	pre-training	English	indent-intent	3	3	99	49.9822917338796
102	lowLD	1	pre-training	English	indent-intent	3	3	0	49.9822917338796
102	lowLD	1	pre-training	English	indent-intent	3	4	100	98.2026565196482
102	lowLD	1	pre-training	English	indent-intent	3	4	99	98.2026565196482
102	lowLD	1	pre-training	English	indent-intent	3	4	100	98.2026565196482
102	lowLD	1	pre-training	English	indent-intent	3	4	99	98.2026565196482
102	lowLD	1	pre-training	English	indent-intent	3	5	99	99.7370957027318
102	lowLD	1	pre-training	English	indent-intent	3	5	99	99.7370957027318
102	lowLD	1	pre-training	English	indent-intent	3	5	100	99.7370957027318
102	lowLD	1	pre-training	English	indent-intent	3	5	99	99.7370957027318
102	lowLD	1	pre-training	English	indent-intent	3	6	99	99.7619539225769
102	lowLD	1	pre-training	English	indent-intent	3	6	99	99.7619539225769
102	lowLD	1	pre-training	English	indent-intent	3	6	99	99.7619539225769
102	lowLD	1	pre-training	English	indent-intent	3	6	99	99.7619539225769
102	lowLD	1	pre-training	English	indent-intent	3	7	100	99.7623504366572
102	lowLD	1	pre-training	English	indent-intent	3	7	100	99.7623504366572
102	lowLD	1	pre-training	English	indent-intent	3	7	99	99.7623504366572
102	lowLD	1	pre-training	English	indent-intent	3	7	100	99.7623504366572
102	lowLD	1	pre-training	English	reason-risen	3	1	1	0.49183153731826
102	lowLD	1	pre-training	English	reason-risen	3	1	2	0.49183153731826
102	lowLD	1	pre-training	English	reason-risen	3	1	1	0.49183153731826
102	lowLD	1	pre-training	English	reason-risen	3	1	1	0.49183153731826
102	lowLD	1	pre-training	English	reason-risen	3	2	2	0.491851337034617
102	lowLD	1	pre-training	English	reason-risen	3	2	1	0.491851337034617
102	lowLD	1	pre-training	English	reason-risen	3	2	1	0.491851337034617
102	lowLD	1	pre-training	English	reason-risen	3	2	2	0.491851337034617
102	lowLD	1	pre-training	English	reason-risen	3	3	1	0.498393653522003
102	lowLD	1	pre-training	English	reason-risen	3	3	1	0.498393653522003
102	lowLD	1	pre-training	English	reason-risen	3	3	1	0.498393653522003
102	lowLD	1	pre-training	English	reason-risen	3	3	0	0.498393653522003
102	lowLD	1	pre-training	English	reason-risen	3	4	0	2.61385502770456
102	lowLD	1	pre-training	English	reason-risen	3	4	1	2.61385502770456
102	lowLD	1	pre-training	English	reason-risen	3	4	1	2.61385502770456
102	lowLD	1	pre-training	English	reason-risen	3	4	0	2.61385502770456
102	lowLD	1	pre-training	English	reason-risen	3	5	100	87.3320263347064
102	lowLD	1	pre-training	English	reason-risen	3	5	100	87.3320263347064
102	lowLD	1	pre-training	English	reason-risen	3	5	52	87.3320263347064
102	lowLD	1	pre-training	English	reason-risen	3	5	99	87.3320263347064
102	lowLD	1	pre-training	English	reason-risen	3	6	98	99.2654767433554
102	lowLD	1	pre-training	English	reason-risen	3	6	99	99.2654767433554
102	lowLD	1	pre-training	English	reason-risen	3	6	100	99.2654767433554
102	lowLD	1	pre-training	English	reason-risen	3	6	99	99.2654767433554
102	lowLD	1	pre-training	English	reason-risen	3	7	100	99.3065695254036
102	lowLD	1	pre-training	English	reason-risen	3	7	99	99.3065695254036
102	lowLD	1	pre-training	English	reason-risen	3	7	98	99.3065695254036
102	lowLD	1	pre-training	English	reason-risen	3	7	100	99.3065695254036
102	lowLD	1	pre-training	Japanese	kata-katta	3	1	0	33.6714607245449
102	lowLD	1	pre-training	Japanese	kata-katta	3	1	50	33.6714607245449
102	lowLD	1	pre-training	Japanese	kata-katta	3	1	50	33.6714607245449
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	49	47.7281771132361
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	49	47.7281771132361
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	50	47.7281771132361
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	50	47.7281771132361
102	lowLD	1	pre-training	Japanese	kata-katta	3	3	51	49.8510566021356
102	lowLD	1	pre-training	Japanese	kata-katta	3	3	50	49.8510566021356
102	lowLD	1	pre-training	Japanese	kata-katta	3	3	50	49.8510566021356
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	49	50.0244510228883
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	49	50.0244510228883
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	49	50.0244510228883
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	50	50.0244510228883
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	98	50.0376952812149
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	3	50.0376952812149
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	49	50.0376952812149
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	50	50.0376952812149
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	49	50.0387015776763
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	49	50.0387015776763
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	50	50.0387015776763
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	49	50.0387015776763
102	lowLD	1	pre-training	Japanese	kata-katta	3	7	49	50.0387780051506
102	lowLD	1	pre-training	Japanese	kata-katta	3	7	50	50.0387780051506
102	lowLD	1	pre-training	Japanese	kata-katta	3	7	50	50.0387780051506
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	0	0.24247090543224
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	0	0.24247090543224
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	1	0.24247090543224
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	2	0.24247090543224
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	1	1.52203268477396
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	0	1.52203268477396
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	1	1.52203268477396
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	1	1.52203268477396
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	1	8.94741388490691
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	1	8.94741388490691
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	1	8.94741388490691
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	0	8.94741388490691
102	lowLD	1	pre-training	Japanese	toru-tooru	3	4	99	38.4355885977923
102	lowLD	1	pre-training	Japanese	toru-tooru	3	4	2	38.4355885977923
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	100	79.7893201875073
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	100	79.7893201875073
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	0	79.7893201875073
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	98	79.7893201875073
102	lowLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.0391605619706
102	lowLD	1	pre-training	Japanese	toru-tooru	3	6	100	96.0391605619706
102	lowLD	1	pre-training	Japanese	toru-tooru	3	6	100	96.0391605619706
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.2168340789786
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.2168340789786
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	100	99.2168340789786
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.2168340789786
102	lowLD	2	post-training	English	indent-intent	3	1	0	0.0286637803693738
102	lowLD	2	post-training	English	indent-intent	3	1	0	0.0286637803693738
102	lowLD	2	post-training	English	indent-intent	3	1	2	0.0286637803693738
102	lowLD	2	post-training	English	indent-intent	3	1	1	0.0286637803693738
102	lowLD	2	post-training	English	indent-intent	3	2	2	2.79968896897401
102	lowLD	2	post-training	English	indent-intent	3	2	0	2.79968896897401
102	lowLD	2	post-training	English	indent-intent	3	2	1	2.79968896897401
102	lowLD	2	post-training	English	indent-intent	3	2	2	2.79968896897401
102	lowLD	2	post-training	English	indent-intent	3	3	99	74.0390878132109
102	lowLD	2	post-training	English	indent-intent	3	3	99	74.0390878132109
102	lowLD	2	post-training	English	indent-intent	3	3	98	74.0390878132109
102	lowLD	2	post-training	English	indent-intent	3	3	1	74.0390878132109
102	lowLD	2	post-training	English	indent-intent	3	4	100	99.149335268359
102	lowLD	2	post-training	English	indent-intent	3	4	100	99.149335268359
102	lowLD	2	post-training	English	indent-intent	3	4	100	99.149335268359
102	lowLD	2	post-training	English	indent-intent	3	4	99	99.149335268359
102	lowLD	2	post-training	English	indent-intent	3	5	100	99.4851493479649
102	lowLD	2	post-training	English	indent-intent	3	5	98	99.4851493479649
102	lowLD	2	post-training	English	indent-intent	3	5	99	99.4851493479649
102	lowLD	2	post-training	English	indent-intent	3	5	99	99.4851493479649
102	lowLD	2	post-training	English	indent-intent	3	6	100	99.4885031135332
102	lowLD	2	post-training	English	indent-intent	3	6	100	99.4885031135332
102	lowLD	2	post-training	English	indent-intent	3	6	99	99.4885031135332
102	lowLD	2	post-training	English	indent-intent	3	6	99	99.4885031135332
102	lowLD	2	post-training	English	indent-intent	3	7	99	99.4885364944453
102	lowLD	2	post-training	English	indent-intent	3	7	99	99.4885364944453
102	lowLD	2	post-training	English	indent-intent	3	7	99	99.4885364944453
102	lowLD	2	post-training	English	indent-intent	3	7	100	99.4885364944453
102	lowLD	2	post-training	English	reason-risen	3	1	2	0.680259634484553
102	lowLD	2	post-training	English	reason-risen	3	1	2	0.680259634484553
102	lowLD	2	post-training	English	reason-risen	3	1	2	0.680259634484553
102	lowLD	2	post-training	English	reason-risen	3	1	3	0.680259634484553
102	lowLD	2	post-training	English	reason-risen	3	2	1	0.999408974636354
102	lowLD	2	post-training	English	reason-risen	3	2	2	0.999408974636354
102	lowLD	2	post-training	English	reason-risen	3	2	1	0.999408974636354
102	lowLD	2	post-training	English	reason-risen	3	2	0	0.999408974636354
102	lowLD	2	post-training	English	reason-risen	3	3	2	3.93507895433428
102	lowLD	2	post-training	English	reason-risen	3	3	2	3.93507895433428
102	lowLD	2	post-training	English	reason-risen	3	3	0	3.93507895433428
102	lowLD	2	post-training	English	reason-risen	3	3	3	3.93507895433428
102	lowLD	2	post-training	English	reason-risen	3	4	100	25.0665298086647
102	lowLD	2	post-training	English	reason-risen	3	4	0	25.0665298086647
102	lowLD	2	post-training	English	reason-risen	3	4	1	25.0665298086647
102	lowLD	2	post-training	English	reason-risen	3	4	3	25.0665298086647
102	lowLD	2	post-training	English	reason-risen	3	5	100	75.7648746947935
102	lowLD	2	post-training	English	reason-risen	3	5	2	75.7648746947935
102	lowLD	2	post-training	English	reason-risen	3	5	99	75.7648746947935
102	lowLD	2	post-training	English	reason-risen	3	5	98	75.7648746947935
102	lowLD	2	post-training	English	reason-risen	3	6	100	96.7400974172598
102	lowLD	2	post-training	English	reason-risen	3	6	100	96.7400974172598
102	lowLD	2	post-training	English	reason-risen	3	6	99	96.7400974172598
102	lowLD	2	post-training	English	reason-risen	3	6	99	96.7400974172598
102	lowLD	2	post-training	English	reason-risen	3	7	99	99.6468474251939
102	lowLD	2	post-training	English	reason-risen	3	7	100	99.6468474251939
102	lowLD	2	post-training	English	reason-risen	3	7	97	99.6468474251939
102	lowLD	2	post-training	English	reason-risen	3	7	98	99.6468474251939
102	lowLD	2	post-training	Japanese	kata-katta	3	1	100	58.8070812692472
102	lowLD	2	post-training	Japanese	kata-katta	3	1	50	58.8070812692472
102	lowLD	2	post-training	Japanese	kata-katta	3	1	51	58.8070812692472
102	lowLD	2	post-training	Japanese	kata-katta	3	1	50	58.8070812692472
102	lowLD	2	post-training	Japanese	kata-katta	3	2	100	58.9070811059548
102	lowLD	2	post-training	Japanese	kata-katta	3	2	0	58.9070811059548
102	lowLD	2	post-training	Japanese	kata-katta	3	2	99	58.9070811059548
102	lowLD	2	post-training	Japanese	kata-katta	3	2	49	58.9070811059548
102	lowLD	2	post-training	Japanese	kata-katta	3	3	50	59.0070797663076
102	lowLD	2	post-training	Japanese	kata-katta	3	3	50	59.0070797663076
102	lowLD	2	post-training	Japanese	kata-katta	3	3	51	59.0070797663076
102	lowLD	2	post-training	Japanese	kata-katta	3	3	50	59.0070797663076
102	lowLD	2	post-training	Japanese	kata-katta	3	4	51	59.1070760717063
102	lowLD	2	post-training	Japanese	kata-katta	3	4	50	59.1070760717063
102	lowLD	2	post-training	Japanese	kata-katta	3	4	50	59.1070760717063
102	lowLD	2	post-training	Japanese	kata-katta	3	4	51	59.1070760717063
102	lowLD	2	post-training	Japanese	kata-katta	3	5	100	59.2070688436627
102	lowLD	2	post-training	Japanese	kata-katta	3	5	100	59.2070688436627
102	lowLD	2	post-training	Japanese	kata-katta	3	5	51	59.2070688436627
102	lowLD	2	post-training	Japanese	kata-katta	3	5	50	59.2070688436627
102	lowLD	2	post-training	Japanese	kata-katta	3	6	51	59.3070569038551
102	lowLD	2	post-training	Japanese	kata-katta	3	6	51	59.3070569038551
102	lowLD	2	post-training	Japanese	kata-katta	3	6	50	59.3070569038551
102	lowLD	2	post-training	Japanese	kata-katta	3	6	50	59.3070569038551
102	lowLD	2	post-training	Japanese	kata-katta	3	7	98	59.4070390741842
102	lowLD	2	post-training	Japanese	kata-katta	3	7	50	59.4070390741842
102	lowLD	2	post-training	Japanese	kata-katta	3	7	51	59.4070390741842
102	lowLD	2	post-training	Japanese	kata-katta	3	7	51	59.4070390741842
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	1	16.0981183456409
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	0	16.0981183456409
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	3	16.0981183456409
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	100	16.0981183456409
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	2	20.8367275933206
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	1	20.8367275933206
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	1	20.8367275933206
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	0	42.4773713130251
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	1	42.4773713130251
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	98	42.4773713130251
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	100	42.4773713130251
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98	79.2890454753017
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98	79.2890454753017
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98	79.2890454753017
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	3	79.2890454753017
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98	95.4869133120788
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98	95.4869133120788
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	100	95.4869133120788
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98	95.4869133120788
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	98	98.6391952229136
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99	98.6391952229136
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99	98.6391952229136
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99	98.6391952229136
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	99	99.1317791846358
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	99	99.1317791846358
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	100	99.1317791846358
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	96	99.1317791846358
103	highLD	1	pre-training	English	indent-intent	3	1	6	3.50286606059883
103	highLD	1	pre-training	English	indent-intent	3	1	12	3.50286606059883
103	highLD	1	pre-training	English	indent-intent	3	1	0	3.50286606059883
103	highLD	1	pre-training	English	indent-intent	3	1	1	3.50286606059883
103	highLD	1	pre-training	English	indent-intent	3	2	0	14.4935991062402
103	highLD	1	pre-training	English	indent-intent	3	2	0	14.4935991062402
103	highLD	1	pre-training	English	indent-intent	3	2	4	14.4935991062402
103	highLD	1	pre-training	English	indent-intent	3	2	22	14.4935991062402
103	highLD	1	pre-training	English	indent-intent	3	3	63	44.1805815827858
103	highLD	1	pre-training	English	indent-intent	3	3	47	44.1805815827858
103	highLD	1	pre-training	English	indent-intent	3	3	100	44.1805815827858
103	highLD	1	pre-training	English	indent-intent	3	3	0	44.1805815827858
103	highLD	1	pre-training	English	indent-intent	3	4	64	78.7046119762835
103	highLD	1	pre-training	English	indent-intent	3	4	82	78.7046119762835
103	highLD	1	pre-training	English	indent-intent	3	4	68	78.7046119762835
103	highLD	1	pre-training	English	indent-intent	3	4	69	78.7046119762835
103	highLD	1	pre-training	English	indent-intent	3	5	100	94.5228613353242
103	highLD	1	pre-training	English	indent-intent	3	5	95	94.5228613353242
103	highLD	1	pre-training	English	indent-intent	3	5	100	94.5228613353242
103	highLD	1	pre-training	English	indent-intent	3	5	100	94.5228613353242
103	highLD	1	pre-training	English	indent-intent	3	6	100	98.7742772265618
103	highLD	1	pre-training	English	indent-intent	3	6	100	98.7742772265618
103	highLD	1	pre-training	English	indent-intent	3	6	99	98.7742772265618
103	highLD	1	pre-training	English	indent-intent	3	6	100	98.7742772265618
103	highLD	1	pre-training	English	indent-intent	3	7	100	99.7349502662918
103	highLD	1	pre-training	English	indent-intent	3	7	99	99.7349502662918
103	highLD	1	pre-training	English	indent-intent	3	7	99	99.7349502662918
103	highLD	1	pre-training	English	indent-intent	3	7	100	99.7349502662918
103	highLD	1	pre-training	English	reason-risen	3	1	16	16.1948776898837
103	highLD	1	pre-training	English	reason-risen	3	1	4	16.1948776898837
103	highLD	1	pre-training	English	reason-risen	3	1	11	16.1948776898837
103	highLD	1	pre-training	English	reason-risen	3	1	20	16.1948776898837
103	highLD	1	pre-training	English	reason-risen	3	2	36	19.3799048563267
103	highLD	1	pre-training	English	reason-risen	3	2	23	19.3799048563267
103	highLD	1	pre-training	English	reason-risen	3	2	9	19.3799048563267
103	highLD	1	pre-training	English	reason-risen	3	2	30	19.3799048563267
103	highLD	1	pre-training	English	reason-risen	3	3	32	29.1868848597223
103	highLD	1	pre-training	English	reason-risen	3	3	29	29.1868848597223
103	highLD	1	pre-training	English	reason-risen	3	3	2	29.1868848597223
103	highLD	1	pre-training	English	reason-risen	3	3	46	29.1868848597223
103	highLD	1	pre-training	English	reason-risen	3	4	42	50.7100026900003
103	highLD	1	pre-training	English	reason-risen	3	4	42	50.7100026900003
103	highLD	1	pre-training	English	reason-risen	3	4	74	50.7100026900003
103	highLD	1	pre-training	English	reason-risen	3	4	47	50.7100026900003
103	highLD	1	pre-training	English	reason-risen	3	5	90	75.7767816324906
103	highLD	1	pre-training	English	reason-risen	3	5	68	75.7767816324906
103	highLD	1	pre-training	English	reason-risen	3	5	56	75.7767816324906
103	highLD	1	pre-training	English	reason-risen	3	5	82	75.7767816324906
103	highLD	1	pre-training	English	reason-risen	3	6	99	90.1578001894657
103	highLD	1	pre-training	English	reason-risen	3	6	85	90.1578001894657
103	highLD	1	pre-training	English	reason-risen	3	6	94	90.1578001894657
103	highLD	1	pre-training	English	reason-risen	3	6	100	90.1578001894657
103	highLD	1	pre-training	English	reason-risen	3	7	89	95.3437464939132
103	highLD	1	pre-training	English	reason-risen	3	7	100	95.3437464939132
103	highLD	1	pre-training	English	reason-risen	3	7	83	95.3437464939132
103	highLD	1	pre-training	English	reason-risen	3	7	98	95.3437464939132
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.52634823235391
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.52634823235391
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.52634823235391
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.52634823235391
103	highLD	1	pre-training	Japanese	kata-katta	3	2	0	18.7541098246054
103	highLD	1	pre-training	Japanese	kata-katta	3	2	73	18.7541098246054
103	highLD	1	pre-training	Japanese	kata-katta	3	2	9	18.7541098246054
103	highLD	1	pre-training	Japanese	kata-katta	3	2	17	18.7541098246054
103	highLD	1	pre-training	Japanese	kata-katta	3	3	0	36.3722210755792
103	highLD	1	pre-training	Japanese	kata-katta	3	3	0	36.3722210755792
103	highLD	1	pre-training	Japanese	kata-katta	3	3	62	36.3722210755792
103	highLD	1	pre-training	Japanese	kata-katta	3	3	88	36.3722210755792
103	highLD	1	pre-training	Japanese	kata-katta	3	4	28	58.60300471437
103	highLD	1	pre-training	Japanese	kata-katta	3	4	92	58.60300471437
103	highLD	1	pre-training	Japanese	kata-katta	3	4	32	58.60300471437
103	highLD	1	pre-training	Japanese	kata-katta	3	4	78	58.60300471437
103	highLD	1	pre-training	Japanese	kata-katta	3	5	0	77.806062101714
103	highLD	1	pre-training	Japanese	kata-katta	3	5	100	77.806062101714
103	highLD	1	pre-training	Japanese	kata-katta	3	5	99	77.806062101714
103	highLD	1	pre-training	Japanese	kata-katta	3	5	100	77.806062101714
103	highLD	1	pre-training	Japanese	kata-katta	3	6	89	89.6712844431111
103	highLD	1	pre-training	Japanese	kata-katta	3	6	100	89.6712844431111
103	highLD	1	pre-training	Japanese	kata-katta	3	6	79	89.6712844431111
103	highLD	1	pre-training	Japanese	kata-katta	3	6	99	89.6712844431111
103	highLD	1	pre-training	Japanese	kata-katta	3	7	91	95.5555224519448
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100	95.5555224519448
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100	95.5555224519448
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100	95.5555224519448
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.65304970020848
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.65304970020848
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.65304970020848
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.65304970020848
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	1	17.129136259583
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	0	17.129136259583
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	0	17.129136259583
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	49	17.129136259583
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	100	41.6241556125894
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	60	41.6241556125894
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	0	41.6241556125894
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	48	41.6241556125894
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	82	71.0961752802914
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	64	71.0961752802914
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	4	71.0961752802914
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	99	71.0961752802914
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	67	89.4574226043829
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	99	89.4574226043829
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	99	89.4574226043829
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	100	89.4574226043829
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.6965867515387
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.6965867515387
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	100	96.6965867515387
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99	96.6965867515387
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	100	99.0193965832971
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.0193965832971
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	99	99.0193965832971
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	100	99.0193965832971
103	highLD	2	post-training	English	indent-intent	3	1	0	8.28739787973262
103	highLD	2	post-training	English	indent-intent	3	1	0	8.28739787973262
103	highLD	2	post-training	English	indent-intent	3	1	23	8.28739787973262
103	highLD	2	post-training	English	indent-intent	3	1	5	8.28739787973262
103	highLD	2	post-training	English	indent-intent	3	2	0	16.19531974204
103	highLD	2	post-training	English	indent-intent	3	2	14	16.19531974204
103	highLD	2	post-training	English	indent-intent	3	2	18	16.19531974204
103	highLD	2	post-training	English	indent-intent	3	2	29	16.19531974204
103	highLD	2	post-training	English	indent-intent	3	3	38	33.79299069191
103	highLD	2	post-training	English	indent-intent	3	3	55	33.79299069191
103	highLD	2	post-training	English	indent-intent	3	3	31	33.79299069191
103	highLD	2	post-training	English	indent-intent	3	3	38	33.79299069191
103	highLD	2	post-training	English	indent-intent	3	4	71	59.8087425612311
103	highLD	2	post-training	English	indent-intent	3	4	50	59.8087425612311
103	highLD	2	post-training	English	indent-intent	3	4	38	59.8087425612311
103	highLD	2	post-training	English	indent-intent	3	4	49	59.8087425612311
103	highLD	2	post-training	English	indent-intent	3	5	83	81.8245691159835
103	highLD	2	post-training	English	indent-intent	3	5	72	81.8245691159835
103	highLD	2	post-training	English	indent-intent	3	5	86	81.8245691159835
103	highLD	2	post-training	English	indent-intent	3	5	91	81.8245691159835
103	highLD	2	post-training	English	indent-intent	3	6	100	93.2397620070289
103	highLD	2	post-training	English	indent-intent	3	6	100	93.2397620070289
103	highLD	2	post-training	English	indent-intent	3	6	98	93.2397620070289
103	highLD	2	post-training	English	indent-intent	3	6	100	93.2397620070289
103	highLD	2	post-training	English	indent-intent	3	7	100	97.6975052620908
103	highLD	2	post-training	English	indent-intent	3	7	100	97.6975052620908
103	highLD	2	post-training	English	indent-intent	3	7	99	97.6975052620908
103	highLD	2	post-training	English	reason-risen	3	1	35	20.5930840696834
103	highLD	2	post-training	English	reason-risen	3	1	27	20.5930840696834
103	highLD	2	post-training	English	reason-risen	3	1	2	20.5930840696834
103	highLD	2	post-training	English	reason-risen	3	1	15	20.5930840696834
103	highLD	2	post-training	English	reason-risen	3	2	30	30.6081026494983
103	highLD	2	post-training	English	reason-risen	3	2	34	30.6081026494983
103	highLD	2	post-training	English	reason-risen	3	2	27	30.6081026494983
103	highLD	2	post-training	English	reason-risen	3	3	41	43.7874981034993
103	highLD	2	post-training	English	reason-risen	3	3	75	43.7874981034993
103	highLD	2	post-training	English	reason-risen	3	3	35	43.7874981034993
103	highLD	2	post-training	English	reason-risen	3	3	44	43.7874981034993
103	highLD	2	post-training	English	reason-risen	3	4	69	58.4554612995246
103	highLD	2	post-training	English	reason-risen	3	4	84	58.4554612995246
103	highLD	2	post-training	English	reason-risen	3	4	33	58.4554612995246
103	highLD	2	post-training	English	reason-risen	3	4	25	58.4554612995246
103	highLD	2	post-training	English	reason-risen	3	5	67	72.025232504203
103	highLD	2	post-training	English	reason-risen	3	5	97	72.025232504203
103	highLD	2	post-training	English	reason-risen	3	5	81	72.025232504203
103	highLD	2	post-training	English	reason-risen	3	5	39	72.025232504203
103	highLD	2	post-training	English	reason-risen	3	6	90	82.5940357648288
103	highLD	2	post-training	English	reason-risen	3	6	83	82.5940357648288
103	highLD	2	post-training	English	reason-risen	3	6	83	82.5940357648288
103	highLD	2	post-training	English	reason-risen	3	6	93	82.5940357648288
103	highLD	2	post-training	English	reason-risen	3	7	99	89.7750876341242
103	highLD	2	post-training	English	reason-risen	3	7	92	89.7750876341242
