ID	pair	second_dim_step	first_dim_step	avg_response	pred
5386	kata-katta	5	1	92.3333333333333	82.5014956095229
5386	kata-katta	1	2	41.6666666666667	50.407791821345
5386	kata-katta	2	2	60.6666666666667	55.5820991964155
5386	kata-katta	3	2	76.3333333333333	60.7323624039966
5386	kata-katta	4	2	37.3333333333333	65.6671960053927
5386	kata-katta	5	2	84	70.2261018643287
5386	kata-katta	1	3	8.66666666666667	34.0374757807604
5386	kata-katta	2	3	73.6666666666667	37.881903492226
5386	kata-katta	3	3	41.3333333333333	42.2440049609835
5386	kata-katta	4	3	43.6666666666667	47.0359910633941
5386	kata-katta	5	3	56.5	52.1167813117981
5386	kata-katta	1	4	12.6666666666667	24.4828671209965
5386	kata-katta	2	4	77.5	26.4358013328466
5386	kata-katta	3	4	17.5	28.8488137770404
5386	kata-katta	4	4	6	31.7770525150987
5386	kata-katta	5	4	30.3333333333333	35.2538202989789
5386	kata-katta	1	5	13.6666666666667	20.2203193640345
5386	kata-katta	2	5	12.3333333333333	21.0302866634166
5386	kata-katta	3	5	8.33333333333333	22.0724233816073
5386	kata-katta	4	5	9.66666666666667	23.4028321872071
5386	kata-katta	5	5	41	25.0843976757748
5386	kata-katta	1	6	11.6666666666667	18.5486019688311
5386	kata-katta	2	6	14.6666666666667	18.8565957558296
5386	kata-katta	3	6	6.33333333333333	19.2594009622172
5386	kata-katta	4	6	43	19.7846099106566
5386	kata-katta	5	6	38.6666666666667	20.4667191654057
5386	kata-katta	1	7	27	17.9265285532058
5386	kata-katta	2	7	7	18.0397866015826
5386	kata-katta	3	7	13.3333333333333	18.1888230796368
5386	kata-katta	4	7	38	18.3847204811089
5386	kata-katta	5	7	11	18.6418335910038
5386	reason-risen	1	1	2.33333333333333	5.3141428978433
5386	reason-risen	2	1	7.33333333333333	7.12158498161708
5386	reason-risen	3	1	34.3333333333333	9.61640322493796
5386	reason-risen	4	1	13	12.9947753350136
5386	reason-risen	5	1	9	17.4530435075596
5386	reason-risen	1	2	10.6666666666667	11.1183930811194
5386	reason-risen	2	2	5.33333333333333	14.9931444407591
5386	reason-risen	3	2	7.66666666666667	20.0292016640667
5386	reason-risen	4	2	23.5	26.3290666722847
5386	reason-risen	5	2	59	33.8434964937836
5386	reason-risen	1	3	4.33333333333333	22.8999564289658
5386	reason-risen	2	3	15.6666666666667	29.8021252927831
5386	reason-risen	3	3	72	37.8224207296483
5386	reason-risen	4	3	1	46.5972769356264
5386	reason-risen	5	3	74	55.5871377405279
5386	reason-risen	1	4	35.6666666666667	41.9786533885906
5386	reason-risen	2	4	70	50.9311407187158
5386	reason-risen	3	4	98	59.8103588496421
5386	reason-risen	4	4	32.3333333333333	68.0506146107992
5386	reason-risen	5	4	67	75.2394067624037
5386	reason-risen	1	5	72.3333333333333	63.8833631425668
5386	reason-risen	2	5	60	71.6565248294148
5386	reason-risen	3	5	76.6666666666667	78.256320492237
5386	reason-risen	4	5	59.6666666666667	83.5875484203109
5386	reason-risen	5	5	98.6666666666667	87.7233899358006
5386	reason-risen	1	6	95.6666666666667	80.9772699500347
5386	reason-risen	2	6	77	85.7168575347215
5386	reason-risen	3	6	94.3333333333333	89.3346136531473
5386	reason-risen	4	6	95.3333333333333	92.0208530713865
5386	reason-risen	5	6	97	93.9748029470021
5386	reason-risen	1	7	85.3333333333333	90.7302880755735
5386	reason-risen	2	7	95	93.0403066482511
5386	reason-risen	3	7	98.5	94.7074966104555
5386	reason-risen	4	7	96.6666666666667	95.8954149561148
5386	reason-risen	5	7	98.3333333333333	96.7341279313184
5386	toru-tooru	1	1	1.66666666666667	5.87026415727122
5386	toru-tooru	2	1	5.66666666666667	5.87026415727122
5386	toru-tooru	3	1	5	5.87026415727122
5386	toru-tooru	4	1	2	5.87026415727122
5386	toru-tooru	5	1	27.6666666666667	5.87026415727122
5386	toru-tooru	1	2	5	5.87026415727122
5386	toru-tooru	2	2	2.66666666666667	5.87026415727122
5386	toru-tooru	3	2	2	5.87026415727122
5386	toru-tooru	4	2	2.33333333333333	5.87026415727122
5386	toru-tooru	5	2	5	5.87026415732862
5386	toru-tooru	1	3	2.33333333333333	5.87026415727122
5386	toru-tooru	2	3	6	5.87026415727122
5386	toru-tooru	3	3	2.66666666666667	5.87026415761165
5386	toru-tooru	4	3	4	5.87029846489413
5386	toru-tooru	5	3	5	9.15488304862377
5386	toru-tooru	1	4	4	5.87026415929013
5386	toru-tooru	2	4	18.3333333333333	5.87046761769103
5386	toru-tooru	3	4	23.6666666666667	21.4981003948093
5386	toru-tooru	4	4	80.3333333333333	71.5790829068508
5386	toru-tooru	5	4	54.3333333333333	71.5811724309208
5386	toru-tooru	1	5	47.6666666666667	48.5290756780408
5386	toru-tooru	2	5	75.6666666666667	71.5808201028992
5386	toru-tooru	3	5	62	71.5811724481594
5386	toru-tooru	4	5	69.3333333333333	71.5811724516557
5386	toru-tooru	5	5	69.6666666666667	71.5811724516557
5386	toru-tooru	1	6	79	71.5811724510662
5386	toru-tooru	2	6	72.6666666666667	71.5811724516557
5386	toru-tooru	3	6	66.3333333333333	71.5811724516557
5386	toru-tooru	4	6	81.3333333333333	71.5811724516557
5386	toru-tooru	5	6	87.6666666666667	71.5811724516557
5386	toru-tooru	1	7	67.3333333333333	71.5811724516557
5386	toru-tooru	2	7	82.6666666666667	71.5811724516557
5386	toru-tooru	3	7	83.3333333333333	71.5811724516557
5386	toru-tooru	4	7	70.5	71.5811724516557
5386	toru-tooru	5	7	43.3333333333333	71.5811724516557
5420	indent-intent	1	1	0.666666666666667	1.42135712180687
5420	indent-intent	2	1	0.666666666666667	2.02606570281371
5420	indent-intent	3	1	4	3.10320728942216
5420	indent-intent	4	1	1.33333333333333	4.99544464292606
5420	indent-intent	5	1	6.5	8.23996955281558
5420	indent-intent	1	2	34	35.3500815463499
5420	indent-intent	2	2	39.6666666666667	49.4133395404165
5420	indent-intent	3	2	99	63.4576741268701
5420	indent-intent	4	2	37.6666666666667	75.3224240677796
5420	indent-intent	5	2	99.5	84.0093790962363
5420	indent-intent	1	3	99.3333333333333	95.5189019642624
5420	indent-intent	2	3	66.6666666666667	96.5864385801598
5420	indent-intent	3	3	99.6666666666667	97.185658788106
5420	indent-intent	4	3	99.6666666666667	97.5194145066336
5420	indent-intent	5	3	99	97.7045098631101
5420	indent-intent	1	4	99.3333333333333	97.8982842244225
5420	indent-intent	2	4	99	97.9139343345721
5420	indent-intent	3	4	99.6666666666667	97.9225693735713
5420	indent-intent	4	4	99	97.9273332729894
5420	indent-intent	5	4	94.3333333333333	97.929961325491
5420	indent-intent	1	5	99.6666666666667	97.9327020364231
5420	indent-intent	2	5	99	97.9329229189009
5420	indent-intent	3	5	99.6666666666667	97.9330447620856
5420	indent-intent	4	5	99	97.9331119731127
5420	indent-intent	5	5	98.6666666666667	97.9331490479663
5420	indent-intent	1	6	99	97.9331877100275
5420	indent-intent	2	6	99	97.9331908258306
5420	indent-intent	3	6	99	97.9331925445638
5420	indent-intent	4	6	99	97.9331934926481
5420	indent-intent	5	6	98.5	97.9331940156284
5420	indent-intent	1	7	99	97.9331945609976
5420	indent-intent	2	7	99	97.9331946049493
5420	indent-intent	3	7	99	97.9331946291938
5420	indent-intent	4	7	98.5	97.9331946425676
5420	indent-intent	5	7	99.5	97.9331946499447
5420	kata-katta	1	1	26.3333333333333	36.7644459400998
5420	kata-katta	2	1	43	43.6262363312485
5420	kata-katta	3	1	65.6666666666667	52.1936412437859
5420	kata-katta	4	1	65.3333333333333	61.0926605296554
5420	kata-katta	5	1	66.3333333333333	68.7327723802588
5420	kata-katta	1	2	65	62.211880211895
5420	kata-katta	2	2	66	69.5991120818739
5420	kata-katta	3	2	39.3333333333333	74.8718254406179
5420	kata-katta	4	2	69.6666666666667	78.2190714211644
5420	kata-katta	5	2	93.3333333333333	80.1885231362508
5420	kata-katta	1	3	97.6666666666667	78.5484451925313
5420	kata-katta	2	3	99	80.3762894221482
5420	kata-katta	3	3	98.3333333333333	81.3995544259584
5420	kata-katta	4	3	50	81.9589016896883
5420	kata-katta	5	3	98.6666666666667	82.2606769905474
5420	kata-katta	1	4	94.6666666666667	82.0106980096133
5420	kata-katta	2	4	66.6666666666667	82.2884813640281
5420	kata-katta	3	4	97.6666666666667	82.4371928634357
5420	kata-katta	4	4	97	82.5165274367368
5420	kata-katta	5	4	98.6666666666667	82.5587717899141
5420	kata-katta	1	5	43.3333333333333	82.5238057327152
5420	kata-katta	2	5	99.3333333333333	82.5626446140222
5420	kata-katta	3	5	65.3333333333333	82.5833032097173
5420	kata-katta	4	5	66	82.5942862696191
5420	kata-katta	5	5	83.6666666666667	82.6001238575781
5420	kata-katta	1	6	78	82.5952925599293
5420	kata-katta	2	6	25.3333333333333	82.6006586567959
5420	kata-katta	3	6	66	82.6035103534986
5420	kata-katta	4	6	98.3333333333333	82.6050257244349
5420	kata-katta	5	6	99.3333333333333	82.6058309527794
5420	kata-katta	1	7	99	82.6051645407445
5420	kata-katta	2	7	64.6666666666667	82.6059047151246
5420	kata-katta	3	7	94.6666666666667	82.6062980162116
5420	kata-katta	4	7	99.3333333333333	82.6065069998166
5420	kata-katta	5	7	99	82.6066180443405
5420	reason-risen	1	1	0.333333333333333	3.8192852922509
5420	reason-risen	2	1	1	4.38461190867478
5420	reason-risen	3	1	33.6666666666667	13.7527318948289
5420	reason-risen	4	1	66.3333333333333	69.3134741482966
5420	reason-risen	5	1	98.5	97.6220654170993
5420	reason-risen	1	2	0.666666666666667	3.81912010121716
5420	reason-risen	2	2	0.666666666666667	4.38159491307804
5420	reason-risen	3	2	0.333333333333333	13.7073460706893
5420	reason-risen	4	2	33.3333333333333	69.2069871408574
5420	reason-risen	5	2	99.3333333333333	97.6102309634658
5420	reason-risen	1	3	0.333333333333333	3.81895574839885
5420	reason-risen	2	3	1	4.37859304770997
5420	reason-risen	3	3	1.5	13.6621432705445
5420	reason-risen	4	3	50.5	69.1003048603512
5420	reason-risen	5	3	98.6666666666667	97.5983391198246
5420	reason-risen	1	4	0.666666666666667	3.81879222954554
5420	reason-risen	2	4	0.666666666666667	4.37560623764129
5420	reason-risen	3	4	11	13.6171229716734
5420	reason-risen	4	4	98.6666666666667	68.9934281552212
5420	reason-risen	5	4	98.6666666666667	97.5863896229055
5420	reason-risen	1	5	0.333333333333333	3.8186295404283
5420	reason-risen	2	5	0.333333333333333	4.37263440830419
5420	reason-risen	3	5	0.333333333333333	13.5722846508567
5420	reason-risen	4	5	99.3333333333333	68.8863578820534
5420	reason-risen	5	5	99	97.5743822083807
5420	reason-risen	1	6	1	3.81846767683962
5420	reason-risen	2	6	1	4.36967748549077
5420	reason-risen	3	6	47.6666666666667	13.5276277844
5420	reason-risen	4	6	99	68.7790949055645
5420	reason-risen	5	6	99.3333333333333	97.562316610862
5420	reason-risen	1	7	1	3.81830663459332
5420	reason-risen	2	7	49	4.36673539535134
5420	reason-risen	3	7	0.5	13.4831518481555
5420	reason-risen	4	7	34	68.6716400985892
5420	reason-risen	5	7	100	97.5501925638982
5420	toru-tooru	1	1	2	9.98720546666583
5420	toru-tooru	2	1	3	9.98720546666583
5420	toru-tooru	3	1	1	9.98720546666583
5420	toru-tooru	4	1	0.666666666666667	9.98720546666583
5420	toru-tooru	5	1	62.3333333333333	9.98720546666583
5420	toru-tooru	1	2	4.33333333333333	9.98720546666583
5420	toru-tooru	2	2	2	9.98720546666583
5420	toru-tooru	3	2	24.3333333333333	9.98720546666583
5420	toru-tooru	4	2	26.6666666666667	9.98720546666583
5420	toru-tooru	5	2	1	9.98720546666583
5420	toru-tooru	1	3	2.33333333333333	9.98720546666583
5420	toru-tooru	2	3	0.5	9.9872054666661
5420	toru-tooru	3	3	6	9.98720548127086
5420	toru-tooru	4	3	3.66666666666667	9.98800815172598
5420	toru-tooru	5	3	34	33.9992876094636
5420	toru-tooru	1	4	60	59.998618937311
5420	toru-tooru	2	4	66.6666666666667	62.6784874237622
5420	toru-tooru	3	4	56.6666666666667	62.6785387966685
5420	toru-tooru	4	4	32	62.6785387976033
5420	toru-tooru	5	4	74.3333333333333	62.6785387976033
5420	toru-tooru	1	5	65	62.6785387976033
5420	toru-tooru	2	5	44.5	62.6785387976033
5420	toru-tooru	3	5	65.6666666666667	62.6785387976033
5420	toru-tooru	4	5	65	62.6785387976033
5420	toru-tooru	5	5	34.6666666666667	62.6785387976033
5420	toru-tooru	1	6	49.5	62.6785387976033
5420	toru-tooru	2	6	99.3333333333333	62.6785387976033
5420	toru-tooru	3	6	66.3333333333333	62.6785387976033
5420	toru-tooru	4	6	34.3333333333333	62.6785387976033
5420	toru-tooru	5	6	67	62.6785387976033
5420	toru-tooru	1	7	98.5	62.6785387976033
5420	toru-tooru	2	7	97	62.6785387976033
5420	toru-tooru	3	7	66.6666666666667	62.6785387976033
5420	toru-tooru	4	7	34.3333333333333	62.6785387976033
5420	toru-tooru	5	7	73.3333333333333	62.6785387976033
5426	indent-intent	1	1	13	7.75054012542208
5426	indent-intent	2	1	12.6666666666667	7.91377068955052
5426	indent-intent	3	1	6.66666666666667	8.09548944458512
5426	indent-intent	4	1	9	8.29768481682837
5426	indent-intent	5	1	3	8.52253347854714
5426	indent-intent	1	2	8.33333333333333	16.127748050634
5426	indent-intent	2	2	9	17.1252611932954
5426	indent-intent	3	2	24.6666666666667	18.2067620830195
5426	indent-intent	4	2	16	19.3756880347105
5426	indent-intent	5	2	27.6666666666667	20.6348749115971
5426	indent-intent	1	3	63	47.5271862435662
5426	indent-intent	2	3	52.3333333333333	49.6901207279049
5426	indent-intent	3	3	47	51.8261281243902
5426	indent-intent	4	3	28.6666666666667	53.9226699763434
5426	indent-intent	5	3	72	55.9681474032794
5426	indent-intent	1	4	78	76.292140684548
5426	indent-intent	2	4	56.6666666666667	77.0601863977145
5426	indent-intent	3	4	65	77.7614074087623
5426	indent-intent	4	4	93.6666666666667	78.4003299262156
5426	indent-intent	5	4	87.3333333333333	78.9814214210902
5426	indent-intent	1	5	90	83.1686586779986
5426	indent-intent	2	5	91.3333333333333	83.2862805542397
5426	indent-intent	3	5	87	83.3917648071554
5426	indent-intent	4	5	93.3333333333333	83.48633526361
5426	indent-intent	5	5	77	83.5710980619555
5426	indent-intent	1	6	89.6666666666667	84.1488940092866
5426	indent-intent	2	6	83.3333333333333	84.1643342558665
5426	indent-intent	3	6	91.3333333333333	84.1781462895666
5426	indent-intent	4	6	82	84.1905013189684
5426	indent-intent	5	6	81.3333333333333	84.2015526480791
5426	indent-intent	1	7	50.5	84.2763262311797
5426	indent-intent	2	7	88	84.2783111034712
5426	indent-intent	3	7	85.5	84.280086084317
5426	indent-intent	4	7	91.3333333333333	84.2816733607077
5426	indent-intent	5	7	83.3333333333333	84.2830927759371
5426	kata-katta	1	1	21.3333333333333	28.8837100181801
5426	kata-katta	2	1	25.6666666666667	28.9184928580659
5426	kata-katta	3	1	34.3333333333333	28.9534080246584
5426	kata-katta	4	1	25.3333333333333	28.9884557639573
5426	kata-katta	5	1	28.3333333333333	29.0236363199644
5426	kata-katta	1	2	24.3333333333333	32.1304990859557
5426	kata-katta	2	2	34	32.1765311165207
5426	kata-katta	3	2	28	32.2227066119475
5426	kata-katta	4	2	30	32.2690255694407
5426	kata-katta	5	2	33.3333333333333	32.3154879820026
5426	kata-katta	1	3	38.6666666666667	36.2957794592829
5426	kata-katta	2	3	28.6666666666667	36.352980809096
5426	kata-katta	3	3	29	36.4103100450164
5426	kata-katta	4	3	66	36.4677667600394
5426	kata-katta	5	3	45.5	36.5253505416329
5426	kata-katta	1	4	46	41.2762564388424
5426	kata-katta	2	4	38.3333333333333	41.3420063703271
5426	kata-katta	3	4	29.6666666666667	41.4078341779332
5426	kata-katta	4	4	37.3333333333333	41.4737390412705
5426	kata-katta	5	4	56.5	41.5397201357835
5426	kata-katta	1	5	53	46.753930915235
5426	kata-katta	2	5	64.5	46.8230469554555
5426	kata-katta	3	5	32	46.8921651198776
5426	kata-katta	4	5	48	46.9612844035836
5426	kata-katta	5	5	35.6666666666667	47.0304038015903
5426	kata-katta	1	6	52.3333333333333	52.2513305511061
5426	kata-katta	2	6	56.6666666666667	52.3174784631549
5426	kata-katta	3	6	60.6666666666667	52.3835519954787
5426	kata-katta	4	6	24.5	52.449550314379
5426	kata-katta	5	6	48.6666666666667	52.5154725902386
5426	kata-katta	1	7	53.6666666666667	57.2842200589107
5426	kata-katta	2	7	51	57.3420853659721
5426	kata-katta	3	7	67	57.3998245452441
5426	kata-katta	4	7	78.5	57.4574371718741
5426	kata-katta	5	7	48.5	57.5149228265421
5426	reason-risen	1	1	1	17.7630294285403
5426	reason-risen	2	1	21	18.109097985174
5426	reason-risen	3	1	6	18.6937817164775
5426	reason-risen	4	1	53	19.6710628162279
5426	reason-risen	5	1	1.33333333333333	21.2756234753613
5426	reason-risen	1	2	20.6666666666667	19.0095094950707
5426	reason-risen	2	2	34	20.1933627401235
5426	reason-risen	3	2	22	22.118670246044
5426	reason-risen	4	2	40	25.1423881085611
5426	reason-risen	5	2	24.3333333333333	29.6402191501287
5426	reason-risen	1	3	14	23.1211815897091
5426	reason-risen	2	3	28.3333333333333	26.6665354096613
5426	reason-risen	3	3	28	31.7990771199674
5426	reason-risen	4	3	31	38.5865424307364
5426	reason-risen	5	3	38.6666666666667	46.5634798347838
5426	reason-risen	1	4	34.5	34.2046405256319
5426	reason-risen	2	4	46	41.5342799903145
5426	reason-risen	3	4	72	49.721314380374
5426	reason-risen	4	4	74.3333333333333	57.6658650481683
5426	reason-risen	5	4	49.6666666666667	64.3894707444294
5426	reason-risen	1	5	32.3333333333333	52.8424052651829
5426	reason-risen	2	5	65	60.4122884344695
5426	reason-risen	3	5	52	66.5210637580931
5426	reason-risen	4	5	74.3333333333333	70.9513634173988
5426	reason-risen	5	5	86	73.9215630635482
5426	reason-risen	1	6	68.3333333333333	68.4037635056443
5426	reason-risen	2	6	92.3333333333333	72.237066005534
5426	reason-risen	3	6	76	74.7485280750361
5426	reason-risen	4	6	53.3333333333333	76.3210854413401
5426	reason-risen	5	6	87.3333333333333	77.277979288236
5426	reason-risen	1	7	84	75.4396257763889
5426	reason-risen	2	7	58	76.7441902831283
5426	reason-risen	3	7	69.6666666666667	77.5318993361763
5426	reason-risen	4	7	83	78.0007117427838
5426	reason-risen	5	7	84	78.2773368505214
5426	toru-tooru	1	1	13.6666666666667	15.6944796662235
5426	toru-tooru	2	1	11.5	14.5680585056144
5426	toru-tooru	3	1	16.6666666666667	13.6525403456588
5426	toru-tooru	4	1	10	12.9128328900323
5426	toru-tooru	5	1	12	12.3180303065479
5426	toru-tooru	1	2	42	23.963709301338
5426	toru-tooru	2	2	16	21.4773207972891
5426	toru-tooru	3	2	17	19.364286053985
5426	toru-tooru	4	2	21.5	17.5928385000077
5426	toru-tooru	5	2	13.3333333333333	16.1246396145993
5426	toru-tooru	1	3	34	39.102848661498
5426	toru-tooru	2	3	46.3333333333333	35.0513619664171
5426	toru-tooru	3	3	25.3333333333333	31.2945093760925
5426	toru-tooru	4	3	26	27.8937907172723
5426	toru-tooru	5	3	16.3333333333333	24.8819279018065
5426	toru-tooru	1	4	57	57.5792332310436
5426	toru-tooru	2	4	39.6666666666667	53.4632471969232
5426	toru-tooru	3	4	50	49.1690494674747
5426	toru-tooru	5	4	55	40.5080824164386
5426	toru-tooru	1	5	69	71.5820295595166
5426	toru-tooru	2	5	86.6666666666667	68.9922770544926
5426	toru-tooru	3	5	53	66.0073507086371
5426	toru-tooru	4	5	68.5	62.6323396797404
5426	toru-tooru	5	5	44.5	58.898070547361
5426	toru-tooru	1	6	73	78.8380416910495
5426	toru-tooru	2	6	86	77.6490740645605
5426	toru-tooru	3	6	70.6666666666667	76.2000199527554
5426	toru-tooru	4	6	77.3333333333333	74.4504411549163
5426	toru-tooru	5	6	85.3333333333333	72.3617304609912
5426	toru-tooru	1	7	85.6666666666667	81.8710062599922
5426	toru-tooru	2	7	78.3333333333333	81.4017487016235
5426	toru-tooru	3	7	63	80.8157821911578
5426	toru-tooru	4	7	88.3333333333333	80.0868524702852
5426	toru-tooru	5	7	82.5	79.1843496338115
5440	indent-intent	1	1	2.5	1.66823897395097
5440	indent-intent	2	1	0.666666666666667	1.7767056012557
5440	indent-intent	3	1	2	2.07931196699874
5440	indent-intent	4	1	3.33333333333333	2.91723347504386
5440	indent-intent	5	1	5	5.1900797311407
5440	indent-intent	1	2	2	2.71649607160136
5440	indent-intent	2	2	0	4.65181635368779
5440	indent-intent	3	2	10.6666666666667	9.68496038319991
5440	indent-intent	4	2	28.6666666666667	21.3181608777209
5440	indent-intent	5	2	52	42.1719653631213
5440	indent-intent	1	3	15.3333333333333	18.7963107676878
5440	indent-intent	2	3	46	38.2254045526455
5440	indent-intent	3	3	21	62.9923460947125
5440	indent-intent	4	3	95.5	82.5285319018435
5440	indent-intent	5	3	88	92.8992228292691
5440	indent-intent	1	4	99	79.9874363017546
5440	indent-intent	2	4	96.6666666666667	91.7227506996891
5440	indent-intent	3	4	97.6666666666667	96.8106468083487
5440	indent-intent	4	4	99.6666666666667	98.7687237518866
5440	indent-intent	5	4	99	99.4872923441817
5440	indent-intent	1	5	98.6666666666667	98.5655819338728
5440	indent-intent	2	5	99.6666666666667	99.4136075157768
5440	indent-intent	3	5	99.3333333333333	99.7199065143922
5440	indent-intent	4	5	99.6666666666667	99.8297023746183
5440	indent-intent	5	5	98.3333333333333	99.8689525777065
5440	indent-intent	1	6	98.5	99.8185064739943
5440	indent-intent	2	6	100	99.8649528117792
5440	indent-intent	3	6	98.3333333333333	99.8815420644894
5440	indent-intent	4	6	98.6666666666667	99.887464809046
5440	indent-intent	5	6	100	99.88957905353
5440	indent-intent	1	7	100	99.8868614395598
5440	indent-intent	2	7	98.3333333333333	99.8893636759806
5440	indent-intent	3	7	100	99.8902568581265
5440	indent-intent	4	7	100	99.8905756755714
5440	indent-intent	5	7	99	99.8906894751559
5440	kata-katta	1	1	2	18.1787777708008
5440	kata-katta	2	1	7.33333333333333	18.1763188868841
5440	kata-katta	3	1	33	18.1738731746637
5440	kata-katta	4	1	32.6666666666667	18.1714405644165
5440	kata-katta	5	1	1.66666666666667	18.1690209867792
5440	kata-katta	1	2	39	20.3626477136856
5440	kata-katta	2	2	15.6666666666667	20.3488225937819
5440	kata-katta	3	2	30.3333333333333	20.3350673404033
5440	kata-katta	4	2	26.3333333333333	20.3213816268818
5440	kata-katta	5	2	9.5	20.3077651278003
5440	kata-katta	1	3	3	31.172837499596
5440	kata-katta	2	3	13.3333333333333	31.1125335061623
5440	kata-katta	3	3	49.6666666666667	31.0524435974918
5440	kata-katta	4	3	33	30.9925675183063
5440	kata-katta	5	3	50	30.9329050088475
5440	kata-katta	1	4	82.3333333333333	60.7803957553708
5440	kata-katta	2	4	65	60.6763948041706
5440	kata-katta	3	4	57.6666666666667	60.5723323737859
5440	kata-katta	4	4	34.3333333333333	60.4682099479077
5440	kata-katta	5	4	65.6666666666667	60.3640290137112
5440	kata-katta	1	5	86.5	86.0332266119135
5440	kata-katta	2	5	84.6666666666667	85.9891881170746
5440	kata-katta	3	5	86	85.9449668373249
5440	kata-katta	4	5	75.6666666666667	85.9005622894722
5440	kata-katta	5	5	93.6666666666667	85.8559739917469
5440	kata-katta	1	6	96.3333333333333	93.4965204033008
5440	kata-katta	2	6	96	93.4874154795845
5440	kata-katta	3	6	94	93.4782631429902
5440	kata-katta	4	6	96	93.4690631584329
5440	kata-katta	5	6	96.6666666666667	93.4598152897882
5440	kata-katta	1	7	95	94.9128282432991
5440	kata-katta	2	7	84.3333333333333	94.9112413130015
5440	kata-katta	3	7	96.6666666666667	94.9096458002801
5440	kata-katta	4	7	94	94.9080416590784
5440	kata-katta	5	7	95.3333333333333	94.906428843097
5440	reason-risen	1	1	0	0.63464719332454
5440	reason-risen	2	1	1.33333333333333	0.732659014777591
5440	reason-risen	3	1	0	0.845679818352333
5440	reason-risen	4	1	0	0.975965259452202
5440	reason-risen	5	1	0.666666666666667	1.1260958515176
5440	reason-risen	1	2	5.33333333333333	4.09884010544442
5440	reason-risen	2	2	0	4.70654987377323
5440	reason-risen	3	2	3	5.39928947878298
5440	reason-risen	4	2	5.33333333333333	6.18737170160023
5440	reason-risen	5	2	1.66666666666667	7.08187272223481
5440	reason-risen	1	3	9.33333333333333	22.2410297255047
5440	reason-risen	2	3	28.3333333333333	24.841835719198
5440	reason-risen	3	3	32.6666666666667	27.6386729964988
5440	reason-risen	4	3	42.3333333333333	30.6220998803378
5440	reason-risen	5	3	36.6666666666667	33.7772448972901
5440	reason-risen	1	4	69.6666666666667	65.6846307492347
5440	reason-risen	2	4	98.3333333333333	68.8664072543889
5440	reason-risen	3	4	20.3333333333333	71.879465372443
5440	reason-risen	4	4	66	74.7080165908769
5440	reason-risen	5	4	88	77.3417383564049
5440	reason-risen	1	5	99.6666666666667	92.7587549613487
5440	reason-risen	2	5	99.3333333333333	93.6720080945182
5440	reason-risen	3	5	96.6666666666667	94.4769393869495
5440	reason-risen	4	5	96.6666666666667	95.1847434631789
5440	reason-risen	5	5	100	95.8058642601653
5440	reason-risen	1	6	99.3333333333333	98.8468490366892
5440	reason-risen	2	6	100	99.0005422210519
5440	reason-risen	3	6	99	99.1339283985175
5440	reason-risen	4	6	95.6666666666667	99.2496458741169
5440	reason-risen	5	6	99.3333333333333	99.3500013889477
5440	reason-risen	1	7	99.6666666666667	99.8258821143028
5440	reason-risen	2	7	99	99.8492742581288
5440	reason-risen	3	7	99	99.8695257297288
5440	reason-risen	4	7	99.3333333333333	99.8870571711056
5440	reason-risen	5	7	99.3333333333333	99.902233144741
5440	toru-tooru	1	1	1.33333333333333	3.32172989397395
5440	toru-tooru	2	1	1.33333333333333	1.83312216985354
5440	toru-tooru	3	1	2	1.44149752395201
5440	toru-tooru	4	1	1.33333333333333	1.3399978374415
5440	toru-tooru	5	1	1	1.31379389267804
5440	toru-tooru	1	2	32.3333333333333	26.8806380900935
5440	toru-tooru	2	2	6.66666666666667	9.56465073073087
5440	toru-tooru	3	2	3.66666666666667	3.58263734029631
5440	toru-tooru	4	2	6.33333333333333	1.90272636942006
5440	toru-tooru	5	2	3.66666666666667	1.45960318668928
5440	toru-tooru	1	3	36.3333333333333	82.6255730066148
5440	toru-tooru	2	3	92.6666666666667	59.7583162246155
5440	toru-tooru	3	3	17.6666666666667	29.2637528532646
5440	toru-tooru	4	3	7.33333333333333	10.5520029147679
5440	toru-tooru	5	3	6.33333333333333	3.87635113704682
5440	toru-tooru	1	4	81	94.5539750221528
5440	toru-tooru	2	4	88.6666666666667	92.1619335888561
5440	toru-tooru	3	4	96.6666666666667	83.9399537051161
5440	toru-tooru	4	4	54.3333333333333	62.4707781242907
5440	toru-tooru	5	4	27	31.7702115176979
5440	toru-tooru	1	5	96.3333333333333	95.3637115848839
5440	toru-tooru	2	5	98	95.2173418441917
5440	toru-tooru	3	5	97	94.653899741272
5440	toru-tooru	4	5	94.6666666666667	92.5309827032801
5440	toru-tooru	5	5	97	85.1363243282537
5440	toru-tooru	1	6	94.6666666666667	95.4116720292035
5440	toru-tooru	2	6	97.3333333333333	95.403060231828
5440	toru-tooru	3	6	97.3333333333333	95.3696724367332
5440	toru-tooru	4	6	98	95.2403945812994
5440	toru-tooru	5	6	97.3333333333333	94.7423069949966
5440	toru-tooru	1	7	97	95.4144883407557
5440	toru-tooru	2	7	96.6666666666667	95.4139828417322
5440	toru-tooru	3	7	96.3333333333333	95.4120222067642
5440	toru-tooru	4	7	95.3333333333333	95.4044182365493
5440	toru-tooru	5	7	99	95.3749362305856
5448	indent-intent	1	1	4	3.36693881071344
5448	indent-intent	2	1	0	3.64850000198413
5448	indent-intent	3	1	0	4.10840484992993
5448	indent-intent	4	1	0	4.85578542323615
