ID	pair	second_dim_step	Min	Max	Crossover	Slope	PointVar	exitflag	R	LS	AR	N	status	comment
12876808	indent-intent	1	2.33322126064195e-08	95.8333387471985	3.60792324737472	16.666666677677	27.1671506535317	2070	0.701707467074639	738.05407463169	-0.120969329017512	21	1	
12876808	indent-intent	2	7.62768757586969	92.2166688044885	2.32589314700853	56.3992293276159	14.6123041130685	2100	0.908089654174419	213.519431492799	-0.199849256414632	21	1	
12876808	indent-intent	3	1.52082634627959e-05	61.1931977684005	1.38323618461506	99.9999785821583	36.4513692386144	2010	0.482437250437711	1328.7023193698	-0.289739462114993	21	1	
12876808	indent-intent	4	44.0188680677369	75.8035292021073	3.4593278657775	99.9994705518558	32.7077201352527	2030	0.433798237324919	1069.79495644601	-0.0931013178490906	21	1	
12876808	indent-intent	5	24.4417977106895	86.3771897405743	2.73676165535911	43.8183722167079	23.0640222913501	2010	0.739085022573741	531.949124255895	-0.137808406272174	21	1	
12876808	kata-katta	1	18.9726929790653	99.9999999199563	4.56878254946585	25.6639906087337	28.5854119593592	2030	0.728826714840199	817.125776886276	-0.328423385148729	20	1	
12876808	kata-katta	2	5.12203938285438e-06	71.9368661445071	1.31871944244413	99.9999995860167	32.8212720170251	2090	0.569921267424585	1077.23589681556	0.0162703622837068	19	1	
12876808	kata-katta	3	5.34289767983864e-09	81.9538322535764	2.92717011670083	16.6666666676928	38.4548674546664	2100	0.503811079433301	1478.77683095596	0.101952597769729	21	1	
12876808	kata-katta	4	4.47006840431641e-08	73.1954812693774	2.20581021376952	21.3842640511084	37.2684636979235	2090	0.512885884363687	1388.93838640344	-0.106135555987931	20	1	
12876808	kata-katta	5	12.9691546609458	85.8122185991266	4.08598285957705	99.9999986220236	25.3573935477051	2010	0.800787638197738	642.997407533198	-0.202830168115994	21	1	
12876808	reason-risen	1	3.08339390545497	10.9999417822767	3.53115331337206	-66.4710342629442	20.5506536865294	2080	0.187265405380445	422.329366943663	-0.135490883974596	21	1	
12876808	reason-risen	2	1.16666344723988	17.1666638033014	5.20656278289326	88.1787547406296	19.3479009640295	2030	0.349329435464065	374.341271713893	-0.0478701702699163	21	1	
12876808	reason-risen	3	31.0000037293482	49.4999906623606	2.90143980310045	-83.5876958201602	43.9155937260897	2020	0.182823099102774	1928.57937231497	-0.519464994171049	21	1	
12876808	reason-risen	4	79.0000001479561	95.6666644100381	3.90773428644633	81.9773892644756	20.2609954779791	2020	0.367086524060842	410.50793775869	0.199294046473779	21	1	
12876808	reason-risen	5	74.666804827312	98.0004233364899	4.24672010289513	-99.9548519774641	25.9896226078591	2060	0.404825741146552	675.46048329894	0.332963478289552	21	1	
12876808	toru-tooru	1	1.2912134650378e-07	98.583082760549	2.29632931022638	29.0000630944232	25.1382874378691	2090	0.771960241894184	631.933495308928	-0.437375172252904	21	1	
12876808	toru-tooru	2	32.8876347814979	99.5406616501895	3.4408706101929	99.9999775603414	22.4268939343101	2070	0.819785589665922	502.965571540794	-0.44434028614188	21	1	
12876808	toru-tooru	3	11.1772120588877	99.9999999830171	2.97112700255103	50.4892838428175	16.5052108443211	2030	0.910830256443702	272.421985015495	-0.226762098721539	21	1	
12876808	toru-tooru	4	12.5195615710676	98.93362524882	2.77779122043978	60.6156789222938	17.0024483485345	2030	0.901648120685992	289.083249844583	-0.286011131314709	21	1	
12876808	toru-tooru	5	11.4154549295278	96.7632987452908	2.52821158872917	91.2228216595472	13.5497656153538	2030	0.935920823696615	183.596148231024	-0.560511223807926	21	1	
12876840	indent-intent	1	1.55783273276106	99.41811317762	3.49045347315551	99.9999998154195	5.30605404981362	2020	0.993943085969728	28.1542095795435	0.438564082841013	20	1	
12876840	indent-intent	2	1.95244485916331	98.8264729171239	3.49382896762703	99.9999998958312	5.87965985142675	2090	0.992416187205484	34.5703999684796	0.544914737164868	21	1	
12876840	indent-intent	3	0.409844578483018	98.9160448235556	2.4439070793871	99.9999999981233	5.22711827998303	2030	0.992380924052753	27.3227655129328	0.315392521367689	20	1	
12876840	indent-intent	4	8.62944204982341e-09	95.9757034984279	1.94892585414675	42.3408400098286	26.0692751848884	2060	0.771411061198449	679.607108665437	-0.401225407483012	21	1	
12876840	indent-intent	5	2.31430899735336	98.3828875219703	2.17319224333156	99.9999822858885	17.4979283246294	2030	0.903244670584744	306.177495653868	-0.672132077891916	21	1	
12876840	kata-katta	1	9.46355594452905	83.5844586810717	3.34196637899307	38.0042367716936	28.9161267741289	2080	0.728215472388594	836.142387617494	-0.367123577157367	21	1	
12876840	kata-katta	2	13.0890065851345	90.4538897470601	4.17997246943875	99.9999774315787	15.265534475683	2070	0.921083990624044	233.036542828266	-0.100352478812483	21	1	
12876840	kata-katta	3	21.2555431809565	93.5566135589205	4.25189733247207	99.9999002931044	23.8496343932334	2020	0.8198614673966	568.805060690901	-0.197979184004717	21	1	
12876840	kata-katta	4	13.9355873106673	91.8782060300224	3.15234513235608	99.9999966806938	13.109226272295	2020	0.937204642444663	171.85181345823	-0.684721499901406	21	1	
12876840	kata-katta	5	7.39766476061724	95.8972568670476	4.58545129985797	37.7050757720558	23.9457178112452	2010	0.828192089225536	573.397401495786	-0.104534002119665	21	1	
12876840	reason-risen	1	14.6666705203044	18.4000038759047	5.27596086103772	-58.0412221843304	4.47710223855588	2090	0.352522118770304	20.0444444544821	-0.200981590020908	21	1	
12876840	reason-risen	2	16.139838637288	66.3871422930952	1.00159873776019	-43.4832767095004	15.628880434655	2080	0.502943425319308	244.261903640742	-0.251979721185601	19	1	
12876840	reason-risen	3	46.8843646611864	82.1782663780452	1.21423966622361	-99.9955779556444	29.7074801955604	2080	0.363368401392919	882.534379569616	-0.242668132498202	20	1	
12876840	reason-risen	4	71.3076860660522	86.0000044598266	2.08602505654988	-71.18096025455	20.8117324063648	2080	0.290623059898626	433.128205754134	-0.120358173080751	19	1	
12876840	reason-risen	5	80.6666513563712	84.8000034805355	1.98284250833739	58.6274532131858	5.42364019971058	2060	0.255712825238283	29.4158730159167	-0.0526730143329869	21	1	
12876840	toru-tooru	1	16.3412003553921	93.7938701702632	4.25862859469246	99.9999645055531	20.717546331875	2060	0.869643861901056	429.216726013386	-0.22039199610697	21	1	
12876840	toru-tooru	2	10.6680237306768	91.2402003814022	4.47205090029067	99.999999995508	7.22052329867342	2100	0.983121191202868	52.1359567066857	0.215123228962828	21	1	
