ID	prepost	pair	first_dim_step	norm_response	pred
2	posttraining	indent-intent	1	3	2.99997605617992
2	posttraining	indent-intent	1	0	2.99997605617992
2	posttraining	indent-intent	1	12	2.99997605617992
2	posttraining	indent-intent	1	3	2.99997605617992
2	posttraining	indent-intent	2	0	2.99997605618022
2	posttraining	indent-intent	2	0	2.99997605618022
2	posttraining	indent-intent	2	0	2.99997605618022
2	posttraining	indent-intent	2	14	2.99997605618022
2	posttraining	indent-intent	3	0	2.99998245405629
2	posttraining	indent-intent	3	0	2.99998245405629
2	posttraining	indent-intent	3	0	2.99998245405629
2	posttraining	indent-intent	3	4	2.99998245405629
2	posttraining	indent-intent	4	89	59.2499055986114
2	posttraining	indent-intent	4	19	59.2499055986114
2	posttraining	indent-intent	4	32	59.2499055986114
2	posttraining	indent-intent	4	97	59.2499055986114
2	posttraining	indent-intent	5	100	98.2500236524702
2	posttraining	indent-intent	5	100	98.2500236524702
2	posttraining	indent-intent	5	100	98.2500236524702
2	posttraining	indent-intent	5	100	98.2500236524702
2	posttraining	indent-intent	6	100	98.2500267280273
2	posttraining	indent-intent	6	100	98.2500267280273
2	posttraining	indent-intent	6	100	98.2500267280273
2	posttraining	indent-intent	6	97	98.2500267280273
2	posttraining	indent-intent	7	94	98.2500267280274
2	posttraining	indent-intent	7	100	98.2500267280274
2	posttraining	indent-intent	7	89	98.2500267280274
2	posttraining	indent-intent	7	99	98.2500267280274
2	posttraining	kata-katta	1	0	27.7727270824463
2	posttraining	kata-katta	1	2	27.7727270824463
2	posttraining	kata-katta	1	1	27.7727270824463
2	posttraining	kata-katta	1	99	27.7727270824463
2	posttraining	kata-katta	2	1	27.7727270824463
2	posttraining	kata-katta	2	1	27.7727270824463
2	posttraining	kata-katta	2	1	27.7727270824463
2	posttraining	kata-katta	2	98	27.7727270824463
2	posttraining	kata-katta	3	1	27.7727270824463
2	posttraining	kata-katta	3	99	27.7727270824463
2	posttraining	kata-katta	3	0	27.7727270824463
2	posttraining	kata-katta	4	1	27.7727270824463
2	posttraining	kata-katta	4	1	27.7727270824463
2	posttraining	kata-katta	4	99	27.7727270824463
2	posttraining	kata-katta	5	1	27.7727270824463
2	posttraining	kata-katta	5	2	27.7727270824463
2	posttraining	kata-katta	5	1	27.7727270824463
2	posttraining	kata-katta	5	99	27.7727270824463
2	posttraining	kata-katta	6	1	27.7727282320083
2	posttraining	kata-katta	6	4	27.7727282320083
2	posttraining	kata-katta	6	1	27.7727282320083
2	posttraining	kata-katta	6	98	27.7727282320083
2	posttraining	kata-katta	7	2	74.500005997035
2	posttraining	kata-katta	7	99	74.500005997035
2	posttraining	kata-katta	7	98	74.500005997035
2	posttraining	kata-katta	7	99	74.500005997035
2	posttraining	reason-risen	1	52	15.1250064885165
2	posttraining	reason-risen	1	0	15.1250064885165
2	posttraining	reason-risen	1	8	15.1250064885165
2	posttraining	reason-risen	1	0	15.1250064885165
2	posttraining	reason-risen	2	35	15.1250065736348
2	posttraining	reason-risen	2	25	15.1250065736348
2	posttraining	reason-risen	2	0	15.1250065736348
2	posttraining	reason-risen	2	1	15.1250065736348
2	posttraining	reason-risen	3	7	29.4999919312733
2	posttraining	reason-risen	3	25	29.4999919312733
2	posttraining	reason-risen	3	16	29.4999919312733
2	posttraining	reason-risen	3	70	29.4999919312733
2	posttraining	reason-risen	4	71	77.4374991947174
2	posttraining	reason-risen	4	95	77.4374991947174
2	posttraining	reason-risen	4	85	77.4374991947174
2	posttraining	reason-risen	4	100	77.4374991947174
2	posttraining	reason-risen	5	7	77.4375001413015
2	posttraining	reason-risen	5	13	77.4375001413015
2	posttraining	reason-risen	5	100	77.4375001413015
2	posttraining	reason-risen	5	100	77.4375001413015
2	posttraining	reason-risen	6	45	77.4375001413015
2	posttraining	reason-risen	6	74	77.4375001413015
2	posttraining	reason-risen	6	100	77.4375001413015
2	posttraining	reason-risen	6	80	77.4375001413015
2	posttraining	reason-risen	7	100	77.4375001413015
2	posttraining	reason-risen	7	100	77.4375001413015
2	posttraining	reason-risen	7	69	77.4375001413015
2	posttraining	reason-risen	7	100	77.4375001413015
2	posttraining	toru-tooru	1	0	24.916639184521
2	posttraining	toru-tooru	1	0	24.916639184521
2	posttraining	toru-tooru	1	0	24.916639184521
2	posttraining	toru-tooru	1	0	24.916639184521
2	posttraining	toru-tooru	2	100	24.916639184521
2	posttraining	toru-tooru	2	100	24.916639184521
2	posttraining	toru-tooru	2	0	24.916639184521
2	posttraining	toru-tooru	2	0	24.916639184521
2	posttraining	toru-tooru	3	0	24.9167659174014
2	posttraining	toru-tooru	3	0	24.9167659174014
2	posttraining	toru-tooru	3	99	24.9167659174014
2	posttraining	toru-tooru	3	0	24.9167659174014
2	posttraining	toru-tooru	4	100	99.9372084262787
2	posttraining	toru-tooru	4	100	99.9372084262787
2	posttraining	toru-tooru	4	100	99.9372084262787
2	posttraining	toru-tooru	4	100	99.9372084262787
2	posttraining	toru-tooru	5	100	99.9375457960747
2	posttraining	toru-tooru	5	100	99.9375457960747
2	posttraining	toru-tooru	5	100	99.9375457960747
2	posttraining	toru-tooru	5	100	99.9375457960747
2	posttraining	toru-tooru	6	100	99.9375457960747
2	posttraining	toru-tooru	6	99	99.9375457960747
2	posttraining	toru-tooru	6	100	99.9375457960747
2	posttraining	toru-tooru	6	100	99.9375457960747
2	posttraining	toru-tooru	7	100	99.9375457960747
2	posttraining	toru-tooru	7	100	99.9375457960747
2	posttraining	toru-tooru	7	100	99.9375457960747
2	posttraining	toru-tooru	7	100	99.9375457960747
2	pretraining	indent-intent	1	0	5.44164733975288
2	pretraining	indent-intent	1	0	5.44164733975288
2	pretraining	indent-intent	1	0	5.44164733975288
2	pretraining	indent-intent	1	0	5.44164733975288
2	pretraining	indent-intent	2	20	6.36480028535712
2	pretraining	indent-intent	2	5	6.36480028535712
2	pretraining	indent-intent	2	5	6.36480028535712
2	pretraining	indent-intent	2	20	6.36480028535712
2	pretraining	indent-intent	3	30	20.8405966339003
2	pretraining	indent-intent	3	15	20.8405966339003
2	pretraining	indent-intent	3	5	20.8405966339003
2	pretraining	indent-intent	3	30	20.8405966339003
2	pretraining	indent-intent	4	100	79.6808632074539
2	pretraining	indent-intent	4	100	79.6808632074539
2	pretraining	indent-intent	4	80	79.6808632074539
2	pretraining	indent-intent	4	40	79.6808632074539
2	pretraining	indent-intent	5	100	98.6384095269699
2	pretraining	indent-intent	5	100	98.6384095269699
2	pretraining	indent-intent	5	100	98.6384095269699
2	pretraining	indent-intent	5	95	98.6384095269699
2	pretraining	indent-intent	6	100	99.92629697244
2	pretraining	indent-intent	6	99	99.92629697244
2	pretraining	indent-intent	6	100	99.92629697244
2	pretraining	indent-intent	6	100	99.92629697244
2	pretraining	indent-intent	7	100	99.9960541891322
2	pretraining	indent-intent	7	100	99.9960541891322
2	pretraining	indent-intent	7	100	99.9960541891322
2	pretraining	indent-intent	7	100	99.9960541891322
2	pretraining	kata-katta	1	0	8.33333383157114
2	pretraining	kata-katta	1	0	8.33333383157114
2	pretraining	kata-katta	1	0	8.33333383157114
2	pretraining	kata-katta	1	0	8.33333383157114
2	pretraining	kata-katta	2	0	8.33333383157114
2	pretraining	kata-katta	2	0	8.33333383157114
2	pretraining	kata-katta	2	0	8.33333383157114
2	pretraining	kata-katta	2	0	8.33333383157114
2	pretraining	kata-katta	3	100	8.33333383554651
2	pretraining	kata-katta	3	0	8.33333383554651
2	pretraining	kata-katta	3	0	8.33333383554651
2	pretraining	kata-katta	3	0	8.33333383554651
2	pretraining	kata-katta	4	0	16.666674757079
2	pretraining	kata-katta	4	50	16.666674757079
2	pretraining	kata-katta	4	0	16.666674757079
2	pretraining	kata-katta	5	100	66.2499983540609
2	pretraining	kata-katta	5	0	66.2499983540609
2	pretraining	kata-katta	5	100	66.2499983540609
2	pretraining	kata-katta	5	100	66.2499983540609
2	pretraining	kata-katta	6	50	66.2499984947988
2	pretraining	kata-katta	6	55	66.2499984947988
2	pretraining	kata-katta	6	90	66.2499984947988
2	pretraining	kata-katta	6	0	66.2499984947988
2	pretraining	kata-katta	7	100	66.2499984947988
2	pretraining	kata-katta	7	100	66.2499984947988
2	pretraining	kata-katta	7	100	66.2499984947988
2	pretraining	kata-katta	7	0	66.2499984947988
2	pretraining	reason-risen	1	0	8.7045198525287
2	pretraining	reason-risen	1	27	8.7045198525287
2	pretraining	reason-risen	1	5	8.7045198525287
2	pretraining	reason-risen	1	3	8.7045198525287
2	pretraining	reason-risen	2	1	8.70452481472076
2	pretraining	reason-risen	2	0	8.70452481472076
2	pretraining	reason-risen	2	9	8.70452481472076
2	pretraining	reason-risen	2	18	8.70452481472076
2	pretraining	reason-risen	3	1	8.70508407189183
2	pretraining	reason-risen	3	1	8.70508407189183
2	pretraining	reason-risen	3	28	8.70508407189183
2	pretraining	reason-risen	3	38	8.70508407189183
2	pretraining	reason-risen	4	0	8.76804768999946
2	pretraining	reason-risen	4	3	8.76804768999946
2	pretraining	reason-risen	4	0	8.76804768999946
2	pretraining	reason-risen	4	5	8.76804768999946
2	pretraining	reason-risen	5	1	15.1013353318332
2	pretraining	reason-risen	5	0	15.1013353318332
2	pretraining	reason-risen	5	0	15.1013353318332
2	pretraining	reason-risen	5	60	15.1013353318332
2	pretraining	reason-risen	6	31	64.1125216044701
2	pretraining	reason-risen	6	88	64.1125216044701
2	pretraining	reason-risen	6	57	64.1125216044701
2	pretraining	reason-risen	6	80	64.1125216044701
2	pretraining	reason-risen	7	99	68.1539708122093
2	pretraining	reason-risen	7	3	68.1539708122093
2	pretraining	reason-risen	7	100	68.1539708122093
2	pretraining	reason-risen	7	71	68.1539708122093
2	pretraining	toru-tooru	1	0	0.0833151834714414
2	pretraining	toru-tooru	1	0	0.0833151834714414
2	pretraining	toru-tooru	1	0	0.0833151834714414
2	pretraining	toru-tooru	1	0	0.0833151834714414
2	pretraining	toru-tooru	2	0	0.0833151834722759
2	pretraining	toru-tooru	2	0	0.0833151834722759
2	pretraining	toru-tooru	2	1	0.0833151834722759
2	pretraining	toru-tooru	2	0	0.0833151834722759
2	pretraining	toru-tooru	3	0	0.0833605439071224
2	pretraining	toru-tooru	3	0	0.0833605439071224
2	pretraining	toru-tooru	3	0	0.0833605439071224
2	pretraining	toru-tooru	3	0	0.0833605439071224
2	pretraining	toru-tooru	4	100	91.2496821449136
2	pretraining	toru-tooru	4	91	91.2496821449136
2	pretraining	toru-tooru	4	84	91.2496821449136
2	pretraining	toru-tooru	4	90	91.2496821449136
2	pretraining	toru-tooru	5	98	94.7499895226468
2	pretraining	toru-tooru	5	90	94.7499895226468
2	pretraining	toru-tooru	5	100	94.7499895226468
2	pretraining	toru-tooru	5	90	94.7499895226468
2	pretraining	toru-tooru	6	90	94.7499895895152
2	pretraining	toru-tooru	6	99	94.7499895895152
2	pretraining	toru-tooru	6	85	94.7499895895152
2	pretraining	toru-tooru	6	85	94.7499895895152
2	pretraining	toru-tooru	7	100	94.7499895895152
2	pretraining	toru-tooru	7	100	94.7499895895152
2	pretraining	toru-tooru	7	100	94.7499895895152
2	pretraining	toru-tooru	7	100	94.7499895895152
3	posttraining	indent-intent	1	1	0.124997986469836
3	posttraining	indent-intent	1	0	0.124997986469836
3	posttraining	indent-intent	1	0	0.124997986469836
3	posttraining	indent-intent	1	0	0.124997986469836
3	posttraining	indent-intent	2	0	0.124997987725514
3	posttraining	indent-intent	2	0	0.124997987725514
3	posttraining	indent-intent	2	0	0.124997987725514
3	posttraining	indent-intent	2	0	0.124997987725514
3	posttraining	indent-intent	3	1	0.750009023737955
3	posttraining	indent-intent	3	0	0.750009023737955
3	posttraining	indent-intent	3	1	0.750009023737955
3	posttraining	indent-intent	3	1	0.750009023737955
3	posttraining	indent-intent	4	100	99.8124750283712
3	posttraining	indent-intent	4	100	99.8124750283712
3	posttraining	indent-intent	4	100	99.8124750283712
3	posttraining	indent-intent	4	100	99.8124750283712
3	posttraining	indent-intent	5	99	99.8125065726917
3	posttraining	indent-intent	5	99	99.8125065726917
3	posttraining	indent-intent	5	100	99.8125065726917
3	posttraining	indent-intent	5	99	99.8125065726917
3	posttraining	indent-intent	6	100	99.8125065726918
3	posttraining	indent-intent	6	100	99.8125065726918
3	posttraining	indent-intent	6	100	99.8125065726918
3	posttraining	indent-intent	6	100	99.8125065726918
3	posttraining	indent-intent	7	100	99.8125065726918
3	posttraining	indent-intent	7	100	99.8125065726918
3	posttraining	indent-intent	7	100	99.8125065726918
3	posttraining	indent-intent	7	100	99.8125065726918
3	posttraining	kata-katta	1	0	6.32813623333991
3	posttraining	kata-katta	1	0	6.32813623333991
3	posttraining	kata-katta	1	0	6.32813623333991
3	posttraining	kata-katta	1	1	6.32813623333991
3	posttraining	kata-katta	2	99	20.6333071424227
3	posttraining	kata-katta	2	0	20.6333071424227
3	posttraining	kata-katta	2	1	20.6333071424227
3	posttraining	kata-katta	2	0	20.6333071424227
3	posttraining	kata-katta	3	100	50.0111940672336
3	posttraining	kata-katta	3	100	50.0111940672336
3	posttraining	kata-katta	3	0	50.0111940672336
3	posttraining	kata-katta	3	1	50.0111940672336
3	posttraining	kata-katta	4	100	79.3813541059258
3	posttraining	kata-katta	4	99	79.3813541059258
3	posttraining	kata-katta	4	99	79.3813541059258
3	posttraining	kata-katta	4	0	79.3813541059258
3	posttraining	kata-katta	5	100	93.6771700926911
3	posttraining	kata-katta	5	100	93.6771700926911
3	posttraining	kata-katta	5	100	93.6771700926911
3	posttraining	kata-katta	5	99	93.6771700926911
3	posttraining	kata-katta	6	100	98.2762962723442
3	posttraining	kata-katta	6	100	98.2762962723442
3	posttraining	kata-katta	6	100	98.2762962723442
3	posttraining	kata-katta	6	99	98.2762962723442
3	posttraining	kata-katta	7	100	99.5462934436819
3	posttraining	kata-katta	7	99	99.5462934436819
3	posttraining	kata-katta	7	99	99.5462934436819
3	posttraining	kata-katta	7	100	99.5462934436819
3	posttraining	reason-risen	1	0	4.10655051940901
3	posttraining	reason-risen	1	0	4.10655051940901
3	posttraining	reason-risen	1	0	4.10655051940901
3	posttraining	reason-risen	1	0	4.10655051940901
3	posttraining	reason-risen	2	1	6.60132370164452
3	posttraining	reason-risen	2	0	6.60132370164452
3	posttraining	reason-risen	2	0	6.60132370164452
3	posttraining	reason-risen	2	41	6.60132370164452
3	posttraining	reason-risen	3	0	22.409095280303
3	posttraining	reason-risen	3	0	22.409095280303
3	posttraining	reason-risen	3	0	22.409095280303
3	posttraining	reason-risen	3	94	22.409095280303
3	posttraining	reason-risen	4	76	66.6333378910567
3	posttraining	reason-risen	4	14	66.6333378910567
3	posttraining	reason-risen	4	99	66.6333378910567
3	posttraining	reason-risen	5	100	93.8927098679628
3	posttraining	reason-risen	5	99	93.8927098679628
3	posttraining	reason-risen	5	100	93.8927098679628
3	posttraining	reason-risen	5	100	93.8927098679628
3	posttraining	reason-risen	6	100	99.1744288090047
3	posttraining	reason-risen	6	99	99.1744288090047
3	posttraining	reason-risen	6	100	99.1744288090047
3	posttraining	reason-risen	6	100	99.1744288090047
3	posttraining	reason-risen	7	89	99.8937820243308
3	posttraining	reason-risen	7	100	99.8937820243308
3	posttraining	reason-risen	7	100	99.8937820243308
3	posttraining	reason-risen	7	99	99.8937820243308
3	posttraining	toru-tooru	1	0	0.360062908188738
3	posttraining	toru-tooru	1	0	0.360062908188738
3	posttraining	toru-tooru	1	0	0.360062908188738
3	posttraining	toru-tooru	1	1	0.360062908188738
3	posttraining	toru-tooru	2	2	0.360062908212128
3	posttraining	toru-tooru	2	0	0.360062908212128
3	posttraining	toru-tooru	2	0	0.360062908212128
3	posttraining	toru-tooru	2	0	0.360062908212128
3	posttraining	toru-tooru	3	0	0.373286336009328
3	posttraining	toru-tooru	3	0	0.373286336009328
3	posttraining	toru-tooru	3	1	0.373286336009328
3	posttraining	toru-tooru	4	100	99.5989219886138
3	posttraining	toru-tooru	4	100	99.5989219886138
3	posttraining	toru-tooru	4	100	99.5989219886138
3	posttraining	toru-tooru	5	100	99.6002390664747
3	posttraining	toru-tooru	5	100	99.6002390664747
3	posttraining	toru-tooru	5	100	99.6002390664747
3	posttraining	toru-tooru	5	99	99.6002390664747
3	posttraining	toru-tooru	6	99	99.6002390664771
3	posttraining	toru-tooru	6	100	99.6002390664771
3	posttraining	toru-tooru	6	100	99.6002390664771
3	posttraining	toru-tooru	6	99	99.6002390664771
3	posttraining	toru-tooru	7	99	99.6002390664771
3	posttraining	toru-tooru	7	100	99.6002390664771
3	posttraining	toru-tooru	7	99	99.6002390664771
3	posttraining	toru-tooru	7	99	99.6002390664771
3	pretraining	indent-intent	1	0	1.75000203277947
3	pretraining	indent-intent	1	3	1.75000203277947
3	pretraining	indent-intent	1	4	1.75000203277947
3	pretraining	indent-intent	1	0	1.75000203277947
3	pretraining	indent-intent	2	14	7.49992367305919
3	pretraining	indent-intent	2	1	7.49992367305919
3	pretraining	indent-intent	3	96	93.6499973917234
3	pretraining	indent-intent	3	97	93.6499973917234
3	pretraining	indent-intent	3	90	93.6499973917234
3	pretraining	indent-intent	3	99	93.6499973917234
3	pretraining	indent-intent	4	93	93.6499997330624
3	pretraining	indent-intent	4	85	93.6499997330624
3	pretraining	indent-intent	4	92	93.6499997330624
3	pretraining	indent-intent	4	100	93.6499997330624
3	pretraining	indent-intent	5	99	93.6499997330624
3	pretraining	indent-intent	5	100	93.6499997330624
3	pretraining	indent-intent	5	100	93.6499997330624
3	pretraining	indent-intent	5	100	93.6499997330624
3	pretraining	indent-intent	6	100	93.6499997330624
3	pretraining	indent-intent	6	74	93.6499997330624
3	pretraining	indent-intent	6	89	93.6499997330624
3	pretraining	indent-intent	6	100	93.6499997330624
3	pretraining	indent-intent	7	90	93.6499997330624
3	pretraining	indent-intent	7	75	93.6499997330624
3	pretraining	indent-intent	7	97	93.6499997330624
3	pretraining	indent-intent	7	97	93.6499997330624
3	pretraining	kata-katta	1	0	6.50000384554938
3	pretraining	kata-katta	1	0	6.50000384554938
3	pretraining	kata-katta	1	0	6.50000384554938
3	pretraining	kata-katta	1	99	6.50000384554938
3	pretraining	kata-katta	2	1	6.50000384554938
3	pretraining	kata-katta	2	1	6.50000384554938
3	pretraining	kata-katta	2	0	6.50000384554938
3	pretraining	kata-katta	2	1	6.50000384554938
3	pretraining	kata-katta	3	0	6.5000038455494
3	pretraining	kata-katta	3	0	6.5000038455494
3	pretraining	kata-katta	3	0	6.5000038455494
3	pretraining	kata-katta	3	0	6.5000038455494
3	pretraining	kata-katta	4	0	6.50000733032527
3	pretraining	kata-katta	4	1	6.50000733032527
3	pretraining	kata-katta	4	0	6.50000733032527
3	pretraining	kata-katta	4	1	6.50000733032527
3	pretraining	kata-katta	5	99	74.5000042234644
3	pretraining	kata-katta	5	99	74.5000042234644
3	pretraining	kata-katta	5	1	74.5000042234644
3	pretraining	kata-katta	5	99	74.5000042234644
3	pretraining	kata-katta	6	99	85.1428503579499
3	pretraining	kata-katta	6	100	85.1428503579499
3	pretraining	kata-katta	6	99	85.1428503579499
3	pretraining	kata-katta	6	1	85.1428503579499
3	pretraining	kata-katta	7	99	85.1428504433135
3	pretraining	kata-katta	7	99	85.1428504433135
3	pretraining	kata-katta	7	99	85.1428504433135
3	pretraining	reason-risen	1	0	14.7272608651956
3	pretraining	reason-risen	1	9	14.7272608651956
3	pretraining	reason-risen	1	0	14.7272608651956
3	pretraining	reason-risen	1	6	14.7272608651956
3	pretraining	reason-risen	2	0	14.7272608651957
3	pretraining	reason-risen	2	26	14.7272608651957
3	pretraining	reason-risen	2	4	14.7272608651957
3	pretraining	reason-risen	3	38	14.7272610783472
3	pretraining	reason-risen	3	2	14.7272610783472
3	pretraining	reason-risen	3	0	14.7272610783472
3	pretraining	reason-risen	3	77	14.7272610783472
3	pretraining	reason-risen	4	53	21.9999763007665
3	pretraining	reason-risen	4	31	21.9999763007665
3	pretraining	reason-risen	4	4	21.9999763007665
3	pretraining	reason-risen	4	0	21.9999763007665
3	pretraining	reason-risen	5	75	78.9999967610427
3	pretraining	reason-risen	5	99	78.9999967610427
3	pretraining	reason-risen	5	70	78.9999967610427
3	pretraining	reason-risen	5	74	78.9999967610427
3	pretraining	reason-risen	6	99	79.0000098542338
3	pretraining	reason-risen	6	73	79.0000098542338
3	pretraining	reason-risen	6	100	79.0000098542338
3	pretraining	reason-risen	6	46	79.0000098542338
3	pretraining	reason-risen	7	85	79.0000098542341
3	pretraining	reason-risen	7	84	79.0000098542341
3	pretraining	reason-risen	7	47	79.0000098542341
3	pretraining	reason-risen	7	96	79.0000098542341
3	pretraining	toru-tooru	1	1	0.249983848548588
3	pretraining	toru-tooru	1	0	0.249983848548588
3	pretraining	toru-tooru	1	0	0.249983848548588
3	pretraining	toru-tooru	1	0	0.249983848548588
3	pretraining	toru-tooru	2	0	0.249983848969062
3	pretraining	toru-tooru	2	0	0.249983848969062
3	pretraining	toru-tooru	2	1	0.249983848969062
3	pretraining	toru-tooru	2	0	0.249983848969062
3	pretraining	toru-tooru	3	0	0.500037249179773
3	pretraining	toru-tooru	3	1	0.500037249179773
3	pretraining	toru-tooru	3	1	0.500037249179773
3	pretraining	toru-tooru	3	0	0.500037249179773
3	pretraining	toru-tooru	4	99	99.1428043328564
3	pretraining	toru-tooru	4	99	99.1428043328564
3	pretraining	toru-tooru	4	100	99.1428043328564
3	pretraining	toru-tooru	5	99	99.1428697670116
3	pretraining	toru-tooru	5	99	99.1428697670116
3	pretraining	toru-tooru	5	99	99.1428697670116
3	pretraining	toru-tooru	5	100	99.1428697670116
3	pretraining	toru-tooru	6	98	99.1428697670117
3	pretraining	toru-tooru	6	99	99.1428697670117
3	pretraining	toru-tooru	6	99	99.1428697670117
3	pretraining	toru-tooru	6	99	99.1428697670117
3	pretraining	toru-tooru	7	99	99.1428697670117
3	pretraining	toru-tooru	7	100	99.1428697670117
3	pretraining	toru-tooru	7	99	99.1428697670117
4	posttraining	indent-intent	1	30	30.843304639807
4	posttraining	indent-intent	1	37	30.843304639807
4	posttraining	indent-intent	1	28	30.843304639807
4	posttraining	indent-intent	1	32	30.843304639807
4	posttraining	indent-intent	2	37	34.9202787199981
4	posttraining	indent-intent	2	33	34.9202787199981
4	posttraining	indent-intent	2	28	34.9202787199981
4	posttraining	indent-intent	3	40	41.4246818776037
4	posttraining	indent-intent	3	45	41.4246818776037
4	posttraining	indent-intent	4	45	49.9596820941125
4	posttraining	indent-intent	4	57	49.9596820941125
4	posttraining	indent-intent	4	60	49.9596820941125
4	posttraining	indent-intent	4	41	49.9596820941125
4	posttraining	indent-intent	5	57	58.6874128268542
4	posttraining	indent-intent	5	61	58.6874128268542
4	posttraining	indent-intent	5	56	58.6874128268542
4	posttraining	indent-intent	5	59	58.6874128268542
4	posttraining	indent-intent	6	64	65.6079818214419
4	posttraining	indent-intent	6	65	65.6079818214419
4	posttraining	indent-intent	7	69	70.0707461201005
4	posttraining	indent-intent	7	66	70.0707461201005
4	posttraining	indent-intent	7	77	70.0707461201005
4	posttraining	kata-katta	1	31	33.3172691449036
4	posttraining	kata-katta	1	41	33.3172691449036
4	posttraining	kata-katta	1	25	33.3172691449036
4	posttraining	kata-katta	1	33	33.3172691449036
4	posttraining	kata-katta	2	34	38.1620763779342
4	posttraining	kata-katta	2	44	38.1620763779342
4	posttraining	kata-katta	2	36	38.1620763779342
4	posttraining	kata-katta	2	45	38.1620763779342
4	posttraining	kata-katta	3	39	44.5816403481832
4	posttraining	kata-katta	3	42	44.5816403481832
4	posttraining	kata-katta	3	41	44.5816403481832
4	posttraining	kata-katta	3	56	44.5816403481832
4	posttraining	kata-katta	4	54	51.7432720730865
4	posttraining	kata-katta	4	45	51.7432720730865
4	posttraining	kata-katta	4	41	51.7432720730865
4	posttraining	kata-katta	4	59	51.7432720730865
4	posttraining	kata-katta	5	58	58.3491747780335
4	posttraining	kata-katta	5	65	58.3491747780335
4	posttraining	kata-katta	5	61	58.3491747780335
4	posttraining	kata-katta	5	55	58.3491747780335
4	posttraining	kata-katta	6	65	63.4558910202602
4	posttraining	kata-katta	6	58	63.4558910202602
4	posttraining	kata-katta	6	72	63.4558910202602
4	posttraining	kata-katta	6	61	63.4558910202602
4	posttraining	kata-katta	7	69	66.8906762541962
4	posttraining	kata-katta	7	60	66.8906762541962
4	posttraining	kata-katta	7	73	66.8906762541962
4	posttraining	kata-katta	7	63	66.8906762541962
4	posttraining	reason-risen	1	25	25.9128923431787
4	posttraining	reason-risen	1	19	25.9128923431787
4	posttraining	reason-risen	1	26	25.9128923431787
4	posttraining	reason-risen	1	32	25.9128923431787
4	posttraining	reason-risen	2	27	30.7051741051976
4	posttraining	reason-risen	2	29	30.7051741051976
4	posttraining	reason-risen	2	36	30.7051741051976
4	posttraining	reason-risen	3	36	37.5746752143335
4	posttraining	reason-risen	3	38	37.5746752143335
4	posttraining	reason-risen	3	39	37.5746752143335
4	posttraining	reason-risen	3	44	37.5746752143335
4	posttraining	reason-risen	4	44	46.4427125168919
4	posttraining	reason-risen	4	48	46.4427125168919
4	posttraining	reason-risen	4	42	46.4427125168919
4	posttraining	reason-risen	4	47	46.4427125168919
4	posttraining	reason-risen	5	63	56.4626543773783
4	posttraining	reason-risen	5	46	56.4626543773783
4	posttraining	reason-risen	5	58	56.4626543773783
4	posttraining	reason-risen	5	53	56.4626543773783
4	posttraining	reason-risen	6	71	66.2138443376996
4	posttraining	reason-risen	6	66	66.2138443376996
4	posttraining	reason-risen	6	71	66.2138443376996
4	posttraining	reason-risen	7	63	74.4178020442253
4	posttraining	reason-risen	7	63	74.4178020442253
4	posttraining	reason-risen	7	80	74.4178020442253
4	posttraining	reason-risen	7	88	74.4178020442253
4	posttraining	toru-tooru	1	21	16.9130330991688
4	posttraining	toru-tooru	1	16	16.9130330991688
4	posttraining	toru-tooru	1	6	16.9130330991688
4	posttraining	toru-tooru	1	23	16.9130330991688
4	posttraining	toru-tooru	2	24	26.5577754626996
4	posttraining	toru-tooru	2	31	26.5577754626996
4	posttraining	toru-tooru	2	23	26.5577754626996
4	posttraining	toru-tooru	2	32	26.5577754626996
4	posttraining	toru-tooru	3	56	47.1877362518217
4	posttraining	toru-tooru	3	47	47.1877362518217
4	posttraining	toru-tooru	3	34	47.1877362518217
4	posttraining	toru-tooru	3	46	47.1877362518217
4	posttraining	toru-tooru	4	61	62.4793675925933
4	posttraining	toru-tooru	4	60	62.4793675925933
4	posttraining	toru-tooru	4	57	62.4793675925933
4	posttraining	toru-tooru	4	83	62.4793675925933
4	posttraining	toru-tooru	5	66	67.2065803869703
4	posttraining	toru-tooru	5	60	67.2065803869703
4	posttraining	toru-tooru	5	62	67.2065803869703
4	posttraining	toru-tooru	5	67	67.2065803869703
4	posttraining	toru-tooru	6	67	68.2270124149257
4	posttraining	toru-tooru	6	64	68.2270124149257
4	posttraining	toru-tooru	6	68	68.2270124149257
4	posttraining	toru-tooru	6	76	68.2270124149257
4	posttraining	toru-tooru	7	64	68.428493385703
4	posttraining	toru-tooru	7	61	68.428493385703
4	posttraining	toru-tooru	7	75	68.428493385703
4	posttraining	toru-tooru	7	78	68.428493385703
4	pretraining	indent-intent	1	26	20.5683724240324
4	pretraining	indent-intent	1	31	20.5683724240324
4	pretraining	indent-intent	1	21	20.5683724240324
4	pretraining	indent-intent	1	13	20.5683724240324
4	pretraining	indent-intent	2	31	31.195954950707
4	pretraining	indent-intent	2	31	31.195954950707
4	pretraining	indent-intent	2	30	31.195954950707
4	pretraining	indent-intent	2	8	31.195954950707
4	pretraining	indent-intent	3	55	44.492292336935
4	pretraining	indent-intent	3	61	44.492292336935
4	pretraining	indent-intent	3	43	44.492292336935
4	pretraining	indent-intent	3	46	44.492292336935
4	pretraining	indent-intent	4	56	58.0362145515694
4	pretraining	indent-intent	4	52	58.0362145515694
