ID	pair	B1	B2	Slope	X1	X2	Theta	PointVar	exitflag	R	LS	AR	N	status	comment
12875031	indent-intent	20.4525717035751	90.6454668908466	1.64583504972247e-11	4.04656500620793	1.75957309873863	61.4407226032784	31.6400179256364	2	-0.834819754838576	1001.09073433459	0.846210694252286	102	1	
12875031	kata-katta	35.497061822159	47.0007319058532	8.29332762970479	1.89378510307557	1.86604558442422	179.899999998975	25.5155874774126	2	0.162150079150777	651.045204317496	-0.138526592819219	103	1	
12875031	reason-risen	16.1380806381419	74.52211286041	2.84842237348742e-12	4.73941006946743	1.47797803371819	33.8677861023801	28.5376223656071	2	-0.618922179789394	814.395890281999	0.706139254536808	103	1	
12875031	toru-tooru	22.1031741393612	82.7834239527705	5.48863415552486e-12	5.24916848323638	1.59087574582854	43.3878354643777	28.2485175497101	2	-0.555881151317592	797.978743756282	0.568697402973516	97	1	
12875096	indent-intent	32.2446784957122	99.8329911405411	9.11830420141173e-13	4.19150814400623	4.77651328753458	57.6593039417036	42.9790923047684	2	-0.794787119667081	1847.2023753418	0.88661827679476	103	1	
12875096	kata-katta	22.1683256930479	97.1520626872592	1.02199271438339e-11	3.8866039702317	1.89522039924448	24.6275167436084	45.409796085704	2	-0.284112440486496	2062.04958054522	0.532288537003578	103	1	
12875096	reason-risen	19.193356834629	94.3988747279496	1.97626386277326e-12	4.13067286367527	1.06757062933683	76.9184176584587	46.0159025325988	2	-0.817306030095827	2117.46328588963	0.700240140202636	103	1	
12875096	toru-tooru	17.2706214816733	99.4744768143678	4.14497563563343e-11	3.6616735788222	3.39953306375886	44.2863016002492	43.9087560093754	2	-0.650044633357375	1927.97885429086	0.768611402496629	102	1	
12875098	indent-intent	17.1299867543758	89.3406018537249	1.14015844547981e-12	4.29179711474699	1.17371947230248	62.556956934854	43.6517359155746	2	-0.841487242257514	1905.47404844307	0.887153933866224	102	1	
12875098	kata-katta	20.7553821808469	86.7446163391678	5.27603415797515e-12	3.76387395982233	4.94642124279274	46.1160011010908	31.4395849209284	2	-0.458381187914411	988.447500000268	0.312137231144504	100	1	
12875098	reason-risen	48.2326064020697	61.6509417274226	111.521644372178	3.53115524576762	2.62355122880981	179.836384434988	30.7046956972693	2	0.209322628029372	942.778337861906	0.215267283043048	100	1	
12875098	toru-tooru	21.3056356418716	86.9071296848544	2.30334972462986e-12	4.7034653903566	1.24874251174741	63.3452796026179	33.9074046030858	2	-0.697835882367986	1149.71208691737	0.518776808048718	94	1	
