ID	ax_condition	day	prepost	language	pair	second_dim_step	first_dim_step	norm_response	pred
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	3	16.1453866997283
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	100	16.1453866997283
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	2	20.7739637554077
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	1	20.7739637554077
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	1	20.7739637554077
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	0	42.4044181021797
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	1	42.4044181021797
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	98	42.4044181021797
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	100	42.4044181021797
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98	79.4785716415319
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98	79.4785716415319
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98	79.4785716415319
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	3	79.4785716415319
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98	95.5281154080816
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98	95.5281154080816
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	100	95.5281154080816
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98	95.5281154080816
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	98	98.5740071654503
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99	98.5740071654503
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99	98.5740071654503
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99	98.5740071654503
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	99	99.0390061931967
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	99	99.0390061931967
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	100	99.0390061931967
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	96	99.0390061931967
103	highLD	1	pre-training	English	indent-intent	3	1	6	3.45677600264803
103	highLD	1	pre-training	English	indent-intent	3	1	12	3.45677600264803
103	highLD	1	pre-training	English	indent-intent	3	1	0	3.45677600264803
103	highLD	1	pre-training	English	indent-intent	3	1	1	3.45677600264803
103	highLD	1	pre-training	English	indent-intent	3	2	0	14.4062790342798
103	highLD	1	pre-training	English	indent-intent	3	2	0	14.4062790342798
103	highLD	1	pre-training	English	indent-intent	3	2	4	14.4062790342798
103	highLD	1	pre-training	English	indent-intent	3	2	22	14.4062790342798
103	highLD	1	pre-training	English	indent-intent	3	3	63	44.1706030490097
103	highLD	1	pre-training	English	indent-intent	3	3	47	44.1706030490097
103	highLD	1	pre-training	English	indent-intent	3	3	100	44.1706030490097
103	highLD	1	pre-training	English	indent-intent	3	3	0	44.1706030490097
103	highLD	1	pre-training	English	indent-intent	3	4	64	78.809250042599
103	highLD	1	pre-training	English	indent-intent	3	4	82	78.809250042599
103	highLD	1	pre-training	English	indent-intent	3	4	68	78.809250042599
103	highLD	1	pre-training	English	indent-intent	3	4	69	78.809250042599
103	highLD	1	pre-training	English	indent-intent	3	5	100	94.5893328196574
103	highLD	1	pre-training	English	indent-intent	3	5	95	94.5893328196574
103	highLD	1	pre-training	English	indent-intent	3	5	100	94.5893328196574
103	highLD	1	pre-training	English	indent-intent	3	5	100	94.5893328196574
103	highLD	1	pre-training	English	indent-intent	3	6	100	98.7977487357682
103	highLD	1	pre-training	English	indent-intent	3	6	100	98.7977487357682
103	highLD	1	pre-training	English	indent-intent	3	6	99	98.7977487357682
103	highLD	1	pre-training	English	indent-intent	3	6	100	98.7977487357682
103	highLD	1	pre-training	English	indent-intent	3	7	100	99.741794818796
103	highLD	1	pre-training	English	indent-intent	3	7	99	99.741794818796
103	highLD	1	pre-training	English	indent-intent	3	7	99	99.741794818796
103	highLD	1	pre-training	English	indent-intent	3	7	100	99.741794818796
103	highLD	1	pre-training	English	reason-risen	3	1	16	16.3432340250855
103	highLD	1	pre-training	English	reason-risen	3	1	4	16.3432340250855
103	highLD	1	pre-training	English	reason-risen	3	1	11	16.3432340250855
103	highLD	1	pre-training	English	reason-risen	3	1	20	16.3432340250855
103	highLD	1	pre-training	English	reason-risen	3	2	36	19.3818038165277
103	highLD	1	pre-training	English	reason-risen	3	2	23	19.3818038165277
103	highLD	1	pre-training	English	reason-risen	3	2	9	19.3818038165277
103	highLD	1	pre-training	English	reason-risen	3	2	30	19.3818038165277
103	highLD	1	pre-training	English	reason-risen	3	3	32	29.0051124294931
103	highLD	1	pre-training	English	reason-risen	3	3	29	29.0051124294931
103	highLD	1	pre-training	English	reason-risen	3	3	2	29.0051124294931
103	highLD	1	pre-training	English	reason-risen	3	3	46	29.0051124294931
103	highLD	1	pre-training	English	reason-risen	3	4	42	50.6314404207232
103	highLD	1	pre-training	English	reason-risen	3	4	42	50.6314404207232
103	highLD	1	pre-training	English	reason-risen	3	4	74	50.6314404207232
