"ID","condition","response","reaction_time","sound","pair","language","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","first_dim_step","second_dim_step","norm_response","log_rt","median_rt","mad","upper_mad","lower_mad"
"5114","spreadsheet4",98,1238.3000000000466,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,3,98,7.121494750221091,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",85,1636.299999999348,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,3,85,7.400192874434452,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",97,1409.199999999255,"T_TT_dur_5_F0_4.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,4,97,7.250777446466554,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",93,1756.1999999999534,"T_TT_dur_5_F0_4.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,4,93,7.470907662925868,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",95,984.2000000007685,"T_TT_dur_5_F0_4.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,4,95,6.891829128432659,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",10,1067.3999999992084,"T_TT_dur_5_F0_5.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,5,10,6.972981063899103,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",80,1590.5999999996277,"T_TT_dur_5_F0_5.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,5,80,7.3718665825228005,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",95,1382.1000000000931,"T_TT_dur_5_F0_5.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",5,5,95,7.231359360610049,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",99,975.6000000007916,"T_TT_dur_6_F0_1.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",6,1,99,6.883052666342577,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",98,1252.5,"T_TT_dur_6_F0_1.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",6,1,98,7.13289683295902,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",90,1592.200000000652,"T_TT_dur_6_F0_1.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",6,1,90,7.3728719866548875,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
"5114","spreadsheet4",85,1062.9000000008382,"T_TT_dur_6_F0_2.mp3","kata-katta","Japanese","kata","katta","no","kata","katta",6,2,85,6.968756300540325,7.1167187667218705,0.2435570358970064,7.847389874412889,6.386047659030852
