Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,TrialsPerBlock,stimuli_type,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress
1,1745457167251,24/04/2025 01:12:47,1745431967251,-7,23/04/2025 11:12:47,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1745457177747,24/04/2025 01:12:57,1745431977747,-7,23/04/2025 11:12:57,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,welcome and task description,dabwcr,1,continue,,10362,10343.62,10362,10362,10343.62,10362,1,10362,0,0,,Click To Continue,Continue Button,3,object-283,instructions_1D,,,,,,,,,,,,,,28,,,,,
3,1745457183056,24/04/2025 01:13:03,1745431983056,-7,23/04/2025 11:13:03,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,fixation,71ygsn,2,continue,,5328.379999999999,5305.299999999997,5328.379999999999,5328.379999999999,5305.299999999997,5328.379999999999,1,5328.379999999999,0,0,,Click To Continue,Continue Button,2,object-287,instructions_1D,,,,,,,,,,,,,,28,,,,,
4,1745457183065,24/04/2025 01:13:03,1745431983065,-7,23/04/2025 11:13:03,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,trial,y8sx24,3,info,,33.080000000001746,0,33.080000000001746,33.080000000001746,0,33.080000000001746,1,33.080000000001746,0,0,,Slider,Slider,2,object-292,instructions_1D,,,,,,,,,,,,,,28,,,,,
5,1745457199124,24/04/2025 01:13:19,1745431999124,-7,23/04/2025 11:13:19,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,trial,y8sx24,3,continue,,16092.080000000002,16082.740000000005,16092.080000000002,16092.080000000002,16082.740000000005,16092.080000000002,1,16092.080000000002,0,0,,Click To Continue,Continue Button,3,object-293,instructions_1D,,,,,,,,,,,,,,28,,,,,
6,1745457199125,24/04/2025 01:13:19,1745431999125,-7,23/04/2025 11:13:19,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,trial,y8sx24,3,response,51,11044.380000000001,16082.740000000005,16093.080000000002,11044.380000000001,16082.740000000005,16093.080000000002,1,11044.380000000001,5048.700000000001,0,,Slider,Slider,2,object-292,instructions_1D,,,,,,,,,,,,,,28,,,,,
7,1745457205316,24/04/2025 01:13:25,1745432005316,-7,23/04/2025 11:13:25,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,no feedback,ebnzxp,4,continue,,6200.3399999999965,6172.8399999999965,6200.3399999999965,6200.3399999999965,6172.8399999999965,6200.3399999999965,1,6200.3399999999965,0,0,,Click To Continue,Continue Button,2,object-297,instructions_1D,,,,,,,,,,,,,,28,,,,,
8,1745457217280,24/04/2025 01:13:37,1745432017280,-7,23/04/2025 11:13:37,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,adjust,vl7wbf,5,continue,,11991.5,11980.279999999999,11991.5,11991.5,11980.279999999999,11991.5,1,11991.5,0,0,,Click To Continue,Continue Button,2,object-343,instructions_1D,,,,,,,,,,,,,,28,,,,,
9,1745457233696,24/04/2025 01:13:53,1745432033696,-7,23/04/2025 11:13:53,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,16426.22,16416.399999999994,16426.22,16426.22,16416.399999999994,16426.22,1,16426.22,0,0,,Audio Clip,indent,2,object-301,instructions_1D,,,,,,,,,,,,,,28,,,,,
10,1745457234557,24/04/2025 01:13:54,1745432034557,-7,23/04/2025 11:13:54,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,17289.22,17283.940000000002,17289.22,17289.22,17283.940000000002,17289.22,1,17289.22,0,0,,Audio Clip,indent,2,object-301,instructions_1D,,,,,,,,,,,,,,28,,,,,
11,1745457235178,24/04/2025 01:13:55,1745432035178,-7,23/04/2025 11:13:55,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,17909.22,17884.540000000008,17909.22,17909.22,17884.540000000008,17909.22,1,17909.22,0,0,,Audio Clip,indent,2,object-301,instructions_1D,,,,,,,,,,,,,,28,,,,,
12,1745457235987,24/04/2025 01:13:55,1745432035987,-7,23/04/2025 11:13:55,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,18718.22,18685.339999999997,18718.22,18718.22,18685.339999999997,18718.22,1,18718.22,0,0,,Audio Clip,indent,2,object-301,instructions_1D,,,,,,,,,,,,,,28,,,,,
13,1745457236129,24/04/2025 01:13:56,1745432036129,-7,23/04/2025 11:13:56,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,18861.22,18852.160000000003,18861.22,18861.22,18852.160000000003,18861.22,1,18861.22,0,0,,Audio Clip,intent,3,object-302,instructions_1D,,,,,,,,,,,,,,28,,,,,
14,1745457236913,24/04/2025 01:13:56,1745432036913,-7,23/04/2025 11:13:56,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,19644.22,19619.600000000006,19644.22,19644.22,19619.600000000006,19644.22,1,19644.22,0,0,,Audio Clip,intent,3,object-302,instructions_1D,,,,,,,,,,,,,,28,,,,,
15,1745457237474,24/04/2025 01:13:57,1745432037474,-7,23/04/2025 11:13:57,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,20205.22,20186.839999999997,20205.22,20205.22,20186.839999999997,20205.22,1,20205.22,0,0,,Audio Clip,reason,4,object-303,instructions_1D,,,,,,,,,,,,,,28,,,,,
16,1745457238179,24/04/2025 01:13:58,1745432038179,-7,23/04/2025 11:13:58,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,20911.22,20887.540000000008,20911.22,20911.22,20887.540000000008,20911.22,1,20911.22,0,0,,Audio Clip,reason,4,object-303,instructions_1D,,,,,,,,,,,,,,28,,,,,
17,1745457238486,24/04/2025 01:13:58,1745432038486,-7,23/04/2025 11:13:58,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,21217.22,21187.839999999997,21217.22,21217.22,21187.839999999997,21217.22,1,21217.22,0,0,,Audio Clip,risen,5,object-304,instructions_1D,,,,,,,,,,,,,,28,,,,,
18,1745457239261,24/04/2025 01:13:59,1745432039261,-7,23/04/2025 11:13:59,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,21992.22,21988.64,21992.22,21992.22,21988.64,21992.22,1,21992.22,0,0,,Audio Clip,risen,5,object-304,instructions_1D,,,,,,,,,,,,,,28,,,,,
19,1745457241085,24/04/2025 01:14:01,1745432041085,-7,23/04/2025 11:14:01,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,23816.22,23790.440000000002,23816.22,23816.22,23790.440000000002,23816.22,1,23816.22,0,0,,Audio Clip,risen,5,object-304,instructions_1D,,,,,,,,,,,,,,28,,,,,
20,1745457241790,24/04/2025 01:14:01,1745432041790,-7,23/04/2025 11:14:01,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,24522.22,24491.14,24522.22,24522.22,24491.14,24522.22,1,24522.22,0,0,,Audio Clip,risen,5,object-304,instructions_1D,,,,,,,,,,,,,,28,,,,,
21,1745457241934,24/04/2025 01:14:01,1745432041934,-7,23/04/2025 11:14:01,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,24666.22,24657.960000000006,24666.22,24666.22,24657.960000000006,24666.22,1,24666.22,0,0,,Audio Clip,reason,4,object-303,instructions_1D,,,,,,,,,,,,,,28,,,,,
22,1745457242695,24/04/2025 01:14:02,1745432042695,-7,23/04/2025 11:14:02,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,25425.420000000013,25392.040000000008,25425.420000000013,25425.420000000013,25392.040000000008,25425.420000000013,1,25425.420000000013,0,0,,Audio Clip,reason,4,object-303,instructions_1D,,,,,,,,,,,,,,28,,,,,
23,1745457243054,24/04/2025 01:14:03,1745432043054,-7,23/04/2025 11:14:03,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,25785.22,25759.059999999998,25785.22,25785.22,25759.059999999998,25785.22,1,25785.22,0,0,,Audio Clip,toru,6,object-305,instructions_1D,,,,,,,,,,,,,,28,,,,,
24,1745457243446,24/04/2025 01:14:03,1745432043446,-7,23/04/2025 11:14:03,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,26176.22,26159.460000000006,26176.22,26176.22,26159.460000000006,26176.22,1,26176.22,0,0,,Audio Clip,toru,6,object-305,instructions_1D,,,,,,,,,,,,,,28,,,,,
25,1745457244468,24/04/2025 01:14:04,1745432044468,-7,23/04/2025 11:14:04,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,27199.22,27193.839999999997,27199.22,27199.22,27193.839999999997,27199.22,1,27199.22,0,0,,Audio Clip,toru,6,object-305,instructions_1D,,,,,,,,,,,,,,28,,,,,
26,1745457244859,24/04/2025 01:14:04,1745432044859,-7,23/04/2025 11:14:04,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,27590.22,27560.86,27590.22,27590.22,27560.86,27590.22,1,27590.22,0,0,,Audio Clip,toru,6,object-305,instructions_1D,,,,,,,,,,,,,,28,,,,,
27,1745457245768,24/04/2025 01:14:05,1745432045768,-7,23/04/2025 11:14:05,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,28498.22,28495.14,28498.22,28498.22,28495.14,28498.22,1,28498.22,0,0,,Audio Clip,tooru,7,object-306,instructions_1D,,,,,,,,,,,,,,28,,,,,
28,1745457246394,24/04/2025 01:14:06,1745432046394,-7,23/04/2025 11:14:06,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,29125.22,29095.740000000005,29125.22,29125.22,29095.740000000005,29125.22,1,29125.22,0,0,,Audio Clip,tooru,7,object-306,instructions_1D,,,,,,,,,,,,,,28,,,,,
29,1745457246756,24/04/2025 01:14:06,1745432046756,-7,23/04/2025 11:14:06,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,29487.22,29462.759999999995,29487.22,29487.22,29462.759999999995,29487.22,1,29487.22,0,0,,Audio Clip,kata,8,object-307,instructions_1D,,,,,,,,,,,,,,28,,,,,
30,1745457247227,24/04/2025 01:14:07,1745432047227,-7,23/04/2025 11:14:07,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,29958.22,29929.899999999994,29958.22,29958.22,29929.899999999994,29958.22,1,29958.22,0,0,,Audio Clip,kata,8,object-307,instructions_1D,,,,,,,,,,,,,,28,,,,,
31,1745457247854,24/04/2025 01:14:07,1745432047854,-7,23/04/2025 11:14:07,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,30586.22,30563.86,30586.22,30586.22,30563.86,30586.22,1,30586.22,0,0,,Audio Clip,katta,9,object-308,instructions_1D,,,,,,,,,,,,,,28,,,,,
32,1745457248402,24/04/2025 01:14:08,1745432048402,-7,23/04/2025 11:14:08,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,31133.22,31131.100000000006,31133.22,31133.22,31131.100000000006,31133.22,1,31133.22,0,0,,Audio Clip,katta,9,object-308,instructions_1D,,,,,,,,,,,,,,28,,,,,
33,1745457249407,24/04/2025 01:14:09,1745432049407,-7,23/04/2025 11:14:09,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,32139.22,32132.100000000006,32139.22,32139.22,32132.100000000006,32139.22,1,32139.22,0,0,,Audio Clip,kata,8,object-307,instructions_1D,,,,,,,,,,,,,,28,,,,,
34,1745457249877,24/04/2025 01:14:09,1745432049877,-7,23/04/2025 11:14:09,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio finished,32609.22,32599.240000000005,32609.22,32609.22,32599.240000000005,32609.22,1,32609.22,0,0,,Audio Clip,kata,8,object-307,instructions_1D,,,,,,,,,,,,,,28,,,,,
35,1745457250125,24/04/2025 01:14:10,1745432050125,-7,23/04/2025 11:14:10,220221,4,task-nu4t,,45605676,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2176x1224,2176x1072,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet2_1D,28,,spreadsheet2_1D,1,instructions_1D,samples,bt77lf,6,info,audio started,32857.22,32832.8,32857.22,32857.22,32832.8,32857.22,1,32857.22,0,0,,Audio Clip,katta,9,object-308,instructions_1D,,,,,,,,,,,,,,28,,,,,
