Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
1,1745427474730,23/04/2025 16:57:54,1745413074730,-4,23/04/2025 08:57:54,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1745427490175,23/04/2025 16:58:10,1745413090175,-4,23/04/2025 08:58:10,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,post-test instructions,welcome back,mcprcj,1,continue,,15458.555999904633,15449.756,15458.555999904633,15458.555999904633,15449.756,15458.555999904633,1,15458.555999904633,0,0,,Click To Continue,Continue Button,2,object-123,post-test instructions,,,,,,,,,,,,,,,,,,,correct
3,1745427494241,23/04/2025 16:58:14,1745413094241,-4,23/04/2025 08:58:14,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,post-test instructions,start,az9p42,2,continue,,4074.2999999046333,4066.4000000000015,4074.2999999046333,4074.2999999046333,4066.4000000000015,4074.2999999046333,1,4074.2999999046333,0,0,,Click To Continue,Continue Button,2,object-129,post-test instructions,,,,,,,,,,,,,,,,,,,correct
4,1745427496961,23/04/2025 16:58:16,1745413096961,-4,23/04/2025 08:58:16,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio started,2728.100000190734,2717.2999999999993,2728.100000190734,2728.100000190734,2717.2999999999993,2728.100000190734,0,2728.100000190734,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
5,1745427498522,23/04/2025 16:58:18,1745413098522,-4,23/04/2025 08:58:18,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio finished,4289.399999904632,4284.0999999999985,4289.399999904632,4289.399999904632,4284.0999999999985,4289.399999904632,0,4289.399999904632,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
6,1745427508299,23/04/2025 16:58:28,1745413108299,-4,23/04/2025 08:58:28,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,action,tanin,14065.8,14050.7,14065.8,14065.8,14050.7,14065.8,0,14065.8,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
7,1745427509807,23/04/2025 16:58:29,1745413109807,-4,23/04/2025 08:58:29,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,continue,,15574.200000095367,15567.399999999998,15574.200000095367,15574.200000095367,15567.399999999998,15574.200000095367,0,15574.200000095367,0,0,,Click To Continue,Continue Button,5,object-70,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
8,1745427509807,23/04/2025 16:58:29,1745413109807,-4,23/04/2025 08:58:29,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,response,tanin,15574.600000190734,15567.399999999998,15574.600000190734,15574.600000190734,15567.399999999998,15574.600000190734,0,15574.600000190734,0,0,tanin,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
9,1745427512575,23/04/2025 16:58:32,1745413112575,-4,23/04/2025 08:58:32,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,2774.9000000000015,2766.5999999999985,2774.9000000000015,2774.9000000000015,2766.5999999999985,2774.9000000000015,0,2774.9000000000015,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
10,1745427514448,23/04/2025 16:58:34,1745413114448,-4,23/04/2025 08:58:34,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,4647.499999904634,4633.200000000004,4647.499999904634,4647.499999904634,4633.200000000004,4647.499999904634,0,4647.499999904634,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
11,1745427515533,23/04/2025 16:58:35,1745413115533,-4,23/04/2025 08:58:35,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,action,hossoku,5733.299999999996,5716.5999999999985,5733.299999999996,5733.299999999996,5716.5999999999985,5733.299999999996,1,5733.299999999996,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
12,1745427516123,23/04/2025 16:58:36,1745413116123,-4,23/04/2025 08:58:36,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,continue,,6323.499999904634,6316.5999999999985,6323.499999904634,6323.499999904634,6316.5999999999985,6323.499999904634,0,6323.499999904634,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
13,1745427516124,23/04/2025 16:58:36,1745413116124,-4,23/04/2025 08:58:36,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,response,hossoku,6324.4000000000015,6316.5999999999985,6324.4000000000015,6324.4000000000015,6316.5999999999985,6324.4000000000015,1,6324.4000000000015,0,0,hossoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
14,1745427517557,23/04/2025 16:58:37,1745413117557,-4,23/04/2025 08:58:37,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,1440.1000001907378,1433.300000000003,1440.1000001907378,1440.1000001907378,1433.300000000003,1440.1000001907378,0,1440.1000001907378,0,0,,Audio Clip,Audio,3,object-78,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
15,1745427519453,23/04/2025 16:58:39,1745413119453,-4,23/04/2025 08:58:39,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,3336.500000286105,3333.300000000003,3336.500000286105,3336.500000286105,3333.300000000003,3336.500000286105,0,3336.500000286105,0,0,,Audio Clip,Audio,3,object-78,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
16,1745427520749,23/04/2025 16:58:40,1745413120749,-4,23/04/2025 08:58:40,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,action,obasan,4632.70000009537,4616.700000000004,4632.70000009537,4632.70000009537,4616.700000000004,4632.70000009537,1,4632.70000009537,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
17,1745427524337,23/04/2025 16:58:44,1745413124337,-4,23/04/2025 08:58:44,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,continue,,8220.000000286105,8216.700000000004,8220.000000286105,8220.000000286105,8216.700000000004,8220.000000286105,0,8220.000000286105,0,0,,Click To Continue,Continue Button,5,object-70,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
18,1745427524337,23/04/2025 16:58:44,1745413124337,-4,23/04/2025 08:58:44,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,response,obasan,8220.600000190738,8216.700000000004,8220.600000190738,8220.600000190738,8216.700000000004,8220.600000190738,1,8220.600000190738,0,0,obasan,CustomMultichoice,CustomMultichoice,4,object-68,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
19,1745427525235,23/04/2025 16:58:45,1745413125235,-4,23/04/2025 08:58:45,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,902.1999999046311,899.9000000000015,902.1999999046311,902.1999999046311,899.9000000000015,902.1999999046311,0,902.1999999046311,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
20,1745427527132,23/04/2025 16:58:47,1745413127132,-4,23/04/2025 08:58:47,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio finished,2798.9000001907334,2783.4000000000015,2798.9000001907334,2798.9000001907334,2783.4000000000015,2798.9000001907334,0,2798.9000001907334,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
21,1745427536712,23/04/2025 16:58:56,1745413136712,-4,23/04/2025 08:58:56,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,action,shuchoo,12379.000000095366,12366.699999999997,12379.000000095366,12379.000000095366,12366.699999999997,12379.000000095366,1,12379.000000095366,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
22,1745427537304,23/04/2025 16:58:57,1745413137304,-4,23/04/2025 08:58:57,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,continue,,12970.900000190733,12966.599999999999,12970.900000190733,12970.900000190733,12966.599999999999,12970.900000190733,0,12970.900000190733,0,0,,Click To Continue,Continue Button,5,object-70,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
23,1745427537304,23/04/2025 16:58:57,1745413137304,-4,23/04/2025 08:58:57,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,response,shuchoo,12971.500000095366,12966.599999999999,12971.500000095366,12971.500000095366,12966.599999999999,12971.500000095366,1,12971.500000095366,0,0,shuchoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
24,1745427538704,23/04/2025 16:58:58,1745413138704,-4,23/04/2025 08:58:58,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio started,1404.5999999046326,1400,1404.5999999046326,1404.5999999046326,1400,1404.5999999046326,0,1404.5999999046326,0,0,,Audio Clip,Audio,3,object-78,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
25,1745427540649,23/04/2025 16:59:00,1745413140649,-4,23/04/2025 08:59:00,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio finished,3348.9000000000087,3332.800000000003,3348.9000000000087,3348.9000000000087,3332.800000000003,3348.9000000000087,0,3348.9000000000087,0,0,,Audio Clip,Audio,3,object-78,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
26,1745427540968,23/04/2025 16:59:00,1745413140968,-4,23/04/2025 08:59:00,220221,4,task-6f19,repeat-7t26#4,45595163,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,action,ojiisan,3668.5999999046326,3666.699999999997,3668.5999999046326,3668.5999999046326,3666.699999999997,3668.5999999046326,1,3668.5999999046326,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
