ID	pair	second_dim_step	first_dim_step	norm_response	pred
12875031	indent-intent	3	6	81	55.5490192971352
12875031	indent-intent	4	6	80	55.5490192971273
12875031	indent-intent	4	6	70	55.5490192971273
12875031	indent-intent	4	6	67	55.5490192971273
12875031	indent-intent	5	6	90	55.5490192971195
12875031	indent-intent	5	6	85	55.5490192971195
12875031	indent-intent	5	6	86	55.5490192971195
12875031	indent-intent	1	7	95	55.5490192971365
12875031	indent-intent	1	7	65	55.5490192971365
12875031	indent-intent	1	7	83	55.5490192971365
12875031	indent-intent	2	7	85	55.5490192971286
12875031	indent-intent	2	7	89	55.5490192971286
12875031	indent-intent	2	7	78	55.5490192971286
12875031	indent-intent	3	7	90	55.5490192971208
12875031	indent-intent	3	7	91	55.5490192971208
12875031	indent-intent	3	7	95	55.5490192971208
12875031	indent-intent	4	7	89	55.5490192971129
12875031	indent-intent	4	7	96	55.5490192971129
12875031	indent-intent	4	7	67	55.5490192971129
12875031	indent-intent	5	7	65	55.549019297105
12875031	indent-intent	5	7	95	55.549019297105
12875031	indent-intent	5	7	94	55.549019297105
12875031	kata-katta	1	1	13	36.3126919852134
12875031	kata-katta	1	1	11	36.3126919852134
12875031	kata-katta	1	1	80	36.3126919852134
12875031	kata-katta	2	1	15	42.1355815705524
12875031	kata-katta	2	1	74	42.1355815705524
12875031	kata-katta	2	1	28	42.1355815705524
12875031	kata-katta	3	1	71	46.547796381385
12875031	kata-katta	3	1	22	46.547796381385
12875031	kata-katta	4	1	27	46.974422714538
12875031	kata-katta	4	1	70	46.974422714538
12875031	kata-katta	4	1	21	46.974422714538
12875031	kata-katta	5	1	23	46.9992573323331
12875031	kata-katta	5	1	76	46.9992573323331
12875031	kata-katta	5	1	23	46.9992573323331
12875031	kata-katta	1	2	20	36.3088861792604
12875031	kata-katta	1	2	32	36.3088861792604
12875031	kata-katta	1	2	22	36.3088861792604
12875031	kata-katta	2	2	23	42.1214455150826
12875031	kata-katta	2	2	70	42.1214455150826
12875031	kata-katta	2	2	71	42.1214455150826
12875031	kata-katta	3	2	25	46.5456014155875
12875031	kata-katta	3	2	14	46.5456014155875
12875031	kata-katta	3	2	80	46.5456014155875
12875031	kata-katta	4	2	15	46.9742902709244
12875031	kata-katta	4	2	30	46.9742902709244
12875031	kata-katta	4	2	27	46.9742902709244
12875031	kata-katta	5	2	68	46.9992498930105
12875031	kata-katta	5	2	27	46.9992498930105
12875031	kata-katta	5	2	20	46.9992498930105
12875031	kata-katta	1	3	32	36.3050967889958
12875031	kata-katta	1	3	66	36.3050967889958
12875031	kata-katta	1	3	50	36.3050967889958
12875031	kata-katta	2	3	17	42.1072986625427
12875031	kata-katta	2	3	23	42.1072986625427
12875031	kata-katta	2	3	18	42.1072986625427
12875031	kata-katta	3	3	33	46.5433962530039
12875031	kata-katta	3	3	32	46.5433962530039
12875031	kata-katta	3	3	24	46.5433962530039
12875031	kata-katta	4	3	32	46.9741571621175
12875031	kata-katta	4	3	20	46.9741571621175
12875031	kata-katta	4	3	13	46.9741571621175
12875031	kata-katta	5	3	33	46.9992424161609
12875031	kata-katta	5	3	22	46.9992424161609
12875031	kata-katta	5	3	80	46.9992424161609
12875031	kata-katta	1	4	7	36.3013237561242
12875031	kata-katta	1	4	23	36.3013237561242
12875031	kata-katta	1	4	82	36.3013237561242
12875031	kata-katta	2	4	20	42.0931411799409
12875031	kata-katta	2	4	24	42.0931411799409
12875031	kata-katta	2	4	24	42.0931411799409
12875031	kata-katta	3	4	78	46.5411808505394
12875031	kata-katta	3	4	32	46.5411808505394
12875031	kata-katta	3	4	80	46.5411808505394
12875031	kata-katta	4	4	77	46.974023384792
12875031	kata-katta	4	4	31	46.974023384792
12875031	kata-katta	4	4	69	46.974023384792
12875031	kata-katta	5	4	16	46.999234901595
12875031	kata-katta	5	4	36	46.999234901595
12875031	kata-katta	5	4	66	46.999234901595
12875031	kata-katta	1	5	23	36.2975670224396
12875031	kata-katta	1	5	62	36.2975670224396
12875031	kata-katta	1	5	12	36.2975670224396
12875031	kata-katta	2	5	29	42.0789732348063
12875031	kata-katta	2	5	74	42.0789732348063
12875031	kata-katta	2	5	75	42.0789732348063
12875031	kata-katta	3	5	16	46.538955164959
12875031	kata-katta	3	5	65	46.538955164959
12875031	kata-katta	4	5	82	46.9738889356063
12875031	kata-katta	4	5	71	46.9738889356063
12875031	kata-katta	4	5	13	46.9738889356063
12875031	kata-katta	5	5	72	46.9992273491226
12875031	kata-katta	5	5	28	46.9992273491226
12875031	kata-katta	5	5	100	46.9992273491226
12875031	kata-katta	1	6	19	36.293826529827
12875031	kata-katta	1	6	17	36.293826529827
12875031	kata-katta	1	6	31	36.293826529827
12875031	kata-katta	2	6	25	42.0647949951807
12875031	kata-katta	2	6	90	42.0647949951807
12875031	kata-katta	2	6	21	42.0647949951807
12875031	kata-katta	3	6	50	46.5367191528866
12875031	kata-katta	3	6	65	46.5367191528866
12875031	kata-katta	3	6	31	46.5367191528866
12875031	kata-katta	4	6	68	46.9737538112019
12875031	kata-katta	4	6	90	46.9737538112019
12875031	kata-katta	4	6	70	46.9737538112019
12875031	kata-katta	5	6	75	46.9992197585526
12875031	kata-katta	5	6	65	46.9992197585526
12875031	kata-katta	5	6	30	46.9992197585526
12875031	kata-katta	1	7	26	36.2901022202631
12875031	kata-katta	1	7	70	36.2901022202631
12875031	kata-katta	1	7	64	36.2901022202631
12875031	kata-katta	2	7	21	42.0506066296113
12875031	kata-katta	2	7	72	42.0506066296113
12875031	kata-katta	2	7	70	42.0506066296113
12875031	kata-katta	3	7	81	46.5344727708059
12875031	kata-katta	3	7	66	46.5344727708059
12875031	kata-katta	3	7	17	46.5344727708059
12875031	kata-katta	4	7	28	46.9736180082038
12875031	kata-katta	4	7	79	46.9736180082038
12875031	kata-katta	4	7	78	46.9736180082038
12875031	kata-katta	5	7	16	46.9992121296928
12875031	kata-katta	5	7	71	46.9992121296928
12875031	kata-katta	5	7	18	46.9992121296928
12875031	reason-risen	1	1	25	45.3300967492738
12875031	reason-risen	1	1	30	45.3300967492738
12875031	reason-risen	1	1	33	45.3300967492738
12875031	reason-risen	2	1	33	45.3300967492714
12875031	reason-risen	2	1	13	45.3300967492714
12875031	reason-risen	2	1	11	45.3300967492714
12875031	reason-risen	3	1	29	45.330096749269
12875031	reason-risen	3	1	10	45.330096749269
12875031	reason-risen	3	1	10	45.330096749269
12875031	reason-risen	4	1	36	45.3300967492667
12875031	reason-risen	4	1	15	45.3300967492667
12875031	reason-risen	4	1	7	45.3300967492667
12875031	reason-risen	5	1	24	45.3300967492643
12875031	reason-risen	5	1	32	45.3300967492643
12875031	reason-risen	5	1	29	45.3300967492643
12875031	reason-risen	1	2	28	45.3300967492722
12875031	reason-risen	1	2	15	45.3300967492722
12875031	reason-risen	1	2	21	45.3300967492722
12875031	reason-risen	2	2	26	45.3300967492698
12875031	reason-risen	2	2	26	45.3300967492698
12875031	reason-risen	2	2	22	45.3300967492698
12875031	reason-risen	3	2	6	45.3300967492674
12875031	reason-risen	3	2	3	45.3300967492674
12875031	reason-risen	4	2	13	45.3300967492651
12875031	reason-risen	4	2	20	45.3300967492651
12875031	reason-risen	4	2	11	45.3300967492651
12875031	reason-risen	5	2	32	45.3300967492627
12875031	reason-risen	5	2	28	45.3300967492627
12875031	reason-risen	5	2	3	45.3300967492627
12875031	reason-risen	1	3	21	45.3300967492706
12875031	reason-risen	1	3	30	45.3300967492706
12875031	reason-risen	1	3	20	45.3300967492706
12875031	reason-risen	2	3	7	45.3300967492682
12875031	reason-risen	2	3	18	45.3300967492682
12875031	reason-risen	2	3	19	45.3300967492682
12875031	reason-risen	3	3	50	45.3300967492659
12875031	reason-risen	3	3	28	45.3300967492659
12875031	reason-risen	3	3	28	45.3300967492659
12875031	reason-risen	4	3	50	45.3300967492635
12875031	reason-risen	4	3	26	45.3300967492635
12875031	reason-risen	4	3	9	45.3300967492635
12875031	reason-risen	5	3	77	45.3300967492611
12875031	reason-risen	5	3	50	45.3300967492611
12875031	reason-risen	5	3	22	45.3300967492611
12875031	reason-risen	1	4	41	45.330096749269
12875031	reason-risen	1	4	36	45.330096749269
12875031	reason-risen	1	4	22	45.330096749269
12875031	reason-risen	2	4	39	45.3300967492666
12875031	reason-risen	2	4	33	45.3300967492666
12875031	reason-risen	2	4	33	45.3300967492666
12875031	reason-risen	3	4	13	45.3300967492643
12875031	reason-risen	3	4	72	45.3300967492643
12875031	reason-risen	3	4	30	45.3300967492643
12875031	reason-risen	4	4	10	45.3300967492619
12875031	reason-risen	4	4	38	45.3300967492619
12875031	reason-risen	4	4	28	45.3300967492619
