Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
10,1746347900727,04/05/2025 08:38:20,1746380300727,9,05/05/2025 02:38:20,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,continue,,40092.59999995232,40081.90000000001,40092.59999995232,40092.59999995232,40081.90000000001,40092.59999995232,0,40092.59999995232,0,0,,Click To Continue,Continue Button,5,object-70,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
11,1746347900728,04/05/2025 08:38:20,1746380300728,9,05/05/2025 02:38:20,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,response,yusoo,40093.399999904635,40081.90000000001,40093.399999904635,40093.399999904635,40081.90000000001,40093.399999904635,1,40093.399999904635,0,0,yusoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
12,1746347904209,04/05/2025 08:38:24,1746380304209,9,05/05/2025 02:38:24,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,3492.8000000953616,3483.699999999997,3492.8000000953616,3492.8000000953616,3483.699999999997,3492.8000000953616,0,3492.8000000953616,0,0,,Audio Clip,Audio,3,object-78,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
13,1746347906159,04/05/2025 08:38:26,1746380306159,9,05/05/2025 02:38:26,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,5442.600000047678,5439.399999999994,5442.600000047678,5442.600000047678,5439.399999999994,5442.600000047678,0,5442.600000047678,0,0,,Audio Clip,Audio,3,object-78,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
14,1746347909401,04/05/2025 08:38:29,1746380309401,9,05/05/2025 02:38:29,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,action,ojiisan,8685.300000095362,8683.5,8685.300000095362,8685.300000095362,8683.5,8685.300000095362,1,8685.300000095362,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
15,1746347910367,04/05/2025 08:38:30,1746380310367,9,05/05/2025 02:38:30,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,continue,,9650.599999999991,9639.399999999994,9650.599999999991,9650.599999999991,9639.399999999994,9650.599999999991,0,9650.599999999991,0,0,,Click To Continue,Continue Button,5,object-70,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
16,1746347910367,04/05/2025 08:38:30,1746380310367,9,05/05/2025 02:38:30,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,response,ojiisan,9650.599999999991,9639.399999999994,9650.599999999991,9650.599999999991,9639.399999999994,9650.599999999991,1,9650.599999999991,0,0,ojiisan,CustomMultichoice,CustomMultichoice,4,object-68,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
17,1746347913813,04/05/2025 08:38:33,1746380313813,9,05/05/2025 02:38:33,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,3457.2000000476837,3455.100000000006,3457.2000000476837,3457.2000000476837,3455.100000000006,3457.2000000476837,0,3457.2000000476837,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
18,1746347916334,04/05/2025 08:38:36,1746380316334,9,05/05/2025 02:38:36,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,5978.400000095367,5977.399999999994,5978.400000095367,5978.400000095367,5977.399999999994,5978.400000095367,0,5978.400000095367,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
19,1746347919713,04/05/2025 08:38:39,1746380319713,9,05/05/2025 02:38:39,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,9357.700000047684,9355.199999999997,9357.700000047684,9357.700000047684,9355.199999999997,9357.700000047684,0,9357.700000047684,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
20,1746347922234,04/05/2025 08:38:42,1746380322234,9,05/05/2025 02:38:42,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,11878.299999952316,11877.300000000003,11878.299999952316,11878.299999952316,11877.300000000003,11878.299999952316,0,11878.299999952316,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
21,1746347922537,04/05/2025 08:38:42,1746380322537,9,05/05/2025 02:38:42,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,action,kase,12181.5,12169.800000000003,12181.5,12181.5,12169.800000000003,12181.5,0,12181.5,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
22,1746347923361,04/05/2025 08:38:43,1746380323361,9,05/05/2025 02:38:43,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,continue,,13005.900000095367,13000,13005.900000095367,13005.900000095367,13000,13005.900000095367,0,13005.900000095367,0,0,,Click To Continue,Continue Button,5,object-70,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
23,1746347923362,04/05/2025 08:38:43,1746380323362,9,05/05/2025 02:38:43,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,response,kase,13006.599999904633,13000,13006.599999904633,13006.599999904633,13000,13006.599999904633,0,13006.599999904633,0,0,kase,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
24,1746347925564,04/05/2025 08:38:45,1746380325564,9,05/05/2025 02:38:45,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,2208.7000000476837,2199.699999999997,2208.7000000476837,2208.7000000476837,2199.699999999997,2208.7000000476837,0,2208.7000000476837,0,0,,Audio Clip,Audio,3,object-78,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
25,1746347927465,04/05/2025 08:38:47,1746380327465,9,05/05/2025 02:38:47,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio finished,4110,4099.300000000003,4110,4110,4099.300000000003,4110,0,4110,0,0,,Audio Clip,Audio,3,object-78,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
26,1746347929638,04/05/2025 08:38:49,1746380329638,9,05/05/2025 02:38:49,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,action,obasan,6282.200000047684,6277.300000000003,6282.200000047684,6282.200000047684,6277.300000000003,6282.200000047684,1,6282.200000047684,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
27,1746347930607,04/05/2025 08:38:50,1746380330607,9,05/05/2025 02:38:50,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,continue,,7251.400000095367,7244,7251.400000095367,7251.400000095367,7244,7251.400000095367,0,7251.400000095367,0,0,,Click To Continue,Continue Button,5,object-70,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
28,1746347930616,04/05/2025 08:38:50,1746380330616,9,05/05/2025 02:38:50,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,response,obasan,7255.100000000006,7244,7255.100000000006,7255.100000000006,7244,7255.100000000006,1,7255.100000000006,0,0,obasan,CustomMultichoice,CustomMultichoice,4,object-68,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
29,1746347932623,04/05/2025 08:38:52,1746380332623,9,05/05/2025 02:38:52,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio started,2023.9000000953674,2021.8999999999942,2023.9000000953674,2023.9000000953674,2021.8999999999942,2023.9000000953674,0,2023.9000000953674,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
30,1746347934498,04/05/2025 08:38:54,1746380334498,9,05/05/2025 02:38:54,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio finished,3889.100000000006,3877.800000000003,3889.100000000006,3889.100000000006,3877.800000000003,3889.100000000006,0,3889.100000000006,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
31,1746347937907,04/05/2025 08:38:57,1746380337907,9,05/05/2025 02:38:57,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,action,hossoku,7307.299999952316,7299.699999999997,7307.299999952316,7307.299999952316,7299.699999999997,7307.299999952316,1,7307.299999952316,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
32,1746347939255,04/05/2025 08:38:59,1746380339255,9,05/05/2025 02:38:59,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,continue,,8655.599999904633,8644.399999999994,8655.599999904633,8655.599999904633,8644.399999999994,8655.599999904633,0,8655.599999904633,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
33,1746347939256,04/05/2025 08:38:59,1746380339256,9,05/05/2025 02:38:59,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,response,hossoku,8655.999999999985,8644.399999999994,8655.999999999985,8655.999999999985,8644.399999999994,8655.999999999985,1,8655.999999999985,0,0,hossoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
34,1746347941704,04/05/2025 08:39:01,1746380341704,9,05/05/2025 02:39:01,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio started,2455.6000000000204,2444.2000000000116,2455.6000000000204,2455.6000000000204,2444.2000000000116,2455.6000000000204,0,2455.6000000000204,0,0,,Audio Clip,Audio,3,object-78,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
35,1746347943168,04/05/2025 08:39:03,1746380343168,9,05/05/2025 02:39:03,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio finished,3924.1999999046384,3922.300000000003,3924.1999999046384,3924.1999999046384,3922.300000000003,3924.1999999046384,0,3924.1999999046384,0,0,,Audio Clip,Audio,3,object-78,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
36,1746347945655,04/05/2025 08:39:05,1746380345655,9,05/05/2025 02:39:05,220732,2,task-6f19,repeat-7t26#4,45847056,BLIND,13022559,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1440x900,1432x740,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,action,shiteiru,6410.3000000000175,6399.400000000009,6410.3000000000175,6410.3000000000175,6399.400000000009,6410.3000000000175,1,6410.3000000000175,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
