Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
1605,1745788365842,27/04/2025 21:12:45,1745773965842,-4,27/04/2025 13:12:45,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,sound1,emeov4,2,continue,,819.2000000001863,801.1000000000931,819.2000000001863,819.2000000001863,801.1000000000931,819.2000000001863,1,819.2000000001863,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,16,15
1606,1745788366321,27/04/2025 21:12:46,1745773966321,-4,27/04/2025 13:12:46,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,ISI,s3rz1h,3,timedOut,,500.89999980921857,498.29999999993015,500.89999980921857,500.89999980921857,498.29999999993015,500.89999980921857,1,500.89999980921857,0,0,,Time Limit,screen,0,screen,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,16,15
1607,1745788366327,27/04/2025 21:12:46,1745773966327,-4,27/04/2025 13:12:46,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,sound2,pdcnoi,4,info,audio started,8.999999904655851,0,8.999999904655851,8.999999904655851,0,8.999999904655851,1,8.999999904655851,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,16,15
1608,1745788367126,27/04/2025 21:12:47,1745773967126,-4,27/04/2025 13:12:47,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,sound2,pdcnoi,4,info,audio finished,801.9000000001397,784.2000000000698,801.9000000001397,801.9000000001397,784.2000000000698,801.9000000001397,1,801.9000000001397,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,16,15
1609,1745788367127,27/04/2025 21:12:47,1745773967127,-4,27/04/2025 13:12:47,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,sound2,pdcnoi,4,continue,,801.9000000001397,784.2000000000698,801.9000000001397,801.9000000001397,784.2000000000698,801.9000000001397,1,801.9000000001397,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,16,15
1610,1745788367970,27/04/2025 21:12:47,1745773967970,-4,27/04/2025 13:12:47,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,response,ywcoe5,5,response,SAME,861.8999998092186,849,861.8999998092186,861.8999998092186,849,861.8999998092186,1,861.8999998092186,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,17,16
1611,1745788368222,27/04/2025 21:12:48,1745773968222,-4,27/04/2025 13:12:48,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,160,training_trial,correct,68extd,6,continue,,270.0999998569023,267.29999999993015,270.0999998569023,270.0999998569023,267.29999999993015,270.0999998569023,1,270.0999998569023,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,BB,matana-mattana,same,,matana,mattana,M_matana.mp3,F_matana.mp3,M_mattana.mp3,F_mattana.mp3,F_mattana.mp3,F_mattana.mp3,matana,mattana,مَتَنَ,مَتَّنَ,MSA,"to be robust, strong, firm","to strengthen, consolidate",,,t,t,tt,short,long,consonant,medial,training,,5,matana,mattana,,SAME,DIFFERENT,36,17,16
1612,1745788368725,27/04/2025 21:12:48,1745773968725,-4,27/04/2025 13:12:48,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,fixation,5y7evd,1,continue,,497.80000000004657,497.80000000004657,497.80000000004657,497.80000000004657,497.80000000004657,497.80000000004657,1,497.80000000004657,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1613,1745788368732,27/04/2025 21:12:48,1745773968732,-4,27/04/2025 13:12:48,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,sound1,emeov4,2,info,audio started,15.099999999976717,0,15.099999999976717,15.099999999976717,0,15.099999999976717,1,15.099999999976717,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1614,1745788369529,27/04/2025 21:12:49,1745773969529,-4,27/04/2025 13:12:49,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,sound1,emeov4,2,info,audio finished,812.4999998569256,800,812.4999998569256,812.4999998569256,800,812.4999998569256,1,812.4999998569256,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1615,1745788369530,27/04/2025 21:12:49,1745773969530,-4,27/04/2025 13:12:49,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,sound1,emeov4,2,continue,,813.7999998092419,800,813.7999998092419,813.7999998092419,800,813.7999998092419,1,813.7999998092419,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1616,1745788370018,27/04/2025 21:12:50,1745773970018,-4,27/04/2025 13:12:50,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,ISI,s3rz1h,3,timedOut,,501.29999980924185,499.9000000000233,501.29999980924185,501.29999980924185,499.9000000000233,501.29999980924185,1,501.29999980924185,0,0,,Time Limit,screen,0,screen,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1617,1745788370024,27/04/2025 21:12:50,1745773970024,-4,27/04/2025 13:12:50,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,sound2,pdcnoi,4,info,audio started,7.599999856902286,0,7.599999856902286,7.599999856902286,0,7.599999856902286,1,7.599999856902286,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1618,1745788370725,27/04/2025 21:12:50,1745773970725,-4,27/04/2025 13:12:50,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,sound2,pdcnoi,4,info,audio finished,708.1999999999534,700,708.1999999999534,708.1999999999534,700,708.1999999999534,1,708.1999999999534,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1619,1745788370727,27/04/2025 21:12:50,1745773970727,-4,27/04/2025 13:12:50,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,sound2,pdcnoi,4,continue,,710.4999999522697,700,710.4999999522697,710.4999999522697,700,710.4999999522697,1,710.4999999522697,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,17,16
1620,1745788371168,27/04/2025 21:12:51,1745773971168,-4,27/04/2025 13:12:51,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,response,ywcoe5,5,response,DIFFERENT,446.299999904586,432.69999999995343,446.299999904586,446.299999904586,432.69999999995343,446.299999904586,1,446.299999904586,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,18,17
1621,1745788371652,27/04/2025 21:12:51,1745773971652,-4,27/04/2025 13:12:51,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,161,training_trial,correct,68extd,6,continue,,498.70000000006985,483.30000000004657,498.70000000006985,498.70000000006985,483.30000000004657,498.70000000006985,1,498.70000000006985,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,BA,kataba-kaataba,different,,kataba,kaataba,M_kataba.mp3,F_kataba.mp3,M_kaataba.mp3,F_kaataba.mp3,M_kaataba.mp3,M_kataba.mp3,kataba,kaataba,كَتَبَ,كاتَبَ,MSA,(he) wrote,(he) corresponded with,,,a,a,aa,short,long,vowel,medial,training,,7,kataba,kaataba,,SAME,DIFFERENT,36,18,17
1622,1745788372134,27/04/2025 21:12:52,1745773972134,-4,27/04/2025 13:12:52,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,162,training_trial,fixation,5y7evd,1,continue,,499.89999999990687,499.89999999990687,499.89999999990687,499.89999999990687,499.89999999990687,499.89999999990687,1,499.89999999990687,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
1623,1745788372140,27/04/2025 21:12:52,1745773972140,-4,27/04/2025 13:12:52,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,162,training_trial,sound1,emeov4,2,info,audio started,7.3999999046791345,0,7.3999999046791345,7.3999999046791345,0,7.3999999046791345,1,7.3999999046791345,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
1624,1745788372670,27/04/2025 21:12:52,1745773972670,-4,27/04/2025 13:12:52,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,162,training_trial,sound1,emeov4,2,info,audio finished,536.6000000000931,518.2000000000698,536.6000000000931,536.6000000000931,518.2000000000698,536.6000000000931,1,536.6000000000931,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
1625,1745788372671,27/04/2025 21:12:52,1745773972671,-4,27/04/2025 13:12:52,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,162,training_trial,sound1,emeov4,2,continue,,536.6000000000931,518.2000000000698,536.6000000000931,536.6000000000931,518.2000000000698,536.6000000000931,1,536.6000000000931,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
1626,1745788373151,27/04/2025 21:12:53,1745773973151,-4,27/04/2025 13:12:53,220732,2,task-h7d6,repeat-m9cn#4,45688204,BLIND,13062460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1280x720,1280x598,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet1,,spreadsheet2,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,162,training_trial,ISI,s3rz1h,3,timedOut,,500.1999999046093,499.4000000000233,500.1999999046093,500.1999999046093,499.4000000000233,500.1999999046093,1,500.1999999046093,0,0,,Time Limit,screen,0,screen,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
