Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
1,1743176531139,28/03/2025 15:42:11,1743162131139,-4,28/03/2025 07:42:11,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1743176532401,28/03/2025 15:42:12,1743162132401,-4,28/03/2025 07:42:12,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,instructions,Screen 1,de1oim,1,continue,,4248,4245,4248,4248,4245,4248,1,4248,0,0,,Click To Continue,Continue Button,2,object-393,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAME,DIFFERENT,36,51,0
3,1743176534397,28/03/2025 15:42:14,1743162134397,-4,28/03/2025 07:42:14,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,block_display,Screen 1,6te5rm,1,timedOut,,2000,1999,2000,2000,1999,2000,1,2000,0,0,,Time Limit,screen,0,screen,block_display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Block 1 of 8,,,,,SAME,DIFFERENT,36,1,0
4,1743176534898,28/03/2025 15:42:14,1743162134898,-4,28/03/2025 07:42:14,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,fixation,5y7evd,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
5,1743176534909,28/03/2025 15:42:14,1743162134909,-4,28/03/2025 07:42:14,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,sound1,emeov4,2,info,audio started,11,0,11,11,0,11,1,11,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
6,1743176535800,28/03/2025 15:42:15,1743162135800,-4,28/03/2025 07:42:15,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,sound1,emeov4,2,info,audio finished,903.0000000000009,900,903.0000000000009,903.0000000000009,900,903.0000000000009,1,903.0000000000009,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
7,1743176535801,28/03/2025 15:42:15,1743162135801,-4,28/03/2025 07:42:15,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,sound1,emeov4,2,continue,,904,900,904,904,900,904,1,904,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
8,1743176536297,28/03/2025 15:42:16,1743162136297,-4,28/03/2025 07:42:16,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,ISI,s3rz1h,3,timedOut,,500,500,500,500,500,500,1,500,0,0,,Time Limit,screen,0,screen,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
9,1743176536305,28/03/2025 15:42:16,1743162136305,-4,28/03/2025 07:42:16,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,sound2,pdcnoi,4,info,audio started,8.00000000000091,0,8.00000000000091,8.00000000000091,0,8.00000000000091,1,8.00000000000091,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
10,1743176537242,28/03/2025 15:42:17,1743162137242,-4,28/03/2025 07:42:17,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,sound2,pdcnoi,4,info,audio finished,945,933,945,945,933,945,1,945,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
11,1743176537243,28/03/2025 15:42:17,1743162137243,-4,28/03/2025 07:42:17,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,sound2,pdcnoi,4,continue,,946,933,946,946,933,946,1,946,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,1,0
12,1743176538410,28/03/2025 15:42:18,1743162138410,-4,28/03/2025 07:42:18,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,response,ywcoe5,5,response,SAME,1167,1150,1167,1167,1150,1167,0,1167,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,2,1
13,1743176542800,28/03/2025 15:42:22,1743162142800,-4,28/03/2025 07:42:22,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,1,training_trial,incorrect,8idwym,6,continue,,4420,4417,4420,4420,4417,4420,1,4420,0,0,,Space To Continue,Press Space to Continue,3,object-352,training_trial,AB,haken-hakken,different,,haken,hakken,M_haken.mp3,F_haken.mp3,M_hakken.mp3,F_hakken.mp3,F_haken.mp3,M_hakken.mp3,はけん,はっけん,派遣（はけん）,発見（はっけん）,Japanese,dispatch,discovery,LHH,LHHH,k,k,kk,short,long,consonant,medial,training,,4,haken,hakken,,SAME,DIFFERENT,36,2,1
14,1743176543298,28/03/2025 15:42:23,1743162143298,-4,28/03/2025 07:42:23,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,fixation,5y7evd,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
15,1743176543305,28/03/2025 15:42:23,1743162143305,-4,28/03/2025 07:42:23,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,sound1,emeov4,2,info,audio started,7.000000000001819,0,7.000000000001819,7.000000000001819,0,7.000000000001819,1,7.000000000001819,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
16,1743176544001,28/03/2025 15:42:24,1743162144001,-4,28/03/2025 07:42:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,sound1,emeov4,2,info,audio finished,704,700,704,704,700,704,1,704,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
17,1743176544002,28/03/2025 15:42:24,1743162144002,-4,28/03/2025 07:42:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,sound1,emeov4,2,continue,,704,700,704,704,700,704,1,704,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
18,1743176544498,28/03/2025 15:42:24,1743162144498,-4,28/03/2025 07:42:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,ISI,s3rz1h,3,timedOut,,500,500,500,500,500,500,1,500,0,0,,Time Limit,screen,0,screen,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
19,1743176544506,28/03/2025 15:42:24,1743162144506,-4,28/03/2025 07:42:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,sound2,pdcnoi,4,info,audio started,9,0,9,9,0,9,1,9,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
20,1743176545012,28/03/2025 15:42:25,1743162145012,-4,28/03/2025 07:42:25,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,sound2,pdcnoi,4,info,audio finished,515,500,515,515,500,515,1,515,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
21,1743176545013,28/03/2025 15:42:25,1743162145013,-4,28/03/2025 07:42:25,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,sound2,pdcnoi,4,continue,,515,500,515,515,500,515,1,515,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,2,1
22,1743176545535,28/03/2025 15:42:25,1743162145535,-4,28/03/2025 07:42:25,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,response,ywcoe5,5,response,DIFFERENT,530,516,530,530,516,530,1,530,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,3,2
23,1743176550785,28/03/2025 15:42:30,1743162150785,-4,28/03/2025 07:42:30,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,2,training_trial,correct,68extd,6,continue,,5272,5267,5272,5272,5267,5272,1,5272,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,BA,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_otto.mp3,M_oto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,3,oto,otto,,SAME,DIFFERENT,36,3,2
24,1743176551281,28/03/2025 15:42:31,1743162151281,-4,28/03/2025 07:42:31,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,3,training_trial,fixation,5y7evd,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AA,obasan-obaasan,same,,obasan,obaasan,M_obasan.mp3,F_obasan.mp3,M_obaasan.mp3,F_obaasan.mp3,F_obasan.mp3,M_obasan.mp3,おばさん,おばあさん,おばさん,おばあさん,Japanese,"aunt, adult/middle-aged woman","grandma, elderly woman",LHHH,LHLLL,a,a,aa,short,long,vowel,medial,training,,1,obasan,obaasan,,SAME,DIFFERENT,36,3,2
25,1743176551289,28/03/2025 15:42:31,1743162151289,-4,28/03/2025 07:42:31,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,3,training_trial,sound1,emeov4,2,info,audio started,8,0,8,8,0,8,1,8,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,obasan-obaasan,same,,obasan,obaasan,M_obasan.mp3,F_obasan.mp3,M_obaasan.mp3,F_obaasan.mp3,F_obasan.mp3,M_obasan.mp3,おばさん,おばあさん,おばさん,おばあさん,Japanese,"aunt, adult/middle-aged woman","grandma, elderly woman",LHHH,LHLLL,a,a,aa,short,long,vowel,medial,training,,1,obasan,obaasan,,SAME,DIFFERENT,36,3,2
26,1743176552107,28/03/2025 15:42:32,1743162152107,-4,28/03/2025 07:42:32,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,3,training_trial,sound1,emeov4,2,info,audio finished,826,817,826,826,817,826,1,826,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,obasan-obaasan,same,,obasan,obaasan,M_obasan.mp3,F_obasan.mp3,M_obaasan.mp3,F_obaasan.mp3,F_obasan.mp3,M_obasan.mp3,おばさん,おばあさん,おばさん,おばあさん,Japanese,"aunt, adult/middle-aged woman","grandma, elderly woman",LHHH,LHLLL,a,a,aa,short,long,vowel,medial,training,,1,obasan,obaasan,,SAME,DIFFERENT,36,3,2
27,1743176552108,28/03/2025 15:42:32,1743162152108,-4,28/03/2025 07:42:32,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,3,training_trial,sound1,emeov4,2,continue,,827.0000000000036,817,827.0000000000036,827.0000000000036,817,827.0000000000036,1,827.0000000000036,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,obasan-obaasan,same,,obasan,obaasan,M_obasan.mp3,F_obasan.mp3,M_obaasan.mp3,F_obaasan.mp3,F_obasan.mp3,M_obasan.mp3,おばさん,おばあさん,おばさん,おばあさん,Japanese,"aunt, adult/middle-aged woman","grandma, elderly woman",LHHH,LHLLL,a,a,aa,short,long,vowel,medial,training,,1,obasan,obaasan,,SAME,DIFFERENT,36,3,2
