"ID","exp_group","prepost","response","reaction_time","correct","sentence","key_word","sound","correct_answer","competing_distractor","non_competing_distractor_1","non_competing_distractor_2","origin_task","days_between","log_rt"
"6","Low LD","Post","obasan",18906,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",32,9.84723461098533
"6","Low LD","Post","ittee",16962.199999928474,0,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",32,9.738742617910289
"6","Low LD","Post","hoosoo",12313.50000000003,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",32,9.418451500456433
"6","Low LD","Post","yusoo",12589.499999928465,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",32,9.44061841218531
"6","Low LD","Post","haaku",6055.999999999971,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",32,8.70880479511728
"6","Low LD","Post","gaki",6576.3000000238535,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",32,8.791227556137018
"6","Low LD","Post","shuchoo",29148.49999999997,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",32,10.280158732478645
"6","Low LD","Post","oto",13675.50000000003,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",32,9.52336118969307
"6","Low LD","Post","juyoo",15950.799999999988,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",32,9.677264263694994
"6","Low LD","Post","shiteiru",8892.300000000047,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",32,9.092941012706605
"7","Control","Pre","ojiisan",4636.39999998808,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",26,8.441693482012019
"7","Control","Pre","hossoku",8062.299999999999,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",26,8.994954154594799
"7","Control","Pre","shuchoo",10690.800000005962,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",26,9.277138837515157
"7","Control","Pre","juutaku",4303.899999982117,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",26,8.367276867366803
"7","Control","Pre","itte",5970.299999982119,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",26,8.694552456377382
"7","Control","Pre","kasee",4685.699999999997,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",26,8.452270596531786
"7","Control","Pre","tannin",7271.799999988085,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",26,8.891759132727193
"7","Control","Pre","juyoo",6387.500000005966,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",26,8.762098234512894
"7","Control","Pre","ikkoo",5165.399999994042,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",26,8.54973782289081
"7","Control","Pre","gaki",5549.6999999999825,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",26,8.62149915122545
"7","Control","Pre","yusoo",8894.600000000006,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",26,9.093199630005042
"7","Control","Pre","haaku",4413.999999988082,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",26,8.392536586813982
"7","Control","Pre","shiteiru",7840.499999982116,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",26,8.967057886818806
"7","Control","Pre","oto",6069.899999999994,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",26,8.711097409453258
"7","Control","Pre","iitai",4701.499999982116,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",26,8.455636885713327
"7","Control","Pre","isshoku",3942.499999988082,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",26,8.279570318834171
"7","Control","Pre","hoosoo",5244.399999994042,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",26,8.56491611962411
"7","Control","Pre","meshi",3766.5,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",26,8.23390146726575
"7","Control","Pre","shushin",5444.100000000006,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",26,8.602287732449089
"7","Control","Pre","obasan",4582.799999999988,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",26,8.4300654440194691
"7","Control","Post","itte",3874.9000000000015,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",26,8.262275135002843
"7","Control","Post","gaki",3991.099999952315,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",26,8.291822161099729
"7","Control","Post","iitai",3290.9000000000015,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",26,8.098916362580738
"7","Control","Post","hossoku",3845.5999999999985,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",26,8.25468491657975
"7","Control","Post","isshoku",3241.6999999761574,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",26,8.083853162534664
"7","Control","Post","shuchoo",6166.600000000006,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",26,8.72690291152906
"7","Control","Post","shushin",5361.599999976155,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",26,8.587017716978599
"7","Control","Post","tannin",4891.600000000006,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",26,8.495274727315216
"7","Control","Post","kasee",4561.899999952315,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",26,8.425494482383195
"7","Control","Post","hoosoo",3997.699999976161,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",26,8.293474474720167
"7","Control","Post","obasan",5002,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",26,8.517593111437565
"7","Control","Post","oto",4830.499999976157,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",26,8.482705260952628
"7","Control","Post","shiteiru",7421.199999964236,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",26,8.912096048147903
"7","Control","Post","juyoo",5139.899999999994,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",26,8.544788903007035
"7","Control","Post","ikkoo",3824.899999976158,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",26,8.249287602121798
"7","Control","Post","yusoo",4524.799999999988,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",26,8.417328656262196
"7","Control","Post","ojiisan",3907.199999976161,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",26,8.270576283910284
"7","Control","Post","juutaku",4036.5999999761552,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",26,8.30315803246011
"7","Control","Post","haaku",3903.7999999642343,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",26,8.26970571670335
"7","Control","Post","meshi",3968.9999999642314,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",26,8.286269452774054
"8","Low LD","Pre","tannin",10512.29999990463,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",25,9.260301279120881
"8","Low LD","Pre","shusshin",13165.700000000004,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",25,9.485370241804372
"8","Low LD","Pre","gaki",5023.000000190732,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",25,8.521782643788017
"8","Low LD","Pre","juutaku",8833.499999999993,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",25,9.086306591052734
"8","Low LD","Pre","kasee",4398.099999904633,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",25,8.38892790844253
"8","Low LD","Pre","haaku",7991.1000000953645,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",25,8.986083701386434
"8","Low LD","Pre","hoosoo",6905.399999999994,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",25,8.840058993202499
"8","Low LD","Pre","isshoku",5011.900000190741,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",25,8.519570363740046
"8","Low LD","Pre","obasan",8707.900000095367,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",25,9.071985938606296
"8","Low LD","Pre","hossoku",5860.400000095367,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",25,8.675973139643432
"8","Low LD","Pre","yusoo",9454.800000190737,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",25,9.154277828059817
"8","Low LD","Pre","ikkoo",7208.299999809271,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",25,8.882988418817362
"8","Low LD","Pre","ojiisan",7256.199999809265,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",25,8.889611554784633
"8","Low LD","Pre","oto",8283.300000000017,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",25,9.0219967187037
"8","Low LD","Pre","shitteiru",4443.499999904627,0,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",25,8.399197633157065
"8","Low LD","Pre","juchoo",21410.60000000001,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",25,9.971641405478772
"8","Low LD","Pre","meshi",7032,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",25,8.858226439365012
"8","Low LD","Pre","juyoo",5586.400000095367,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",25,8.628090351548897
"8","Low LD","Pre","itte",3962.0999998092593,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",25,8.284529466669728
"8","Low LD","Pre","iitai",6793.400000095367,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",25,8.82370683161718
"8","Low LD","Post","tanin",15574.600000190734,0,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",25,9.653396661155123
"8","Low LD","Post","hossoku",6324.4000000000015,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",25,8.75217044743599
"8","Low LD","Post","obasan",8220.600000190738,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",25,9.014398478110321
"8","Low LD","Post","shuchoo",12971.500000095366,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",25,9.470509922134191
"8","Low LD","Post","ojiisan",4420.300000190735,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",25,8.393962846114773
"8","Low LD","Post","haaku",3740.2000000953703,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",25,8.226894364940119
"8","Low LD","Post","yusoo",5230.099999904633,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",25,8.562185677316831
"8","Low LD","Post","kassee",5533.299999999988,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",25,8.618539661561993
"8","Low LD","Post","oto",6673.000000095373,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",25,8.8058248129179
"8","Low LD","Post","shitteiru",4270.399999999994,0,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",25,8.359462778650258
"8","Low LD","Post","itte",3655.500000286105,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",25,8.203988161811637
"8","Low LD","Post","shusshin",7378.899999999994,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",25,8.906379854994725
"8","Low LD","Post","hoosoo",6218.900000190741,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",25,8.735348321249692
"8","Low LD","Post","meshi",3978.700000190729,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",25,8.28871041180436
"8","Low LD","Post","gaki",3898.4000002860994,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",25,8.268321491602686
"8","Low LD","Post","iitai",6364.6000002860965,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",25,8.758506665385356
"8","Low LD","Post","juyoo",4938.399999999994,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",25,8.504796671079685
"8","Low LD","Post","isshoku",4605,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",25,8.434897948689407
"8","Low LD","Post","ikkoo",4208.700000286102,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",25,8.344909090460815
"8","Low LD","Post","juutaku",4289.300000190735,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",25,8.36387882848966
"10","High LD","Pre","ikkoo",8709.79999999404,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",48,9.072204107469716
"10","High LD","Pre","obaasan",12074.5,0,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",48,9.398851069795949
"10","High LD","Pre","shusshin",21680.09999998212,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",48,9.984150068088246
"10","High LD","Pre","haaku",7066.800000000003,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",48,8.863163039738525
"10","High LD","Pre","otoo",13197.79999998212,0,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",48,9.487805428016008
"10","High LD","Pre","yusoo",15066.899999999994,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",48,9.620255563757958
"10","High LD","Pre","meshi",6128.799999982119,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",48,8.720754251199693
"10","High LD","Pre","tannin",6712.499999994034,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",48,8.811726738816231
"10","High LD","Pre","ojisan",19378,0,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",48,9.87189368094495
"10","High LD","Pre","kase",9598.699999994044,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",48,9.169382951618976
"10","High LD","Pre","hoosoo",23459.19999998808,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",48,10.063018021028759
"10","High LD","Pre","itte",6260.699999988079,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",48,8.742047278926991
"10","High LD","Pre","shuyoo",10787.799999994051,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",48,9.28617114496968
"10","High LD","Pre","shuchoo",26639.399999994028,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",48,10.190146601877943
"10","High LD","Pre","ishoku",13782.600000000006,0,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",48,9.531162206015242
"10","High LD","Pre","hosoku",8072.000000005966,0,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",48,8.996156562034184
"10","High LD","Pre","iitai",9440.899999994028,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",48,9.152806593577493
"10","High LD","Pre","juttaku",9233.300000000016,0,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",48,9.130571793392502
"10","High LD","Pre","gaki",6449,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",48,8.771680359010377
"10","High LD","Pre","shiteiru",8155.099999988073,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",48,9.006398777394164
"10","High LD","Post","tannin",9140.800000023844,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",48,9.120503187972806
"10","High LD","Post","shusshin",8149.9000000000015,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",48,9.005760936220982
"10","High LD","Post","kasee",8748,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",48,9.076580381796658
"10","High LD","Post","juutaku",14043.70000002384,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",48,9.549929175626373
"10","High LD","Post","ikkoo",4839.199999999997,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",48,8.484504696792705
"10","High LD","Post","ittee",7063.000000011918,0,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",48,8.86262516941061
"10","High LD","Post","otto",13956.800000000005,0,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",48,9.543722123678954
"10","High LD","Post","obasan",9064.500000023836,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",48,9.112120964472352
"10","High LD","Post","hakku",5776.300000005955,0,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",48,8.661518618283079
"10","High LD","Post","meshi",8526.000000023836,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",48,9.050875597327952
"10","High LD","Post","yusoo",11391.399999999994,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",48,9.340613963725394
"10","High LD","Post","ojiisan",5244.500000005966,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",48,8.564935187402796
"10","High LD","Post","shuchoo",8241.700000017881,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",48,9.016961912306177
"10","High LD","Post","hossoku",10024.700000011915,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",48,9.212807326541158
"10","High LD","Post","gaki",4502.799999999988,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",48,8.412454704480647
"10","High LD","Post","hossoo",8321.500000011933,0,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",48,9.026597806028215
"10","High LD","Post","isshoku",6659.600000005972,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",48,8.803814701671595
"10","High LD","Post","juuyoo",8823.90000000596,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",48,9.085219228140877
"10","High LD","Post","shitteiru",9855.500000023836,0,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",48,9.195784953969403
"10","High LD","Post","iitai",5993.400000011927,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",48,8.698414142768149
"11","High LD","Pre","ojiisan",4850,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",29,8.48673398393153
"11","High LD","Pre","shuutaku",9047,0,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",29,9.110188490025742
"11","High LD","Pre","obasan",9857.000000000007,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",29,9.19593714166544
"11","High LD","Pre","oto",7441.000000000007,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",29,8.914760527397263
"11","High LD","Pre","shucchoo",10603,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",29,9.268892258925797
"11","High LD","Pre","hossoku",9808,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",29,9.190953658175992
"11","High LD","Pre","shushin",8679,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",29,9.068661593644245
"11","High LD","Pre","gakki",4982.000000000015,0,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",29,8.513586695822129
"11","High LD","Pre","meshi",6122.000000000015,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",29,8.719644119505361
"11","High LD","Pre","yusoo",7600,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",29,8.935903526274423
"11","High LD","Pre","itte",4594,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",29,8.432506383249043
"11","High LD","Pre","ikkoo",7528,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",29,8.926384681265215
"11","High LD","Pre","tannin",8395,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",29,9.035391569511642
"11","High LD","Pre","haaku",8397,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",29,9.035629778183564
"11","High LD","Pre","iitai",5660,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",29,8.641179171197228
"11","High LD","Pre","shuyoo",10516,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",29,9.260653185849772
"11","High LD","Pre","hoosoo",9075,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",29,9.113278659133051
"11","High LD","Pre","isshoku",5707,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",29,8.649448770536708
"11","High LD","Pre","kasee",7733,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",29,8.953252164609035
"11","High LD","Pre","shiteiru",11576,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",29,9.35668926831132
"11","High LD","Post","tannin",11862.000000000016,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",29,9.381095292398673
"11","High LD","Post","kasee",4651,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",29,8.444837529224097
"11","High LD","Post","iitai",4348,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",29,8.3774712482411
"11","High LD","Post","haaku",2977,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",29,7.998671361015776
"11","High LD","Post","meshi",3500,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",29,8.160518247477505
"11","High LD","Post","ikkoo",3666,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",29,8.20685642839965
"11","High LD","Post","isshoku",3036,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",29,8.01829613851552
"11","High LD","Post","yusoo",4761.000000000007,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",29,8.468213009194521
"11","High LD","Post","shiteiru",6593,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",29,8.7937637591133
"11","High LD","Post","juuyoo",4868,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",29,8.490438454107418
