local_date,ID,exp_group,prepost,pretraining_condition,posttraining_condition,response,reaction_time,sound,pair,language,left_word,right_word,reverse_scale,norm_left_word,norm_right_word,norm_response,first_dim_step,second_dim_step,days_between,log_rt,median_rt,mad,upper_mad,lower_mad
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2122.40000002383,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,1,3,39,7.66030280283476,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,1616.10000000001,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,1,3,39,7.3877711183546,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,1826.00000001787,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,1,3,39,7.5098830611647,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2596.00000001193,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,1,3,39,7.86172707782858,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,80,3667,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,20,2,3,39,8.20712916807133,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,95,2482.00000002387,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,2,3,39,7.81681996577417,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,95,6292.5,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,2,3,39,8.74711372700947,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,80,2944.40000000596,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,20,2,3,39,7.98766034018658,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,70,5313.50000001787,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,30,3,3,39,8.57800603081611,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,85,4316.70000000007,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,15,3,3,39,8.3702465004375,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,95,5600.79999999999,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,3,3,39,8.63066472366299,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,70,4973,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,30,3,3,39,8.51177855871474,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3635.60000000597,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,4,3,39,8.19852943824626,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1587.60000000597,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,4,3,39,7.36997872091267,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,20,6491.59999999998,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,80,4,3,39,8.77826431244172,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,60,4027.40000002383,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,40,4,3,39,8.30087628545022,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1673.90000002383,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,5,3,39,7.42291151212281,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1707.4000000119,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,5,3,39,7.44272702458317,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1807.50000001193,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,5,3,39,7.49969995403952,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,5,5165.70000000001,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,95,5,3,39,8.54979589996025,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1617,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,6,3,39,7.38832785957711,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,1,1806.30000001192,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,99,6,3,39,7.49903583314511,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1683.40000000002,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,6,3,39,7.42857083677749,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2108.30000000598,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,6,3,39,7.65363721452879,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1579.90000002383,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,7,3,39,7.36511683289389,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2532.99999999994,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,7,3,39,7.83715965000165,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1800.60000002384,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,7,3,39,7.49587522168762,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1532.39999999997,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,7,3,39,7.33459041282647,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3234.00000000597,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,0,1,3,39,8.0814750401389,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,27,2165.69999999998,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,27,1,3,39,7.68049891381322,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,5,2976.10000000597,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,5,1,3,39,7.99836899754099,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,3,3649.80000000002,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,3,1,3,39,8.20242765055472,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,1,5498.00000002384,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,2,3,39,8.61213966872953,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2250.00000000003,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,0,2,3,39,7.71868549519848,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,9,2903.60000000001,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,9,2,3,39,7.97370662541069,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,18,3483.40000000002,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,18,2,3,39,8.15576410729769,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,1,2116.69999999998,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,3,3,39,7.65761355112612,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,1,1683,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,3,3,39,7.42833319419081,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,28,2445.70000000595,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,28,3,3,39,7.8020866595043,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,38,2016.69999999998,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,38,3,3,39,7.60921779114579,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,5998.5,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,0,4,3,39,8.69926471695498,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,3,2322.20000000001,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,3,4,3,39,7.75027029119291,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1758.70000001788,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,0,4,3,39,7.47233017875249,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,5,2943.80000000595,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,5,4,3,39,7.98745654276051,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,1,2704.70000002385,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,5,3,39,7.90274627940878,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2250.09999999998,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,0,5,3,39,7.71872993865528,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,4549.49999999997,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,0,5,3,39,8.42277261579674,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,60,4073.30000000595,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,60,5,3,39,8.3122087607194,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,31,3113.40000002383,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,31,6,3,39,8.0434706556094,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,88,5449.60000000001,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,88,6,3,39,8.60329749046837,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,57,2683.5,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,57,6,3,39,7.89487719161688,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,80,3083.70000000001,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,80,6,3,39,8.03388545368699,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,99,3289.29999999999,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,99,7,3,39,8.09843005516408,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,3,3002.60000000597,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,3,7,3,39,8.00723385898019,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,3928.29999999999,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,100,7,3,39,8.27596204130337,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,71,2000.30000001789,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,71,7,3,39,7.60105244830215,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2298.90000000002,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,1,3,39,7.74018602664448,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3749.60000001791,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,1,3,39,8.22940444661327,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3666.59999999998,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,1,3,39,8.20702008112892,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2177.5,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,1,3,39,7.68593270872666,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1858.5,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,2,3,39,7.52752498973731,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1786.09999999998,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,2,3,39,7.48778975091043,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2627.29999999999,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,2,3,39,7.87371198187111,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1847.50000001193,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,2,3,39,7.52158865282882,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2833.40000000008,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,3,3,39,7.94923268294528,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1749.40000000008,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,3,3,39,7.4670281509858,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2721.9000000119,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,3,3,39,7.90908544484806,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1931.60000001191,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,3,3,39,7.56610395400555,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3042.30000001786,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,4,3,39,8.02036908729193,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,50,6306.90000002383,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,50,4,3,39,8.74939955114297,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3949.50000001193,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,4,3,39,8.2813442676075,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2286.30000000598,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,5,3,39,7.7346900693428,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1817.50000000006,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,5,3,39,7.50521720940771,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2216.20000000007,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,5,3,39,7.70354929650226,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2127.20000000001,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,5,3,39,7.66256183992882,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,50,5243.00000001787,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,50,6,3,39,8.56464913257594,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,55,4510.90000000596,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,55,6,3,39,8.41425196913031,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,90,5505.80000001192,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,90,6,3,39,8.61355736103482,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2115.90000002383,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,6,3,39,7.65723553289351,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,1930.10000000597,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,7,3,39,7.56532709403126,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,4114.20000000001,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,7,3,39,8.32219968351838,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2441.10000001791,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,100,7,3,39,7.80020403637806,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2622.20000000001,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,0,7,3,39,7.87176893906531,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2399.9000000119,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,1,3,39,7.78318234880625,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1743.70000001194,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,1,3,39,7.4637645713303,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1885.90000000596,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,1,3,39,7.54216043952148,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,3415.20000000601,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,1,3,39,8.13599133544551,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1811.5,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,2,3,39,7.50191051033513,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1493.5,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,2,3,39,7.30887763765616,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,1,1843.50000002387,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,1,2,3,39,7.51942121768715,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,2016.19999999984,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,2,3,39,7.60896983061976,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,4865.90000000596,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,3,3,39,8.49000697237315,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1571.60000001191,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,3,3,39,7.35984948769188,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1983.39999999991,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,3,3,39,7.59256782275198,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,0,1865.70000000601,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,0,3,3,39,7.53139159678117,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,1830.30000001192,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,100,4,3,39,7.51223516683243,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,91,4139.10000000597,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,91,4,3,39,8.32823365188354,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,84,4195.70000001194,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,84,4,3,39,8.34181547029954,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,90,4324.30000001786,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,90,4,3,39,8.37200555656005,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,98,2499.50000001193,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,98,5,3,39,7.8238459908584,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,90,3432.59999999998,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,90,5,3,39,8.14107327050253,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,100,2441.69999999995,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,100,5,3,39,7.80044979700109,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
2025-03-25,2,Control,Pre,spreadsheet2,spreadsheet4,90,3716.20000001788,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,90,5,3,39,8.22045691980347,7.73743804799364,0.370828495373305,8.84992353411355,6.62495256187372
