ID	ax_condition	day	prepost	language	pair	second_dim_step	first_dim_step	norm_response
101	highLD	1	pre-training	English	indent-intent	3	1	0
101	highLD	1	pre-training	English	indent-intent	3	1	0
101	highLD	1	pre-training	English	indent-intent	3	1	0
101	highLD	1	pre-training	English	indent-intent	3	1	0
101	highLD	1	pre-training	English	indent-intent	3	2	0
101	highLD	1	pre-training	English	indent-intent	3	2	0
101	highLD	1	pre-training	English	indent-intent	3	2	0
101	highLD	1	pre-training	English	indent-intent	3	2	0
101	highLD	1	pre-training	English	indent-intent	3	3	0
101	highLD	1	pre-training	English	indent-intent	3	3	0
101	highLD	1	pre-training	English	indent-intent	3	3	11
101	highLD	1	pre-training	English	indent-intent	3	4	100
101	highLD	1	pre-training	English	indent-intent	3	4	100
101	highLD	1	pre-training	English	indent-intent	3	4	100
101	highLD	1	pre-training	English	indent-intent	3	4	100
101	highLD	1	pre-training	English	indent-intent	3	5	100
101	highLD	1	pre-training	English	indent-intent	3	5	100
101	highLD	1	pre-training	English	indent-intent	3	5	100
101	highLD	1	pre-training	English	indent-intent	3	5	100
101	highLD	1	pre-training	English	indent-intent	3	6	100
101	highLD	1	pre-training	English	indent-intent	3	6	100
101	highLD	1	pre-training	English	indent-intent	3	6	100
101	highLD	1	pre-training	English	indent-intent	3	6	100
101	highLD	1	pre-training	English	indent-intent	3	7	100
101	highLD	1	pre-training	English	indent-intent	3	7	100
101	highLD	1	pre-training	English	indent-intent	3	7	100
101	highLD	1	pre-training	English	indent-intent	3	7	100
101	highLD	1	pre-training	English	reason-risen	3	1	0
101	highLD	1	pre-training	English	reason-risen	3	1	0
101	highLD	1	pre-training	English	reason-risen	3	1	0
101	highLD	1	pre-training	English	reason-risen	3	1	0
101	highLD	1	pre-training	English	reason-risen	3	2	0
101	highLD	1	pre-training	English	reason-risen	3	2	0
101	highLD	1	pre-training	English	reason-risen	3	2	1
101	highLD	1	pre-training	English	reason-risen	3	2	0
101	highLD	1	pre-training	English	reason-risen	3	3	1
101	highLD	1	pre-training	English	reason-risen	3	3	4
101	highLD	1	pre-training	English	reason-risen	3	3	87
101	highLD	1	pre-training	English	reason-risen	3	4	100
101	highLD	1	pre-training	English	reason-risen	3	4	100
101	highLD	1	pre-training	English	reason-risen	3	4	100
101	highLD	1	pre-training	English	reason-risen	3	4	1
101	highLD	1	pre-training	English	reason-risen	3	5	100
101	highLD	1	pre-training	English	reason-risen	3	5	100
101	highLD	1	pre-training	English	reason-risen	3	5	96
101	highLD	1	pre-training	English	reason-risen	3	5	5
101	highLD	1	pre-training	English	reason-risen	3	6	100
101	highLD	1	pre-training	English	reason-risen	3	6	100
101	highLD	1	pre-training	English	reason-risen	3	6	91
101	highLD	1	pre-training	English	reason-risen	3	6	97
101	highLD	1	pre-training	English	reason-risen	3	7	100
101	highLD	1	pre-training	English	reason-risen	3	7	100
101	highLD	1	pre-training	English	reason-risen	3	7	100
101	highLD	1	pre-training	English	reason-risen	3	7	100
101	highLD	1	pre-training	Japanese	kata-katta	3	1	0
101	highLD	1	pre-training	Japanese	kata-katta	3	1	0
101	highLD	1	pre-training	Japanese	kata-katta	3	1	0
101	highLD	1	pre-training	Japanese	kata-katta	3	1	0
101	highLD	1	pre-training	Japanese	kata-katta	3	2	100
101	highLD	1	pre-training	Japanese	kata-katta	3	2	0
101	highLD	1	pre-training	Japanese	kata-katta	3	2	0
101	highLD	1	pre-training	Japanese	kata-katta	3	2	0
101	highLD	1	pre-training	Japanese	kata-katta	3	3	100
101	highLD	1	pre-training	Japanese	kata-katta	3	3	19
101	highLD	1	pre-training	Japanese	kata-katta	3	3	25
101	highLD	1	pre-training	Japanese	kata-katta	3	3	0
101	highLD	1	pre-training	Japanese	kata-katta	3	4	0
101	highLD	1	pre-training	Japanese	kata-katta	3	4	100
101	highLD	1	pre-training	Japanese	kata-katta	3	4	100
101	highLD	1	pre-training	Japanese	kata-katta	3	5	0
101	highLD	1	pre-training	Japanese	kata-katta	3	5	0
101	highLD	1	pre-training	Japanese	kata-katta	3	5	100
101	highLD	1	pre-training	Japanese	kata-katta	3	5	0
101	highLD	1	pre-training	Japanese	kata-katta	3	6	100
101	highLD	1	pre-training	Japanese	kata-katta	3	6	100
101	highLD	1	pre-training	Japanese	kata-katta	3	6	31
101	highLD	1	pre-training	Japanese	kata-katta	3	6	17
101	highLD	1	pre-training	Japanese	kata-katta	3	7	100
101	highLD	1	pre-training	Japanese	kata-katta	3	7	100
101	highLD	1	pre-training	Japanese	kata-katta	3	7	100
101	highLD	1	pre-training	Japanese	kata-katta	3	7	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	4	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	4	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	4	99
101	highLD	1	pre-training	Japanese	toru-tooru	3	4	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	5	0
101	highLD	1	pre-training	Japanese	toru-tooru	3	5	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	5	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	5	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
101	highLD	1	pre-training	Japanese	toru-tooru	3	7	99
101	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
102	lowLD	1	pre-training	English	indent-intent	3	1	0
102	lowLD	1	pre-training	English	indent-intent	3	1	1
102	lowLD	1	pre-training	English	indent-intent	3	1	1
102	lowLD	1	pre-training	English	indent-intent	3	1	0
102	lowLD	1	pre-training	English	indent-intent	3	2	0
102	lowLD	1	pre-training	English	indent-intent	3	2	0
102	lowLD	1	pre-training	English	indent-intent	3	2	0
102	lowLD	1	pre-training	English	indent-intent	3	2	0
102	lowLD	1	pre-training	English	indent-intent	3	3	100
102	lowLD	1	pre-training	English	indent-intent	3	3	1
102	lowLD	1	pre-training	English	indent-intent	3	3	99
102	lowLD	1	pre-training	English	indent-intent	3	3	0
102	lowLD	1	pre-training	English	indent-intent	3	4	100
102	lowLD	1	pre-training	English	indent-intent	3	4	99
102	lowLD	1	pre-training	English	indent-intent	3	4	100
102	lowLD	1	pre-training	English	indent-intent	3	4	99
102	lowLD	1	pre-training	English	indent-intent	3	5	99
102	lowLD	1	pre-training	English	indent-intent	3	5	99
102	lowLD	1	pre-training	English	indent-intent	3	5	100
102	lowLD	1	pre-training	English	indent-intent	3	5	99
102	lowLD	1	pre-training	English	indent-intent	3	6	99
102	lowLD	1	pre-training	English	indent-intent	3	6	99
102	lowLD	1	pre-training	English	indent-intent	3	6	99
102	lowLD	1	pre-training	English	indent-intent	3	6	99
102	lowLD	1	pre-training	English	indent-intent	3	7	100
102	lowLD	1	pre-training	English	indent-intent	3	7	100
102	lowLD	1	pre-training	English	indent-intent	3	7	99
102	lowLD	1	pre-training	English	indent-intent	3	7	100
102	lowLD	1	pre-training	English	reason-risen	3	1	1
102	lowLD	1	pre-training	English	reason-risen	3	1	2
102	lowLD	1	pre-training	English	reason-risen	3	1	1
102	lowLD	1	pre-training	English	reason-risen	3	1	1
102	lowLD	1	pre-training	English	reason-risen	3	2	2
102	lowLD	1	pre-training	English	reason-risen	3	2	1
102	lowLD	1	pre-training	English	reason-risen	3	2	1
102	lowLD	1	pre-training	English	reason-risen	3	2	2
102	lowLD	1	pre-training	English	reason-risen	3	3	1
102	lowLD	1	pre-training	English	reason-risen	3	3	1
102	lowLD	1	pre-training	English	reason-risen	3	3	1
102	lowLD	1	pre-training	English	reason-risen	3	3	0
102	lowLD	1	pre-training	English	reason-risen	3	4	0
102	lowLD	1	pre-training	English	reason-risen	3	4	1
102	lowLD	1	pre-training	English	reason-risen	3	4	1
102	lowLD	1	pre-training	English	reason-risen	3	4	0
102	lowLD	1	pre-training	English	reason-risen	3	5	100
102	lowLD	1	pre-training	English	reason-risen	3	5	100
102	lowLD	1	pre-training	English	reason-risen	3	5	52
102	lowLD	1	pre-training	English	reason-risen	3	5	99
102	lowLD	1	pre-training	English	reason-risen	3	6	98
102	lowLD	1	pre-training	English	reason-risen	3	6	99
102	lowLD	1	pre-training	English	reason-risen	3	6	100
102	lowLD	1	pre-training	English	reason-risen	3	6	99
102	lowLD	1	pre-training	English	reason-risen	3	7	100
102	lowLD	1	pre-training	English	reason-risen	3	7	99
102	lowLD	1	pre-training	English	reason-risen	3	7	98
102	lowLD	1	pre-training	English	reason-risen	3	7	100
102	lowLD	1	pre-training	Japanese	kata-katta	3	1	0
102	lowLD	1	pre-training	Japanese	kata-katta	3	1	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	1	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	2	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	3	51
102	lowLD	1	pre-training	Japanese	kata-katta	3	3	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	3	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	4	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	98
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	3
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	5	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	6	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	7	49
102	lowLD	1	pre-training	Japanese	kata-katta	3	7	50
102	lowLD	1	pre-training	Japanese	kata-katta	3	7	50
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	0
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	0
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	1	2
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	0
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	2	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	1
102	lowLD	1	pre-training	Japanese	toru-tooru	3	3	0
102	lowLD	1	pre-training	Japanese	toru-tooru	3	4	99
102	lowLD	1	pre-training	Japanese	toru-tooru	3	4	2
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	100
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	100
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	0
102	lowLD	1	pre-training	Japanese	toru-tooru	3	5	98
102	lowLD	1	pre-training	Japanese	toru-tooru	3	6	99
102	lowLD	1	pre-training	Japanese	toru-tooru	3	6	100
102	lowLD	1	pre-training	Japanese	toru-tooru	3	6	100
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	99
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	99
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	100
102	lowLD	1	pre-training	Japanese	toru-tooru	3	7	99
102	lowLD	2	post-training	English	indent-intent	3	1	0
102	lowLD	2	post-training	English	indent-intent	3	1	0
102	lowLD	2	post-training	English	indent-intent	3	1	2
102	lowLD	2	post-training	English	indent-intent	3	1	1
102	lowLD	2	post-training	English	indent-intent	3	2	2
102	lowLD	2	post-training	English	indent-intent	3	2	0
102	lowLD	2	post-training	English	indent-intent	3	2	1
102	lowLD	2	post-training	English	indent-intent	3	2	2
102	lowLD	2	post-training	English	indent-intent	3	3	99
102	lowLD	2	post-training	English	indent-intent	3	3	99
102	lowLD	2	post-training	English	indent-intent	3	3	98
102	lowLD	2	post-training	English	indent-intent	3	3	1
102	lowLD	2	post-training	English	indent-intent	3	4	100
102	lowLD	2	post-training	English	indent-intent	3	4	100
102	lowLD	2	post-training	English	indent-intent	3	4	100
102	lowLD	2	post-training	English	indent-intent	3	4	99
102	lowLD	2	post-training	English	indent-intent	3	5	100
102	lowLD	2	post-training	English	indent-intent	3	5	98
102	lowLD	2	post-training	English	indent-intent	3	5	99
102	lowLD	2	post-training	English	indent-intent	3	5	99
102	lowLD	2	post-training	English	indent-intent	3	6	100
102	lowLD	2	post-training	English	indent-intent	3	6	100
102	lowLD	2	post-training	English	indent-intent	3	6	99
102	lowLD	2	post-training	English	indent-intent	3	6	99
102	lowLD	2	post-training	English	indent-intent	3	7	99
102	lowLD	2	post-training	English	indent-intent	3	7	99
102	lowLD	2	post-training	English	indent-intent	3	7	99
102	lowLD	2	post-training	English	indent-intent	3	7	100
102	lowLD	2	post-training	English	reason-risen	3	1	2
102	lowLD	2	post-training	English	reason-risen	3	1	2
102	lowLD	2	post-training	English	reason-risen	3	1	2
102	lowLD	2	post-training	English	reason-risen	3	1	3
102	lowLD	2	post-training	English	reason-risen	3	2	1
102	lowLD	2	post-training	English	reason-risen	3	2	2
102	lowLD	2	post-training	English	reason-risen	3	2	1
102	lowLD	2	post-training	English	reason-risen	3	2	0
102	lowLD	2	post-training	English	reason-risen	3	3	2
102	lowLD	2	post-training	English	reason-risen	3	3	2
102	lowLD	2	post-training	English	reason-risen	3	3	0
102	lowLD	2	post-training	English	reason-risen	3	3	3
102	lowLD	2	post-training	English	reason-risen	3	4	100
102	lowLD	2	post-training	English	reason-risen	3	4	0
102	lowLD	2	post-training	English	reason-risen	3	4	1
102	lowLD	2	post-training	English	reason-risen	3	4	3
102	lowLD	2	post-training	English	reason-risen	3	5	100
102	lowLD	2	post-training	English	reason-risen	3	5	2
102	lowLD	2	post-training	English	reason-risen	3	5	99
102	lowLD	2	post-training	English	reason-risen	3	5	98
102	lowLD	2	post-training	English	reason-risen	3	6	100
102	lowLD	2	post-training	English	reason-risen	3	6	100
102	lowLD	2	post-training	English	reason-risen	3	6	99
102	lowLD	2	post-training	English	reason-risen	3	6	99
102	lowLD	2	post-training	English	reason-risen	3	7	99
102	lowLD	2	post-training	English	reason-risen	3	7	100
102	lowLD	2	post-training	English	reason-risen	3	7	97
102	lowLD	2	post-training	English	reason-risen	3	7	98
102	lowLD	2	post-training	Japanese	kata-katta	3	1	100
102	lowLD	2	post-training	Japanese	kata-katta	3	1	50
102	lowLD	2	post-training	Japanese	kata-katta	3	1	51
102	lowLD	2	post-training	Japanese	kata-katta	3	1	50
102	lowLD	2	post-training	Japanese	kata-katta	3	2	100
102	lowLD	2	post-training	Japanese	kata-katta	3	2	0
102	lowLD	2	post-training	Japanese	kata-katta	3	2	99
102	lowLD	2	post-training	Japanese	kata-katta	3	2	49
102	lowLD	2	post-training	Japanese	kata-katta	3	3	50
102	lowLD	2	post-training	Japanese	kata-katta	3	3	50
102	lowLD	2	post-training	Japanese	kata-katta	3	3	51
102	lowLD	2	post-training	Japanese	kata-katta	3	3	50
102	lowLD	2	post-training	Japanese	kata-katta	3	4	51
102	lowLD	2	post-training	Japanese	kata-katta	3	4	50
102	lowLD	2	post-training	Japanese	kata-katta	3	4	50
102	lowLD	2	post-training	Japanese	kata-katta	3	4	51
102	lowLD	2	post-training	Japanese	kata-katta	3	5	100
102	lowLD	2	post-training	Japanese	kata-katta	3	5	100
102	lowLD	2	post-training	Japanese	kata-katta	3	5	51
102	lowLD	2	post-training	Japanese	kata-katta	3	5	50
102	lowLD	2	post-training	Japanese	kata-katta	3	6	51
102	lowLD	2	post-training	Japanese	kata-katta	3	6	51
102	lowLD	2	post-training	Japanese	kata-katta	3	6	50
102	lowLD	2	post-training	Japanese	kata-katta	3	6	50
102	lowLD	2	post-training	Japanese	kata-katta	3	7	98
102	lowLD	2	post-training	Japanese	kata-katta	3	7	50
102	lowLD	2	post-training	Japanese	kata-katta	3	7	51
102	lowLD	2	post-training	Japanese	kata-katta	3	7	51
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	1
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	0
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	3
102	lowLD	2	post-training	Japanese	toru-tooru	3	1	100
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	2
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	1
102	lowLD	2	post-training	Japanese	toru-tooru	3	2	1
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	0
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	1
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	3	100
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	4	3
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	100
102	lowLD	2	post-training	Japanese	toru-tooru	3	5	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	98
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99
102	lowLD	2	post-training	Japanese	toru-tooru	3	6	99
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	99
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	99
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	100
102	lowLD	2	post-training	Japanese	toru-tooru	3	7	96
103	highLD	1	pre-training	English	indent-intent	3	1	6
103	highLD	1	pre-training	English	indent-intent	3	1	12
103	highLD	1	pre-training	English	indent-intent	3	1	0
103	highLD	1	pre-training	English	indent-intent	3	1	1
103	highLD	1	pre-training	English	indent-intent	3	2	0
103	highLD	1	pre-training	English	indent-intent	3	2	0
103	highLD	1	pre-training	English	indent-intent	3	2	4
103	highLD	1	pre-training	English	indent-intent	3	2	22
103	highLD	1	pre-training	English	indent-intent	3	3	63
103	highLD	1	pre-training	English	indent-intent	3	3	47
103	highLD	1	pre-training	English	indent-intent	3	3	100
103	highLD	1	pre-training	English	indent-intent	3	3	0
103	highLD	1	pre-training	English	indent-intent	3	4	64
103	highLD	1	pre-training	English	indent-intent	3	4	82
103	highLD	1	pre-training	English	indent-intent	3	4	68
103	highLD	1	pre-training	English	indent-intent	3	4	69
103	highLD	1	pre-training	English	indent-intent	3	5	100
103	highLD	1	pre-training	English	indent-intent	3	5	95
103	highLD	1	pre-training	English	indent-intent	3	5	100
103	highLD	1	pre-training	English	indent-intent	3	5	100
103	highLD	1	pre-training	English	indent-intent	3	6	100
103	highLD	1	pre-training	English	indent-intent	3	6	100
103	highLD	1	pre-training	English	indent-intent	3	6	99
103	highLD	1	pre-training	English	indent-intent	3	6	100
103	highLD	1	pre-training	English	indent-intent	3	7	100
103	highLD	1	pre-training	English	indent-intent	3	7	99
103	highLD	1	pre-training	English	indent-intent	3	7	99
103	highLD	1	pre-training	English	indent-intent	3	7	100
103	highLD	1	pre-training	English	reason-risen	3	1	16
103	highLD	1	pre-training	English	reason-risen	3	1	4
103	highLD	1	pre-training	English	reason-risen	3	1	11
103	highLD	1	pre-training	English	reason-risen	3	1	20
103	highLD	1	pre-training	English	reason-risen	3	2	36
103	highLD	1	pre-training	English	reason-risen	3	2	23
103	highLD	1	pre-training	English	reason-risen	3	2	9
103	highLD	1	pre-training	English	reason-risen	3	2	30
103	highLD	1	pre-training	English	reason-risen	3	3	32
103	highLD	1	pre-training	English	reason-risen	3	3	29
103	highLD	1	pre-training	English	reason-risen	3	3	2
103	highLD	1	pre-training	English	reason-risen	3	3	46
103	highLD	1	pre-training	English	reason-risen	3	4	42
103	highLD	1	pre-training	English	reason-risen	3	4	42
103	highLD	1	pre-training	English	reason-risen	3	4	74
103	highLD	1	pre-training	English	reason-risen	3	4	47
103	highLD	1	pre-training	English	reason-risen	3	5	90
103	highLD	1	pre-training	English	reason-risen	3	5	68
103	highLD	1	pre-training	English	reason-risen	3	5	56
103	highLD	1	pre-training	English	reason-risen	3	5	82
103	highLD	1	pre-training	English	reason-risen	3	6	99
103	highLD	1	pre-training	English	reason-risen	3	6	85
103	highLD	1	pre-training	English	reason-risen	3	6	94
103	highLD	1	pre-training	English	reason-risen	3	6	100
103	highLD	1	pre-training	English	reason-risen	3	7	89
103	highLD	1	pre-training	English	reason-risen	3	7	100
103	highLD	1	pre-training	English	reason-risen	3	7	83
103	highLD	1	pre-training	English	reason-risen	3	7	98
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0
103	highLD	1	pre-training	Japanese	kata-katta	3	2	0
103	highLD	1	pre-training	Japanese	kata-katta	3	2	73
103	highLD	1	pre-training	Japanese	kata-katta	3	2	9
103	highLD	1	pre-training	Japanese	kata-katta	3	2	17
103	highLD	1	pre-training	Japanese	kata-katta	3	3	0
103	highLD	1	pre-training	Japanese	kata-katta	3	3	0
103	highLD	1	pre-training	Japanese	kata-katta	3	3	62
103	highLD	1	pre-training	Japanese	kata-katta	3	3	88
103	highLD	1	pre-training	Japanese	kata-katta	3	4	28
103	highLD	1	pre-training	Japanese	kata-katta	3	4	92
103	highLD	1	pre-training	Japanese	kata-katta	3	4	32
103	highLD	1	pre-training	Japanese	kata-katta	3	4	78
103	highLD	1	pre-training	Japanese	kata-katta	3	5	0
103	highLD	1	pre-training	Japanese	kata-katta	3	5	100
103	highLD	1	pre-training	Japanese	kata-katta	3	5	99
103	highLD	1	pre-training	Japanese	kata-katta	3	5	100
103	highLD	1	pre-training	Japanese	kata-katta	3	6	89
103	highLD	1	pre-training	Japanese	kata-katta	3	6	100
103	highLD	1	pre-training	Japanese	kata-katta	3	6	79
103	highLD	1	pre-training	Japanese	kata-katta	3	6	99
103	highLD	1	pre-training	Japanese	kata-katta	3	7	91
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	1
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	2	49
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	100
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	60
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
103	highLD	1	pre-training	Japanese	toru-tooru	3	3	48
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	82
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	64
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	4
103	highLD	1	pre-training	Japanese	toru-tooru	3	4	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	67
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	5	100
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
103	highLD	1	pre-training	Japanese	toru-tooru	3	6	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	99
103	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
103	highLD	2	post-training	English	indent-intent	3	1	0
103	highLD	2	post-training	English	indent-intent	3	1	0
103	highLD	2	post-training	English	indent-intent	3	1	23
103	highLD	2	post-training	English	indent-intent	3	1	5
103	highLD	2	post-training	English	indent-intent	3	2	0
103	highLD	2	post-training	English	indent-intent	3	2	14
103	highLD	2	post-training	English	indent-intent	3	2	18
103	highLD	2	post-training	English	indent-intent	3	2	29
103	highLD	2	post-training	English	indent-intent	3	3	38
103	highLD	2	post-training	English	indent-intent	3	3	55
103	highLD	2	post-training	English	indent-intent	3	3	31
103	highLD	2	post-training	English	indent-intent	3	3	38
103	highLD	2	post-training	English	indent-intent	3	4	71
103	highLD	2	post-training	English	indent-intent	3	4	50
103	highLD	2	post-training	English	indent-intent	3	4	38
103	highLD	2	post-training	English	indent-intent	3	4	49
103	highLD	2	post-training	English	indent-intent	3	5	83
103	highLD	2	post-training	English	indent-intent	3	5	72
103	highLD	2	post-training	English	indent-intent	3	5	86
103	highLD	2	post-training	English	indent-intent	3	5	91
103	highLD	2	post-training	English	indent-intent	3	6	100
103	highLD	2	post-training	English	indent-intent	3	6	100
103	highLD	2	post-training	English	indent-intent	3	6	98
103	highLD	2	post-training	English	indent-intent	3	6	100
103	highLD	2	post-training	English	indent-intent	3	7	100
103	highLD	2	post-training	English	indent-intent	3	7	100
103	highLD	2	post-training	English	indent-intent	3	7	99
103	highLD	2	post-training	English	reason-risen	3	1	35
103	highLD	2	post-training	English	reason-risen	3	1	27
103	highLD	2	post-training	English	reason-risen	3	1	2
103	highLD	2	post-training	English	reason-risen	3	1	15
103	highLD	2	post-training	English	reason-risen	3	2	30
103	highLD	2	post-training	English	reason-risen	3	2	34
103	highLD	2	post-training	English	reason-risen	3	2	27
103	highLD	2	post-training	English	reason-risen	3	3	41
103	highLD	2	post-training	English	reason-risen	3	3	75
103	highLD	2	post-training	English	reason-risen	3	3	35
103	highLD	2	post-training	English	reason-risen	3	3	44
103	highLD	2	post-training	English	reason-risen	3	4	69
103	highLD	2	post-training	English	reason-risen	3	4	84
103	highLD	2	post-training	English	reason-risen	3	4	33
103	highLD	2	post-training	English	reason-risen	3	4	25
103	highLD	2	post-training	English	reason-risen	3	5	67
103	highLD	2	post-training	English	reason-risen	3	5	97
103	highLD	2	post-training	English	reason-risen	3	5	81
103	highLD	2	post-training	English	reason-risen	3	5	39
103	highLD	2	post-training	English	reason-risen	3	6	90
103	highLD	2	post-training	English	reason-risen	3	6	83
