local_date,day,prepost,local_time,ID,participant_starting_group,pre_training_condition,post_training_condition,ax_condition,response,reaction_time,sound,pair,language,left_word,right_word,reverse_scale,norm_left_word,norm_right_word,first_dim_step,second_dim_step,norm_response,log_rt,median_rt,mad,upper_mad,lower_mad
2025-03-13,1,pre-training,09:13:34,101,,spreadsheet2,,highLD,100,4083.10000000597,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,1,3,0,8.31461178281637,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:17,101,,spreadsheet2,,highLD,100,3854.00000000006,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,1,3,0,8.25686684897433,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:56,101,,spreadsheet2,,highLD,100,2050.40000000002,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,1,3,0,7.62579017504987,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:02,101,,spreadsheet2,,highLD,100,2364.10000000894,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,1,3,0,7.76815267881953,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:37,101,,spreadsheet2,,highLD,100,1925.5,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,2,3,0,7.56294095325496,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:47,101,,spreadsheet2,,highLD,100,3596.89999999997,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,2,3,0,8.18782764236393,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:08,101,,spreadsheet2,,highLD,100,3381.90000000002,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,2,3,0,8.1261929607186,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:23,101,,spreadsheet2,,highLD,100,1409.70000000007,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,2,3,0,7.25113219477693,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:12,101,,spreadsheet2,,highLD,100,2969.60000000894,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,3,3,0,7.99618254259489,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:30,101,,spreadsheet2,,highLD,100,3269.9000000119,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,3,3,0,8.09251468238757,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:53,101,,spreadsheet2,,highLD,89,2638.80000000005,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,3,3,11,7.87807954734873,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:56,101,,spreadsheet2,,highLD,0,1794.70000000298,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,4,3,100,7.49259315603689,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:01,101,,spreadsheet2,,highLD,0,1362.00000000594,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,4,3,100,7.21670948671382,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:43,101,,spreadsheet2,,highLD,0,2045.30000000598,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,4,3,100,7.62329975698705,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:49,101,,spreadsheet2,,highLD,0,2173.60000000004,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,4,3,100,7.68414005811215,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:42,101,,spreadsheet2,,highLD,0,3884.20000000001,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,3,100,8.26467232139135,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:33,101,,spreadsheet2,,highLD,0,2298.60000000004,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,3,100,7.74005552093467,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:58,101,,spreadsheet2,,highLD,0,1433.10000000597,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,3,100,7.26759520906819,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:05,101,,spreadsheet2,,highLD,0,1604.20000000001,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,5,3,100,7.38038046893283,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:04,101,,spreadsheet2,,highLD,0,1522.600000003,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,6,3,100,7.32817467887409,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:36,101,,spreadsheet2,,highLD,0,2008.30000001192,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,6,3,100,7.60504387204857,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:40,101,,spreadsheet2,,highLD,0,2096.100000003,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,6,3,100,7.64783375422795,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:46,101,,spreadsheet2,,highLD,0,1998.10000000894,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,6,3,100,7.59995200801056,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:59,101,,spreadsheet2,,highLD,0,1409.79999999999,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,7,3,100,7.25120312933977,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:20,101,,spreadsheet2,,highLD,0,1955.20000000298,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,7,3,100,7.5782477689788,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:14:26,101,,spreadsheet2,,highLD,0,1614.00000000896,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,7,3,100,7.38647084883545,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:08,101,,spreadsheet2,,highLD,0,2370.60000000597,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,7,3,100,7.77089836664792,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:07,101,,spreadsheet2,,highLD,0,2746.39999999999,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,3,0,7.91804624214348,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:23,101,,spreadsheet2,,highLD,0,1933.80000000895,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,3,0,7.56724225805408,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:26,101,,spreadsheet2,,highLD,0,2131.70000000595,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,3,0,7.66467506244194,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:55,101,,spreadsheet2,,highLD,0,2426.60000000297,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,1,3,0,7.794246379619,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:11:59,101,,spreadsheet2,,highLD,0,1803.10000001191,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,2,3,0,7.49726268478893,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:03,101,,spreadsheet2,,highLD,0,2539.39999999999,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,2,3,0,7.83968311163569,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:10,101,,spreadsheet2,,highLD,1,2325.60000000297,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,2,3,1,7.75173334924595,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:07,101,,spreadsheet2,,highLD,0,1551.60000001191,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,2,3,0,7.34704193557349,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:49,101,,spreadsheet2,,highLD,1,2024.50000000297,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,3,3,1,7.61307803547368,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:51,101,,spreadsheet2,,highLD,4,1840.20000000004,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,3,3,4,7.51762954034828,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:21,101,,spreadsheet2,,highLD,87,1765.20000000895,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,3,3,87,7.47601927740046,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:20,101,,spreadsheet2,,highLD,100,1950.30000000299,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,4,3,100,7.57573848588006,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:30,101,,spreadsheet2,,highLD,100,3291.59999999998,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,4,3,100,8.09912904773155,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:34,101,,spreadsheet2,,highLD,100,2705.90000000893,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,4,3,100,7.90318985313618,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:58,101,,spreadsheet2,,highLD,1,1964.70000000595,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,4,3,1,7.58309484089515,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:11:53,101,,spreadsheet2,,highLD,100,4520.00000001193,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,5,3,100,8.41626727282892,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:17,101,,spreadsheet2,,highLD,100,2758.80000000595,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,5,3,100,7.9225510815593,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:46,101,,spreadsheet2,,highLD,96,2388.79999999999,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,5,3,96,7.77854642678492,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:10,101,,spreadsheet2,,highLD,5,1884.40000000893,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,5,3,5,7.54136474683063,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:11:56,101,,spreadsheet2,,highLD,100,1966.60000000894,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,6,3,100,7.5840614423506,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:05,101,,spreadsheet2,,highLD,100,2987.39999999999,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,6,3,100,8.00215872287619,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:13,101,,spreadsheet2,,highLD,91,1692.40000000596,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,6,3,91,7.43390291884944,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:15,101,,spreadsheet2,,highLD,97,1284.60000000001,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,6,3,97,7.1582026648237,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:11:48,101,,spreadsheet2,,highLD,100,4569.4,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,7,3,100,8.42713718424038,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:12:13,101,,spreadsheet2,,highLD,100,2276.60000000894,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,7,3,100,7.73043838089504,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:01,101,,spreadsheet2,,highLD,100,1889,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,7,3,100,7.54380286750151,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:13:18,101,,spreadsheet2,,highLD,100,2188.39999999999,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,7,3,100,7.69092596218967,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:28,101,,spreadsheet2,,highLD,0,1908.60000000894,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,1,3,0,7.55412526798784,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:49,101,,spreadsheet2,,highLD,0,3347.20000000001,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,1,3,0,8.11587945443055,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:01,101,,spreadsheet2,,highLD,0,1645.30000000895,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,1,3,0,7.40567801739805,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:13,101,,spreadsheet2,,highLD,0,1892.80000000598,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,1,3,0,7.54581249322728,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:22,101,,spreadsheet2,,highLD,100,2678.09999999998,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,2,3,100,7.89286286685342,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:58,101,,spreadsheet2,,highLD,0,2197.20000000595,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,2,3,0,7.69493910147117,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:07,101,,spreadsheet2,,highLD,0,2459.70000000298,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,2,3,0,7.80779467027145,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:29,101,,spreadsheet2,,highLD,0,1690.20000000892,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,2,3,0,7.43260214411566,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:33,101,,spreadsheet2,,highLD,100,1472,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,3,3,100,7.29437729928882,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:45,101,,spreadsheet2,,highLD,19,2928.10000001191,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,3,3,19,7.98210902750753,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:18,101,,spreadsheet2,,highLD,25,4358,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,3,3,25,8.37976851550457,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:27,101,,spreadsheet2,,highLD,0,1800.10000001191,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,3,3,0,7.49559749790328,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:36,101,,spreadsheet2,,highLD,0,2115.4000000119,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,4,3,0,7.65699919889958,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:51,101,,spreadsheet2,,highLD,100,1405.100000003,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,4,3,100,7.24786375361443,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:56,101,,spreadsheet2,,highLD,100,3510.70000000595,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,4,3,100,8.16357072677748,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:39,101,,spreadsheet2,,highLD,0,2263.89999999997,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,5,3,0,7.72484426873625,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:41,101,,spreadsheet2,,highLD,0,1457.50000000297,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,5,3,0,7.28447791822668,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:21,101,,spreadsheet2,,highLD,100,1992.89999999997,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,5,3,100,7.59734614333929,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:32,101,,spreadsheet2,,highLD,0,1996.90000000299,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,5,3,0,7.59935125705084,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:31,101,,spreadsheet2,,highLD,100,1514.00000001193,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,6,3,100,7.32251043400528,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:04,101,,spreadsheet2,,highLD,100,2173.59999999998,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,6,3,100,7.68414005811213,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:36,101,,spreadsheet2,,highLD,31,2895.89999999997,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,6,3,31,7.97105122252267,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:43,101,,spreadsheet2,,highLD,17,3899.30000001192,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,6,3,17,8.26855232883156,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:15:25,101,,spreadsheet2,,highLD,100,2186.70000000595,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,7,3,100,7.690148837059,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:10,101,,spreadsheet2,,highLD,100,1895.70000000892,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,7,3,100,7.54734344245222,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:24,101,,spreadsheet2,,highLD,100,2947.70000000595,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,7,3,100,7.98878048422521,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:39,101,,spreadsheet2,,highLD,100,1633.4000000119,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,kata,katta,no,kata,katta,7,3,100,7.39841901093146,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:21,101,,spreadsheet2,,highLD,0,2140.70000000892,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,1,3,0,7.66888815733734,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:41,101,,spreadsheet2,,highLD,0,1738.00000000594,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,1,3,0,7.46049030582875,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:44,101,,spreadsheet2,,highLD,0,2217.4000000119,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,1,3,0,7.70409061734362,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:18:04,101,,spreadsheet2,,highLD,0,1768.30000000889,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,1,3,0,7.47777391206596,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:56,101,,spreadsheet2,,highLD,0,1821.70000000001,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,2,3,0,7.50752541003679,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:01,101,,spreadsheet2,,highLD,0,2094.10000000894,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,2,3,0,7.64687914578638,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:13,101,,spreadsheet2,,highLD,0,2248.00000000896,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,2,3,0,7.71779621101757,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:52,101,,spreadsheet2,,highLD,0,3111.09999999998,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,2,3,0,8.04273164038617,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:07,101,,spreadsheet2,,highLD,0,2094.90000000893,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,3,3,0,7.64726109852436,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:27,101,,spreadsheet2,,highLD,0,1746.90000000596,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,3,3,0,7.4655980675146,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:35,101,,spreadsheet2,,highLD,0,2170.20000000595,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,3,3,0,7.68257460818885,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:48,101,,spreadsheet2,,highLD,0,3542.50000000594,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,3,3,0,8.17258797156651,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:04,101,,spreadsheet2,,highLD,0,2276.50000000896,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,4,3,0,7.73039445477877,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:10,101,,spreadsheet2,,highLD,100,2337.40000000299,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,4,3,100,7.75679447950034,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:19,101,,spreadsheet2,,highLD,99,1839.600000003,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,4,3,99,7.5173034356674,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:38,101,,spreadsheet2,,highLD,100,2704.29999999999,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,4,3,100,7.90259837775428,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:16:53,101,,spreadsheet2,,highLD,0,2655.70000000298,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,5,3,0,7.88446355241068,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:55,101,,spreadsheet2,,highLD,100,1946.10000001197,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,5,3,100,7.57358264889327,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:17:58,101,,spreadsheet2,,highLD,100,2928.60000000591,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,5,3,100,7.98227977212318,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
2025-03-13,1,pre-training,09:18:07,101,,spreadsheet2,,highLD,100,2298.70000000007,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,toru,tooru,no,toru,tooru,5,3,100,7.7400990247304,7.66083713067076,0.268283289641039,8.46568699959388,6.85598726174764
