Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
257,1742073638015,"15/03/2025, 21:20:38",1742055638015,-5,"15/03/2025, 11:20:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,30,trial,response,b4qig6,4,response,2,1101,2167.800000000003,2178.4999998569547,1101,2167.800000000003,2178.4999998569547,1,1077.4999998569547,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
258,1742073638155,"15/03/2025, 21:20:38",1742055638155,-5,"15/03/2025, 11:20:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,150 ms pause,rz316y,1,timedOut,,150.5999999523192,149.10000000000582,150.5999999523192,150.5999999523192,149.10000000000582,150.5999999523192,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
259,1742073638157,"15/03/2025, 21:20:38",1742055638157,-5,"15/03/2025, 11:20:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,fixation and stimuli,qfds9m,2,info,audio started,3.9000000476808054,0,3.9000000476808054,3.9000000476808054,0,3.9000000476808054,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
260,1742073638941,"15/03/2025, 21:20:38",1742055638941,-5,"15/03/2025, 11:20:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,fixation and stimuli,qfds9m,2,info,audio finished,787.4000000476808,784.3999999999942,787.4000000476808,787.4000000476808,784.3999999999942,787.4000000476808,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
261,1742073638941,"15/03/2025, 21:20:38",1742055638941,-5,"15/03/2025, 11:20:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,fixation and stimuli,qfds9m,2,continue,,787.9000000476808,784.3999999999942,787.9000000476808,787.9000000476808,784.3999999999942,787.9000000476808,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
262,1742073639087,"15/03/2025, 21:20:39",1742055639087,-5,"15/03/2025, 11:20:39",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,150ms pause,ceke9i,3,timedOut,,149.69999985695176,149.10000000000582,149.69999985695176,149.69999985695176,149.10000000000582,149.69999985695176,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
263,1742073639092,"15/03/2025, 21:20:39",1742055639092,-5,"15/03/2025, 11:20:39",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,response,b4qig6,4,info,,4.999999952313374,0,4.999999952313374,4.999999952313374,0,4.999999952313374,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
264,1742073641199,"15/03/2025, 21:20:41",1742055641199,-5,"15/03/2025, 11:20:41",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,response,b4qig6,4,continue,,2112.2999999046297,2101.199999999997,2112.2999999046297,2112.2999999046297,2101.199999999997,2112.2999999046297,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,3,spreadsheet2,
265,1742073641200,"15/03/2025, 21:20:41",1742055641200,-5,"15/03/2025, 11:20:41",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,31,trial,response,b4qig6,4,response,96,1084.3999999999942,2101.199999999997,2112.900000047681,1084.3999999999942,2101.199999999997,2112.900000047681,1,1028.5000000476866,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
266,1742073641339,"15/03/2025, 21:20:41",1742055641339,-5,"15/03/2025, 11:20:41",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,150 ms pause,rz316y,1,timedOut,,150.59999990463257,149,150.59999990463257,150.59999990463257,149,150.59999990463257,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
267,1742073641341,"15/03/2025, 21:20:41",1742055641341,-5,"15/03/2025, 11:20:41",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,fixation and stimuli,qfds9m,2,info,audio started,3.799999952316284,0,3.799999952316284,3.799999952316284,0,3.799999952316284,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
268,1742073642125,"15/03/2025, 21:20:42",1742055642125,-5,"15/03/2025, 11:20:42",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,fixation and stimuli,qfds9m,2,info,audio finished,787.7000000476837,784.3999999999942,787.7000000476837,787.7000000476837,784.3999999999942,787.7000000476837,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
269,1742073642132,"15/03/2025, 21:20:42",1742055642132,-5,"15/03/2025, 11:20:42",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,fixation and stimuli,qfds9m,2,continue,,795.5999999046326,784.3999999999942,795.5999999046326,795.5999999046326,784.3999999999942,795.5999999046326,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
270,1742073642272,"15/03/2025, 21:20:42",1742055642272,-5,"15/03/2025, 11:20:42",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,150ms pause,ceke9i,3,timedOut,,150.8999999523221,149.10000000000582,150.8999999523221,150.8999999523221,149.10000000000582,150.8999999523221,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
271,1742073642276,"15/03/2025, 21:20:42",1742055642276,-5,"15/03/2025, 11:20:42",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,response,b4qig6,4,info,,5.8999998569488525,0,5.8999998569488525,5.8999998569488525,0,5.8999998569488525,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
272,1742073644184,"15/03/2025, 21:20:44",1742055644184,-5,"15/03/2025, 11:20:44",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,response,b4qig6,4,continue,,1913.0999999046326,1901.1000000000058,1913.0999999046326,1913.0999999046326,1901.1000000000058,1913.0999999046326,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,4,spreadsheet2,
273,1742073644184,"15/03/2025, 21:20:44",1742055644184,-5,"15/03/2025, 11:20:44",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,32,trial,response,b4qig6,4,response,95,933.8000000000029,1901.1000000000058,1913.3999998569489,933.8000000000029,1901.1000000000058,1913.3999998569489,1,979.5999998569459,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
274,1742073644322,"15/03/2025, 21:20:44",1742055644322,-5,"15/03/2025, 11:20:44",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,150 ms pause,rz316y,1,timedOut,,150.39999999999418,150.09999999999127,150.39999999999418,150.39999999999418,150.09999999999127,150.39999999999418,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
275,1742073644324,"15/03/2025, 21:20:44",1742055644324,-5,"15/03/2025, 11:20:44",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,fixation and stimuli,qfds9m,2,info,audio started,2.199999856951763,0,2.199999856951763,2.199999856951763,0,2.199999856951763,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
276,1742073645107,"15/03/2025, 21:20:45",1742055645107,-5,"15/03/2025, 11:20:45",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,fixation and stimuli,qfds9m,2,info,audio finished,785.3999999046355,783.6000000000058,785.3999999046355,785.3999999046355,783.6000000000058,785.3999999046355,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
277,1742073645107,"15/03/2025, 21:20:45",1742055645107,-5,"15/03/2025, 11:20:45",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,fixation and stimuli,qfds9m,2,continue,,785.6999998569518,783.6000000000058,785.6999998569518,785.6999998569518,783.6000000000058,785.6999998569518,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
278,1742073645255,"15/03/2025, 21:20:45",1742055645255,-5,"15/03/2025, 11:20:45",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,150ms pause,ceke9i,3,timedOut,,150.09999985694594,149.8000000000029,150.09999985694594,150.09999985694594,149.8000000000029,150.09999985694594,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
279,1742073645259,"15/03/2025, 21:20:45",1742055645259,-5,"15/03/2025, 11:20:45",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,response,b4qig6,4,info,,4.299999856943032,0,4.299999856943032,4.299999856943032,0,4.299999856943032,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
280,1742073648834,"15/03/2025, 21:20:48",1742055648834,-5,"15/03/2025, 11:20:48",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,response,b4qig6,4,continue,,3578.799999856943,3567.100000000006,3578.799999856943,3578.799999856943,3567.100000000006,3578.799999856943,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,5,spreadsheet2,
281,1742073648835,"15/03/2025, 21:20:48",1742055648835,-5,"15/03/2025, 11:20:48",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,33,trial,response,b4qig6,4,response,27,2383,3567.100000000006,3579.399999999994,2383,3567.100000000006,3579.399999999994,1,1196.3999999999942,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
282,1742073648973,"15/03/2025, 21:20:48",1742055648973,-5,"15/03/2025, 11:20:48",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,150 ms pause,rz316y,1,timedOut,,150.39999990462093,150.09999999997672,150.39999990462093,150.39999990462093,150.09999999997672,150.39999990462093,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
283,1742073648975,"15/03/2025, 21:20:48",1742055648975,-5,"15/03/2025, 11:20:48",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,fixation and stimuli,qfds9m,2,info,audio started,2.4000000476953574,0,2.4000000476953574,2.4000000476953574,0,2.4000000476953574,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
284,1742073649759,"15/03/2025, 21:20:49",1742055649759,-5,"15/03/2025, 11:20:49",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,fixation and stimuli,qfds9m,2,info,audio finished,786.0999998569605,783.4000000000233,786.0999998569605,786.0999998569605,783.4000000000233,786.0999998569605,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
285,1742073649759,"15/03/2025, 21:20:49",1742055649759,-5,"15/03/2025, 11:20:49",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,fixation and stimuli,qfds9m,2,continue,,786.9000000476954,783.4000000000233,786.9000000476954,786.9000000476954,783.4000000000233,786.9000000476954,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
286,1742073649906,"15/03/2025, 21:20:49",1742055649906,-5,"15/03/2025, 11:20:49",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,150ms pause,ceke9i,3,timedOut,,150.50000004767207,150,150.50000004767207,150.50000004767207,150,150.50000004767207,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
287,1742073649910,"15/03/2025, 21:20:49",1742055649910,-5,"15/03/2025, 11:20:49",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,response,b4qig6,4,info,,4.699999856937211,0,4.699999856937211,4.699999856937211,0,4.699999856937211,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
288,1742073652302,"15/03/2025, 21:20:52",1742055652302,-5,"15/03/2025, 11:20:52",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,response,b4qig6,4,continue,,2396.199999856937,2383.5,2396.199999856937,2396.199999856937,2383.5,2396.199999856937,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,6,spreadsheet2,
289,1742073652310,"15/03/2025, 21:20:52",1742055652310,-5,"15/03/2025, 11:20:52",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,34,trial,response,b4qig6,4,response,95,1083.3999999999942,2383.5,2400.4000000000233,1083.3999999999942,2383.5,2400.4000000000233,1,1317.000000000029,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
290,1742073652441,"15/03/2025, 21:20:52",1742055652441,-5,"15/03/2025, 11:20:52",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,35,trial,150 ms pause,rz316y,1,timedOut,,151.59999995230464,149.59999999997672,151.59999995230464,151.59999995230464,149.59999999997672,151.59999995230464,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
291,1742073652442,"15/03/2025, 21:20:52",1742055652442,-5,"15/03/2025, 11:20:52",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,35,trial,fixation and stimuli,qfds9m,2,info,audio started,2.9999999523279257,0,2.9999999523279257,2.9999999523279257,0,2.9999999523279257,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
292,1742073653226,"15/03/2025, 21:20:53",1742055653226,-5,"15/03/2025, 11:20:53",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,35,trial,fixation and stimuli,qfds9m,2,info,audio finished,786.9000000476954,783.8000000000175,786.9000000476954,786.9000000476954,783.8000000000175,786.9000000476954,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
293,1742073653226,"15/03/2025, 21:20:53",1742055653226,-5,"15/03/2025, 11:20:53",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,35,trial,fixation and stimuli,qfds9m,2,continue,,787.2000000000116,783.8000000000175,787.2000000000116,787.2000000000116,783.8000000000175,787.2000000000116,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
294,1742073653373,"15/03/2025, 21:20:53",1742055653373,-5,"15/03/2025, 11:20:53",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,35,trial,150ms pause,ceke9i,3,timedOut,,150.6000000476779,150.19999999998254,150.6000000476779,150.6000000476779,150.19999999998254,150.6000000476779,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
295,1742073653376,"15/03/2025, 21:20:53",1742055653376,-5,"15/03/2025, 11:20:53",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,35,trial,response,b4qig6,4,info,,3.4000000476953574,0,3.4000000476953574,3.4000000476953574,0,3.4000000476953574,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,7,spreadsheet2,
