ID	ax_condition	day	prepost	language	pair	second_dim_step	Min	Max	Crossover	Slope	PointVar	exitflag	R	LS	AR	N	status	comment
148	lowLD	2	post-training	Japanese	toru-tooru	3	11.3019484721542	81.9468721341044	3.60607586003091	63.9547109584582	18.8698538510872	2060	0.863885796170553	356.071384361389	-0.108164729274795	27	1	
149	highLD	1	pre-training	English	indent-intent	3	2.9829081427124e-09	98.8662241362815	4.10748035861544	51.7387897222804	24.5424105169643	2020	0.869210079114989	602.329913983201	0.0578915232259996	27	1	
149	highLD	1	pre-training	English	reason-risen	3	0.110981455924453	87.6175048000072	3.04466036571422	125.987501538563	27.1234274332426	2040	0.823142784629131	735.680315726375	-0.120109535114383	27	1	
149	highLD	1	pre-training	Japanese	kata-katta	3	4.49676527125575e-07	62.206343863099	2.30954467622607	8.95386875133923	16.729899533487	2010	0.613243051779353	279.889538400569	0.108855488729642	27	1	
149	highLD	1	pre-training	Japanese	toru-tooru	3	6.17374524836123e-08	99.9999998804888	5.52726821142992	34.3132553743833	28.3840679651858	2040	0.774871081586204	805.655314252286	0.397202858057692	28	1	
149	highLD	2	post-training	English	indent-intent	3	1.99847470128134e-07	99.9999977899058	4.78159368981298	122.876779836755	16.3388467086353	2030	0.94196944533643	266.957911768282	-0.429216717348996	28	1	
149	highLD	2	post-training	English	reason-risen	3	3.90530345839579e-08	87.6093539105903	2.66598955993203	110.74801767829	29.8568442880484	2030	0.790963398073579	891.431150840767	-0.222549540787455	28	1	
149	highLD	2	post-training	Japanese	kata-katta	3	5.46963221381702e-08	50.4548663102933	3.50414655316302	78.0034836065926	37.6757711550243	2020	0.54745277676365	1419.46373212576	0.330847647315221	28	1	
149	highLD	2	post-training	Japanese	toru-tooru	3	5.42799938330063e-08	99.9999999462982	4.50291301536635	58.4015347836466	23.0916435508603	2100	0.884408031065167	533.224001879989	-0.113298803586333	28	1	
150	lowLD	1	pre-training	English	indent-intent	3	0.143752121660832	99.9999999766036	3.30886863268043	74.2887345214733	8.15238991059245	2070	0.984677796471475	66.4614612543296	0.0118810483598198	21	1	
150	lowLD	1	pre-training	English	reason-risen	3	4.09349283359006e-08	99.096366441741	3.11662575814062	31.0922343212406	10.4164762030906	2030	0.966522870730551	108.502976489553	-0.206170138299948	19	1	
150	lowLD	1	pre-training	Japanese	kata-katta	3	10.1761071469773	74.8978710598047	1.00000271789824	46.6438712791797	34.9088833991806	2030	0.308430934052978	1218.63014017759	0.0922662309581679	13	1	
150	lowLD	1	pre-training	Japanese	toru-tooru	3	9.11887837209177	98.2578216545404	3.74569253821731	103.246102278197	13.0660640243585	2090	0.952500621684225	170.722029088635	-0.151903803464965	21	1	
150	lowLD	2	post-training	English	indent-intent	3	5.77000919938567	99.9999999514856	4.04907452360703	70.0771702022889	16.8220658346588	2020	0.929898261560953	282.981898945596	0.20528140428322	28	1	
150	lowLD	2	post-training	English	reason-risen	3	1.62437814310579e-08	95.4554035297877	4.46788306727734	177.727218160878	6.90161567005298	2060	0.98946992831645	47.6322988571208	0.0113375391899089	25	1	
150	lowLD	2	post-training	Japanese	kata-katta	3	19.7778641684322	56.1626934833801	4.66240535816563	19.048488339997	34.8165662890202	2030	0.403495830932188	1212.19328815774	-0.11521893576181	26	1	
150	lowLD	2	post-training	Japanese	toru-tooru	3	23.1434123084892	99.9999999695755	3.57298408786438	157.151914060508	19.1426146311474	2040	0.88866936394729	366.439694916618	-0.266296008224119	24	1	
151	highLD	1	pre-training	English	indent-intent	3	0.0162201270680242	99.9999990958068	3.50028803053256	177.392775194543	1.48576854685908	2090	0.999528126460863	2.20750817483575	0.114200901508939	27	1	
151	highLD	1	pre-training	English	reason-risen	3	3.26619229440439e-08	99.999999957384	3.9796137387292	32.8031033009403	29.7022955540419	2010	0.795730577782838	882.226361179657	0.0272671176037268	27	1	
151	highLD	1	pre-training	Japanese	kata-katta	3	10.1197354534493	99.7573818006326	4.2968069088985	107.978032864021	24.0607955579873	2060	0.868368418057493	578.92188288326	-0.135711140550989	27	1	
151	highLD	1	pre-training	Japanese	toru-tooru	3	0.355925713898934	93.4527687777557	3.40093840117099	192.186486177589	18.0722653741583	2010	0.929264099810919	326.606775754003	-0.0789788335100331	28	1	
151	highLD	2	post-training	English	indent-intent	3	8.46583390057276e-07	99.9999996992057	3.50000005389079	191.758266535676	1.57837967938801	2080	0.99948753369053	2.49128241230501	0.578469945677187	28	1	
151	highLD	2	post-training	English	reason-risen	3	0.69320253796392	99.0399071729331	3.49549618599367	168.650605423481	1.8347895075057	2030	0.999251865791055	3.366452536853	-0.25655913750492	27	1	
151	highLD	2	post-training	Japanese	kata-katta	3	0.205653588112227	99.9999999496115	4.0010625956867	105.802196776257	19.2925764378395	2010	0.921575838783332	372.203505609879	-0.248720326546924	27	1	
151	highLD	2	post-training	Japanese	toru-tooru	3	0.802593422294891	99.9999999792979	3.50665667581898	185.826456970246	1.92127570287544	2100	0.999240233127553	3.69130032645951	-0.172142816933813	27	1	
152	lowLD	1	pre-training	English	indent-intent	3	24.3227871525406	87.808453081007	3.25291553323353	59.9898750137842	16.9334876874133	2080	0.859672828956981	286.743005259778	-0.344560546295609	28	1	
152	lowLD	1	pre-training	English	reason-risen	3	31.1817863405958	85.2617809731097	5.60893040926457	118.758654710119	27.2655619847219	2070	0.661202284451633	743.410870342711	-0.411306701106196	28	1	
152	lowLD	1	pre-training	Japanese	kata-katta	3	30.68892942486	81.1922395727332	3.90985227711422	50.3667632662176	26.9801833701713	2090	0.650810072539199	727.930294688065	-0.106241259527541	28	1	
152	lowLD	1	pre-training	Japanese	toru-tooru	3	20.4356742855687	99.9999960578643	4.9305575105032	18.758235685949	22.6775684083281	2080	0.73909012359122	514.272108914402	-0.101054001649665	28	1	
152	lowLD	2	post-training	English	indent-intent	3	19.4988553429908	86.4572572598461	2.73162633356823	88.2105642946637	10.6492645187137	2100	0.939027689824186	113.406834789534	-0.223851275513917	28	1	
152	lowLD	2	post-training	English	reason-risen	3	18.7376822104816	91.6473502368343	3.95311581112383	40.3806834769587	12.3055472686936	2020	0.931169681087578	151.426493582053	-0.707796198384506	27	1	
152	lowLD	2	post-training	Japanese	kata-katta	3	25.593061057598	60.305071467126	4.14695911229308	42.5262785458581	23.3028573773902	2040	0.568492694427679	543.023161950988	-0.0318372342189909	28	1	
152	lowLD	2	post-training	Japanese	toru-tooru	3	18.3163623806531	93.7021980343071	4.14770857786223	30.3166467126083	17.9995309588891	2090	0.859590127406008	323.983114740006	0.0347087368231	28	1	
153	highLD	1	pre-training	English	indent-intent	3	8.14436237886679	97.6810493262061	2.9368822154193	66.3612653624604	11.6623558519041	2080	0.955304980618018	136.010544016442	-0.0350428857546238	28	1	
153	highLD	1	pre-training	English	reason-risen	3	6.23122957676969e-08	91.5052685930972	3.79504514744681	43.4086276610758	14.1081929986897	2010	0.941336433212557	199.041109688277	0.228880856417945	24	1	
153	highLD	1	pre-training	Japanese	kata-katta	3	27.0783554054478	77.6280655709146	2.99277005512271	15.5428605043052	14.7914739133639	2030	0.753036495060989	218.787700529725	-0.184388642986787	27	1	
153	highLD	1	pre-training	Japanese	toru-tooru	3	9.78361677793059	89.2397214050663	3.83044635063547	66.0618890967638	13.1195658806912	2050	0.939503651093258	172.123008897796	-0.0729098729609893	28	1	
153	highLD	2	post-training	English	indent-intent	3	21.0522508034913	85.7110685604946	3.05807594069436	41.6788508867358	9.91675108757871	2050	0.938819980520821	98.3419521329935	-0.13510718779697	26	1	
153	highLD	2	post-training	English	reason-risen	3	3.14805213978357	92.9603840126188	4.57243621112737	38.1029700116861	9.93425006100698	2090	0.963791030186562	98.6893242746171	-0.256750819039251	28	1	
153	highLD	2	post-training	Japanese	kata-katta	3	6.01541049860543e-06	81.3387012952124	1.15851168889448	25.3922012897523	11.4304477997057	2060	0.808922037066399	130.655136901798	-0.0605741388481664	27	1	
153	highLD	2	post-training	Japanese	toru-tooru	3	14.4127730975174	86.8423247701808	3.55585253705106	81.8729701959538	4.68638554647577	2060	0.99067560331525	21.962209490217	0.185534202290816	26	1	
155	lowLD	1	pre-training	English	indent-intent	3	1.01205579028374e-07	99.5894789886719	3.00753168504699	102.656231719571	18.5517466119703	2080	0.919798024989043	344.167302354753	-0.769391721368628	28	1	
155	lowLD	1	pre-training	English	reason-risen	3	48.0571447961348	99.9999996613555	6.68512771532769	115.220747720437	45.532523601575	2040	0.365688287806994	2073.21070552799	-0.0903508819664296	27	1	
155	lowLD	1	pre-training	Japanese	kata-katta	3	49.5802891285839	74.7693572387517	4.30513058646052	45.1521066539234	46.5547150893409	2030	0.252545528412344	2167.34149704971	0.0521338948915366	28	1	
155	lowLD	1	pre-training	Japanese	toru-tooru	3	2.93549632601753e-07	99.3037230054517	2.76413548790832	114.440347805258	16.0715448535035	2070	0.936404629729199	258.294553978175	-0.432122177469138	28	1	
155	lowLD	2	post-training	English	indent-intent	3	13.0786039327883	99.8787404315278	3.3508883275216	107.099206914965	23.4778422613872	2010	0.865547774957749	551.209077250578	-0.194386386223937	28	1	
155	lowLD	2	post-training	English	reason-risen	3	38.7273821496836	51.5982763804582	5.56586868875997	-23.8706895539449	46.986794224309	2060	0.120166378612272	2207.75883147755	-0.284303115017645	28	1	
155	lowLD	2	post-training	Japanese	kata-katta	3	37.6901171990408	56.0185259527082	2.88371458599129	22.2818780898049	48.3597617022678	2020	0.161996493599906	2338.66655190013	-0.0659992524213548	28	1	
155	lowLD	2	post-training	Japanese	toru-tooru	3	0.312990498801327	99.3686094391902	3.2206436635643	122.318658491334	16.4172222077473	2080	0.94008627897475	269.52518501855	-0.430621424629115	28	1	
156	highLD	1	pre-training	English	indent-intent	3	14.0593783611226	95.4554136357602	3.61836941472197	34.4923083225202	8.09970308355987	2080	0.970940810439782	65.6051900418292	-0.120683837949721	23	1	
156	highLD	1	pre-training	English	reason-risen	3	2.6845481140092	87.2546936736141	5.32302957608147	21.7998895430855	8.0394342444305	2100	0.959472798445959	64.6325029705218	0.000381698602636998	24	1	
156	highLD	1	pre-training	Japanese	kata-katta	3	54.7685576907152	71.2299283995038	2.64122093448755	17.6197380913582	6.07545762901695	2010	0.766519744172029	36.9111854019802	0.00484003625268464	24	1	
