Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
77,1743302793554,30/03/2025 02:46:33,1743288393554,-4,29/03/2025 18:46:33,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,5,training_trial,incorrect,8idwym,6,info,audio started,4846.799999999996,4842.699999999997,4846.799999999996,4846.799999999996,4842.699999999997,4846.799999999996,1,4846.799999999996,0,0,,Audio Clip,Sound 1,8,object-358,training_trial,AA,gaki-gakki,same,,gaki,gakki,M_gaki.mp3,F_gaki.mp3,M_gakki.mp3,F_gakki.mp3,F_gaki.mp3,M_gaki.mp3,がき,がっき,ガキ（がき）,楽器（がっき）,Japanese,"brat, kid",musical instrument,LH(L)/HL,LHH,k,k,kk,short,long,consonant,medial,training,,3,gaki,gakki,,SAME,DIFFERENT,36,6,5
78,1743302794203,30/03/2025 02:46:34,1743288394203,-4,29/03/2025 18:46:34,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,5,training_trial,incorrect,8idwym,6,info,audio finished,5496.300000011921,5493.199999999997,5496.300000011921,5496.300000011921,5493.199999999997,5496.300000011921,1,5496.300000011921,0,0,,Audio Clip,Sound 1,8,object-358,training_trial,AA,gaki-gakki,same,,gaki,gakki,M_gaki.mp3,F_gaki.mp3,M_gakki.mp3,F_gakki.mp3,F_gaki.mp3,M_gaki.mp3,がき,がっき,ガキ（がき）,楽器（がっき）,Japanese,"brat, kid",musical instrument,LH(L)/HL,LHH,k,k,kk,short,long,consonant,medial,training,,3,gaki,gakki,,SAME,DIFFERENT,36,6,5
79,1743302794432,30/03/2025 02:46:34,1743288394432,-4,29/03/2025 18:46:34,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,5,training_trial,incorrect,8idwym,6,continue,,5725.200000017881,5722.4000000000015,5725.200000017881,5725.200000017881,5722.4000000000015,5725.200000017881,1,5725.200000017881,0,0,,Space To Continue,Press Space to Continue,3,object-352,training_trial,AA,gaki-gakki,same,,gaki,gakki,M_gaki.mp3,F_gaki.mp3,M_gakki.mp3,F_gakki.mp3,F_gaki.mp3,M_gaki.mp3,がき,がっき,ガキ（がき）,楽器（がっき）,Japanese,"brat, kid",musical instrument,LH(L)/HL,LHH,k,k,kk,short,long,consonant,medial,training,,3,gaki,gakki,,SAME,DIFFERENT,36,6,5
80,1743302794930,30/03/2025 02:46:34,1743288394930,-4,29/03/2025 18:46:34,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,fixation,5y7evd,1,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
81,1743302794933,30/03/2025 02:46:34,1743288394933,-4,29/03/2025 18:46:34,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,sound1,emeov4,2,info,audio started,3.0999999940395355,0,3.0999999940395355,3.0999999940395355,0,3.0999999940395355,1,3.0999999940395355,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
82,1743302795440,30/03/2025 02:46:35,1743288395440,-4,29/03/2025 18:46:35,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,sound1,emeov4,2,info,audio finished,510.09999999403954,509.5,510.09999999403954,510.09999999403954,509.5,510.09999999403954,1,510.09999999403954,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
83,1743302795453,30/03/2025 02:46:35,1743288395453,-4,29/03/2025 18:46:35,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,sound1,emeov4,2,continue,,513.5999999999985,509.5,513.5999999999985,513.5999999999985,509.5,513.5999999999985,1,513.5999999999985,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
84,1743302795940,30/03/2025 02:46:35,1743288395940,-4,29/03/2025 18:46:35,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,ISI,s3rz1h,3,timedOut,,501.30000001192093,500.1999999999971,501.30000001192093,501.30000001192093,500.1999999999971,501.30000001192093,1,501.30000001192093,0,0,,Time Limit,screen,0,screen,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
85,1743302795943,30/03/2025 02:46:35,1743288395943,-4,29/03/2025 18:46:35,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,sound2,pdcnoi,4,info,audio started,3.399999994042446,0,3.399999994042446,3.399999994042446,0,3.399999994042446,1,3.399999994042446,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
86,1743302796641,30/03/2025 02:46:36,1743288396641,-4,29/03/2025 18:46:36,220221,4,task-8adl,,44906027,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,training_low_LD,SAME,DIFFERENT,36,training_low_LD,6,training_trial,sound2,pdcnoi,4,info,audio finished,700.8000000000102,696.6000000000058,700.8000000000102,700.8000000000102,696.6000000000058,700.8000000000102,1,700.8000000000102,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,oto-otto,different,,oto,otto,M_oto.mp3,F_oto.mp3,M_otto.mp3,F_otto.mp3,M_oto.mp3,F_otto.mp3,おと,おっと,音（おと）,夫（おっと）,Japanese,sound,husband,LH(L),LHH,t,t,tt,short,long,consonant,medial,training,,6,oto,otto,,SAME,DIFFERENT,36,6,5
