Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
2336,1747163700302,13/05/2025 19:15:00,1747138500302,-7,13/05/2025 05:15:00,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,fixation,5y7evd,1,continue,,500.5,500.5,500.5,500.5,500.5,500.5,1,500.5,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2337,1747163700304,13/05/2025 19:15:00,1747138500304,-7,13/05/2025 05:15:00,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,sound1,emeov4,2,info,audio started,2.5200000000186265,0,2.5200000000186265,2.5200000000186265,0,2.5200000000186265,1,2.5200000000186265,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2338,1747163700857,13/05/2025 19:15:00,1747138500857,-7,13/05/2025 05:15:00,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,sound1,emeov4,2,info,audio finished,556.5200000000186,533.8800000000047,556.5200000000186,556.5200000000186,533.8800000000047,556.5200000000186,1,556.5200000000186,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2339,1747163700857,13/05/2025 19:15:00,1747138500857,-7,13/05/2025 05:15:00,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,sound1,emeov4,2,continue,,556.5200000000186,533.8800000000047,556.5200000000186,556.5200000000186,533.8800000000047,556.5200000000186,1,556.5200000000186,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2340,1747163701336,13/05/2025 19:15:01,1747138501336,-7,13/05/2025 05:15:01,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,ISI,s3rz1h,3,timedOut,,501.64000000001397,500.5,501.64000000001397,501.64000000001397,500.5,501.64000000001397,1,501.64000000001397,0,0,,Time Limit,screen,0,screen,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2341,1747163701339,13/05/2025 19:15:01,1747138501339,-7,13/05/2025 05:15:01,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,sound2,pdcnoi,4,info,audio started,3.14000000001397,0,3.14000000001397,3.14000000001397,0,3.14000000001397,1,3.14000000001397,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2342,1747163701915,13/05/2025 19:15:01,1747138501915,-7,13/05/2025 05:15:01,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,sound2,pdcnoi,4,info,audio finished,580.140000000014,567.2199999999721,580.140000000014,580.140000000014,567.2199999999721,580.140000000014,1,580.140000000014,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2343,1747163701915,13/05/2025 19:15:01,1747138501915,-7,13/05/2025 05:15:01,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,sound2,pdcnoi,4,continue,,580.140000000014,567.2199999999721,580.140000000014,580.140000000014,567.2199999999721,580.140000000014,1,580.140000000014,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,17,16
2344,1747163702224,13/05/2025 19:15:02,1747138502224,-7,13/05/2025 05:15:02,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,response,ywcoe5,5,response,SAME,318.9200000000419,300.30000000004657,318.9200000000419,318.9200000000419,300.30000000004657,318.9200000000419,1,318.9200000000419,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,18,17
2345,1747163702454,13/05/2025 19:15:02,1747138502454,-7,13/05/2025 05:15:02,220221,4,task-99r7,repeat-7t26#4,46149685,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,233,training_trial,correct,68extd,6,continue,,251.61999999999534,233.5799999999581,251.61999999999534,251.61999999999534,233.5799999999581,251.61999999999534,1,251.61999999999534,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,AA,shiru-shiiru,same,,shiru,shiiru,M_shiru.mp3,F_shiru.mp3,M_shiiru.mp3,F_shiiru.mp3,F_shiru.mp3,M_shiru.mp3,しる,しいる,知る（しる）,強いる（しいる）,Japanese,"know, understand, be familiar with, sense","force, compel, coerce",LH,LHL,i,i,ii,short,long,vowel,medial,training,,1,shiru,shiiru,,DIFFERENT,SAME,36,18,17
