ID	pair	B1	B2	Slope	X1	X2	Theta	PointVar	exitflag	R	LS	AR	N	status	comment
12875103	indent-intent	4.14440987666734	85.0288209787375	-70.4395037184757	3.79190707575479	2.75365814756156	75.6526340275399	18.3460878715065	2	0.873018488862934	336.578940189037	-0.160415701261301	96	1	
12875103	kata-katta	6.79152553551184	98.8839083778212	-6.1739182947466	4.73675853183111	4.96452638993123	100.821488360345	29.2267453195401	2	0.37787270802308	854.202641973258	-0.0102411572860177	99	1	
12875103	reason-risen	3.50006912318277	87.466395515164	-55.3387062324461	3.74190795967673	3.76140580701889	95.2845025772716	16.1705819631479	2	0.915784702148237	261.487721026886	0.103291544048961	102	1	
12875103	toru-tooru	13.7875113029064	72.8847017469368	-630.190900834557	3.36148239531054	3.02575574277147	71.5576932540179	34.8517563721782	2	0.628501533291329	1214.64492222566	0.0482232845903815	99	1	
12875114	indent-intent	5.89016113832928	98.6527518860119	-61.9012500126802	2.93671809661343	2.97980965797274	67.3348918166152	19.0024442000686	2	0.896651013229133	361.092885576723	0.0719338918140416	102	1	
12875114	kata-katta	8.20137631914056	90.5245334507897	-36.4915625955582	5.12061713123097	4.20797510882704	82.2515567365886	23.3879160381793	2	0.819283700285913	546.994616608925	-0.0809463090257372	101	1	
12875114	reason-risen	0.000157103660760327	99.1737478024914	-52.1047489209667	3.39320847296777	3.04592687967528	4.80109404952248	27.9780640424173	2	0.811858847823073	782.772067561603	-0.0800255831428553	99	1	
12875114	toru-tooru	4.10907885659092	93.0284711126265	-84.975022999251	5.63888888684179	3.66338066333303	86.357051191481	18.3153100391836	2	0.9124502985688	335.45058183142	0.14038897694757	102	1	
12875138	indent-intent	19.0796402638457	91.7361578895175	-79.4784581799047	5.082339860545	4.07344858739305	85.527181000716	26.2274467208419	2	0.788905012374887	687.878961494602	0.277422545767545	97	1	
12875138	kata-katta	5.17877846443686	87.9793440676536	-29.9776252630287	1.7988635938725	4.7477833834232	106.547342100595	30.2259399025414	2	0.723982358508789	913.607442992044	-0.0488304072575984	103	1	
12875138	reason-risen	3.05038955242705	96.3258502220756	-47.263301224505	4.8680699777792	3.26487799139098	84.3362525955656	18.2810362323099	2	0.902660472040889	334.196285727027	-0.263886713821916	105	1	
12875138	toru-tooru	9.08381065705784	81.0644844233207	-42.2616695809239	2.02849561442037	3.764827974882	84.7113484746455	31.507262156108	2	0.705681433026363	992.707568573717	-0.032869203486252	104	1	
12875156	indent-intent	10.4260478686403	78.4727901529669	-233.987064443984	2.99755034005242	3.0872009328041	85.0101435352971	17.9636834911836	2	0.871052251662946	322.693924571423	-0.0981772619970376	101	1	
12875156	kata-katta	39.8672540630126	53.9067323772861	-325.135068501207	6.82058860336144	2.03323772762391	74.5998021903205	13.7118931932304	2	0.360677796806291	188.016014942557	-0.118441783060004	103	1	
12875156	reason-risen	11.6375374700297	88.2215976157696	-37.8138001033988	4.16643989830964	4.79280489345495	98.4132737170932	18.343766721948	2	0.865745066202143	336.493777549248	-0.18815680957988	102	1	
12875156	toru-tooru	30.5867080095843	57.11184066931	-15.0044986881803	1.00000000736978	4.99999998932895	139.374062317735	18.5647732226419	2	0.486827625806744	344.650804808122	0.0164767651623254	104	1	
12875178	indent-intent	0.00451765338978621	99.999734597714	-220.415465109533	4.90805887661041	2.9990161058838	80.5565114098906	11.1538779927161	2	0.971457498069241	124.408994276397	-0.266189381252178	98	1	
12875178	kata-katta	4.07880325639579	90.0944179166339	-6.1933131052865	2.45064592671158	4.94402018571755	91.4350527454007	19.3763969527988	2	0.523096137393472	375.44475887243	-0.00929075599543975	102	1	
12875178	reason-risen	4.58137098367837	99.9714955220254	-57.0643257306393	2.93267739197633	4.1260016870355	85.5095837311774	20.6069820316675	2	0.900382886506387	424.647708453468	0.0793043481601657	100	1	
12875178	toru-tooru	4.51698342285312e-05	89.3560111501268	-20.0172677824246	4.05393818172821	3.78609585355782	87.5323549257116	23.9185249528757	2	0.773071591702937	572.095835921335	-0.0315798110041853	101	1	
12875190	indent-intent	1.3591017343857	94.7622278234078	-44.3078047942318	3.60163194191945	3.12755072240213	84.0486031754126	16.9497124317127	2	0.911230602660091	287.292751517757	-0.00537915865668751	104	1	
12875190	kata-katta	41.1393673884247	53.7633420280544	174.518309842695	4.02127934948561	4.13756893975335	68.1568203851581	22.2904290545199	2	0.264256141858506	496.863227434583	-0.0690082058530683	93	1	
12875190	reason-risen	11.2701142709619	87.8680761529883	-16.3444569264369	3.73208741849313	3.52406333929567	87.5445311662288	18.911482814453	2	0.781750713274253	357.644182241349	-0.107967936214829	105	1	
12875190	toru-tooru	6.66679083301653	99.9993119990561	-26.9945399825087	3.83820246325493	4.62990599898156	95.7342152723261	23.6893124088336	2	0.814611270064246	561.183522403315	-0.0869367427642323	99	1	
12875208	indent-intent	0.411497900655275	99.5138702333019	-999.992924664369	4.81932176669626	2.75633651109998	76.1830362433414	0.799804646444269	2	0.999847591770668	0.639687472473842	-0.197290674863511	103	1	
12875208	kata-katta	35.3695558292261	70.8307244892067	-11.5691564527684	1.00000860855127	4.99999979343394	75.9989746043077	42.9744615244347	2	0.247027835759199	1846.80434331512	-0.197638992975776	104	1	
12875208	reason-risen	22.3016819739992	96.0805192371628	-36.3945631623323	4.13277304501323	4.37656947565333	92.1178598965429	35.0431621414607	2	0.661335799119222	1228.0232128727	0.0709339737761091	104	1	
12875208	toru-tooru	19.912194620794	86.5338127796731	-738.060580472242	5.37808370230654	3.53212934646665	101.416488742593	34.1900502563331	2	0.687632823974754	1168.95953653058	0.307602485946221	104	1	
12875212	indent-intent	9.84556036275751	88.2832239137815	-50.4217772903729	4.14556663315542	3.31843289444009	85.8426588305944	12.0955789601478	2	0.941561565532413	146.303030381171	-0.0388080242789539	105	1	
12875212	kata-katta	2.20970486577082	93.5757216708833	-12.3531116818231	6.46748108404285	3.66145639841064	89.4916037824386	19.5031025333159	2	0.738088122584045	380.371008425035	0.00731563882299093	103	1	
12875212	reason-risen	18.4390308974337	94.1242204070583	-31.6024918420208	5.60073861541855	4.60982136093328	1.94477065896771	17.1642529705286	2	0.83294068929473	294.611580036301	0.0840210136246245	96	1	
12875212	toru-tooru	2.24084973225442	85.6937706882985	-17.9353164012469	3.46766617526774	3.2113283715398	73.5735985454658	20.1075046729573	2	0.781369739019498	404.311744173	-0.0490946319681482	92	1	
